year,run,average_profits,hours_out,sole,sablefish,sablefish_catches,sablefish_biomass,short_thornyheads,long_thornyheads,rockfish,yelloweye_price,doversole_price,short_price,long_price,sable_price,avg_distance,avg_duration,trips,actual_profits,actual_hours_out,weighted_distance,active_fishers,variable_costs,earnings,median_profit,actual_median_profit,actual_median_trip_profit,other_landings,sole_biomass,short_biomass,Seattle_trips,Seattle_fishers,Seattle_profits,Seattle_distance,SouthCentralWA_trips,SouthCentralWA_fishers,SouthCentralWA_profits,SouthCentralWA_distance,Astoria_trips,Astoria_fishers,Astoria_profits,Astoria_distance,Tilamook_trips,Tilamook_fishers,Tilamook_profits,Tilamook_distance,Newport_trips,Newport_fishers,Newport_profits,Newport_distance,Coo's Bay_trips,Coo's Bay_fishers,Coo's Bay_profits,Coo's Bay_distance,Brookings_trips,Brookings_fishers,Brookings_profits,Brookings_distance,Crescent City_trips,Crescent City_fishers,Crescent City_profits,Crescent City_distance,Eureka_trips,Eureka_fishers,Eureka_profits,Eureka_distance,Fort Bragg_trips,Fort Bragg_fishers,Fort Bragg_profits,Fort Bragg_distance,San Francisco_trips,San Francisco_fishers,San Francisco_profits,San Francisco_distance,Monterey_trips,Monterey_fishers,Monterey_profits,Monterey_distance
5,6,-4019.136916124516,586.0554873840218,3332944.36422703,1064259.2658582728,1099212.3466987184,2.0164872689613527E8,484274.5095398315,497894.7844708606,0.0,0.0,0.05,0.05,0.05,0.05,85.35515541286803,41.82790948815382,14.011111111111111,-17465.690087543087,1883.7497808772132,181.78513193087903,28.0,1.1261136264721248E7,1.089941394227005E7,-95196.36159145625,20459.994376713905,25751.244376713992,1723368.8964345749,6.819551594656905E8,2.705096551932753E8,7.5,1.0,-17818.459628948243,229.49959016239734,0.0,0.0,2050.5,NaN,17.6875,7.0,-4635.244752615872,329.5251451256719,39.25,2.0,36659.624798860255,127.42018040078544,18.6875,6.0,6256.471882622456,205.7483888020446,6.3125,3.0,-38386.76825527245,355.6843677419817,0.0,0.0,2053.8571428571427,NaN,6.8,1.0,-26375.231962837745,243.27282133440227,19.375,3.0,47947.17941653304,306.9352346402048,17.142857142857142,3.0,14477.88102020527,326.11788606196194,15.0,1.0,-65520.472021469905,187.69347458023148,26.0,1.0,-45686.161871586664,259.27892625510464
6,6,-12461.547010899278,439.573116360288,2381005.8129109577,676028.7949494496,695076.4859652374,2.014603601309341E8,339368.0029278747,400648.7576031935,0.0,0.0,0.05,0.05,0.05000000000000001,0.05,75.65171025136887,44.45121401396171,9.88888888888889,-45789.95119157442,1521.5992489394584,178.05690974593034,26.0,8554569.226516604,7433029.995535672,-98829.19509339602,-41826.24204204316,-42883.74204204313,1214684.9886454078,6.781572934350034E8,2.7049939858171284E8,2.75,1.0,-19015.286488014768,229.4163954472304,0.0,0.0,1080.5,NaN,12.9375,7.0,-31159.011840763105,329.66161461152205,27.75,2.0,-7212.946839357697,136.66648242781724,11.6875,6.0,-6577.393389341269,205.81193558211797,5.9375,2.0,-24028.98450282714,335.4107730289213,0.0,0.0,1076.4285714285713,NaN,3.6,1.0,-29224.25402684149,243.27282133440224,14.625,2.0,44404.751142657675,212.81852565843494,13.571428571428571,3.0,-10835.038011105684,325.56594233417337,8.5,1.0,-54064.50411228728,187.69347458023148,16.0,1.0,-32149.513324640284,259.27892625510464
7,6,5065.694239259496,230.8460020761049,1531874.5383603722,483657.9353620963,503029.16524687345,2.0308896470331633E8,248288.8962459177,158793.95615282762,0.0,0.0,0.05,0.05,0.05000000000000001,0.05,30.210450237952152,36.44936874885867,6.333333333333333,26685.63210222364,1385.0760124566293,119.95813773697847,15.0,4453974.18621845,4909886.667751807,745.5,-69530.10136305564,-70241.60136305582,775272.4240851843,6.766483704270498E8,2.7061831244462436E8,2.75,1.0,-16749.434195145936,229.4163954472304,0.0,0.0,743.0,NaN,11.625,4.0,6192.847952110213,200.0931328763805,7.25,1.0,-7552.156052384293,33.9055013972659,10.125,5.0,-2882.0825839529716,166.04580079785813,0.0,0.0,740.6875,NaN,0.0,0.0,742.2857142857143,NaN,0.0,0.0,742.6,NaN,15.25,2.0,69663.0006790378,217.21986423729422,8.571428571428571,2.0,-11873.48697133467,195.28868030089808,0.0,0.0,740.0,NaN,0.0,0.0,744.0,NaN
8,6,8048.648821415405,109.20983010791663,1100090.0530799252,251440.70079150103,264130.53772246966,2.0578554841279188E8,83468.07975435077,57787.30412522221,0.0,0.0,0.05,0.05000000000000001,0.05,0.05,6.622244362179677,28.16299343757162,3.8777777777777778,97299.12770391235,1404.1263871017852,69.84767846795826,7.0,2089982.2572881142,2814360.651215504,574.5,-35993.64085064456,-36559.64085064846,477723.36668922915,6.771297765947537E8,2.7094829132190263E8,0.0,0.0,570.375,NaN,0.0,0.0,570.5,NaN,7.1875,2.0,9424.78112356829,89.54570646476071,7.5,1.0,-5917.9352890586015,33.9055013972659,2.9375,2.0,-3227.8521021866036,140.12209155430523,0.0,0.0,570.15625,NaN,0.0,0.0,570.7857142857143,NaN,0.0,0.0,571.5,NaN,15.375,1.0,82385.22254185844,48.063289865842755,4.857142857142857,1.0,-4633.572799050516,54.69760529493041,0.0,0.0,571.0,NaN,0.0,0.0,571.0,NaN
9,6,8358.694594684503,88.68593987955025,879579.0550002528,232483.66750875156,243492.8294870634,2.088309589942771E8,54589.082827297556,51066.84518197434,0.0,0.0,0.05,0.05,0.05,0.05,3.73789663467371,28.00608627775271,3.1666666666666665,142903.50270432103,1596.3469178319044,67.41923597576687,5.0,1639866.0947447936,2392148.6082663946,445.0,-53670.06144136679,-54109.06144136586,389654.89196539356,6.79303228254553E8,2.713481060737759E8,0.0,0.0,441.625,NaN,0.0,0.0,447.5,NaN,6.25,2.0,8497.900193919239,89.54570646476071,0.0,0.0,444.75,NaN,2.4375,1.0,-2938.5663400854246,54.67680403973883,0.0,0.0,443.90625,NaN,0.0,0.0,447.57142857142856,NaN,0.0,0.0,448.5,NaN,14.5,1.0,81589.4165444877,47.94487485644321,4.285714285714286,1.0,-1215.0943565196358,54.69760529493041,0.0,0.0,443.5,NaN,0.0,0.0,435.25,NaN
10,6,7820.149223718865,42.30073932190752,461997.03087480855,158721.74189484696,165926.47752739344,2.120238376875927E8,34881.99709079211,38554.99138200865,0.0,0.0,0.049999999999999996,0.05,0.05,0.05,1.848847642066274,23.500410734393068,1.8,336234.7150673489,1903.5332694858384,73.18795638877987,2.0,761215.578613195,1465029.0087479101,357.5,336234.7150673489,351906.7150673576,222551.74142332067,6.831346372547215E8,2.718089385621425E8,0.0,0.0,360.75,NaN,0.0,0.0,352.6666666666667,NaN,3.625,1.0,6102.203402177431,118.45141292952145,0.0,0.0,355.875,NaN,0.0,0.0,355.625,NaN,0.0,0.0,357.09375,NaN,0.0,0.0,357.2857142857143,NaN,0.0,0.0,355.2,NaN,13.0,1.0,72831.27196248237,47.94487485644321,0.0,0.0,356.2857142857143,NaN,0.0,0.0,354.25,NaN,0.0,0.0,360.25,NaN
11,6,5780.9305878347695,44.827500188810355,398863.71181871847,149186.1851444144,154360.0267556687,2.1520701792896315E8,27685.746473684638,37847.095377372534,0.0,0.0,0.05,0.05,0.049999999999999996,0.05,1.848847642066274,28.213112006943582,1.5888888888888888,247851.6264525646,2017.237508496466,72.10445783253296,2.0,806685.4632089848,1326969.2161141096,281.25,247851.6264525646,260141.87645256237,196315.37531103645,6.879536397579486E8,2.723155822096459E8,0.0,0.0,276.5,NaN,0.0,0.0,282.5,NaN,3.0625,1.0,-134.8959434931894,118.45141292952145,0.0,0.0,281.0,NaN,0.0,0.0,277.625,NaN,0.0,0.0,280.21875,NaN,0.0,0.0,277.92857142857144,NaN,0.0,0.0,278.2,NaN,11.75,1.0,63001.51100012753,47.944874856443214,0.0,0.0,282.7142857142857,NaN,0.0,0.0,275.0,NaN,0.0,0.0,280.75,NaN
1,7,-145852.90732456258,7721.364282403267,1.3858033338449696E7,1.10626633874836E7,1.1428500576756207E7,2.153032044254048E8,2567283.7237915173,2809047.044692323,0.0,NaN,NaN,NaN,NaN,NaN,765.9458564388225,98.194543650741,78.63333333333334,-145852.90732456258,7721.364282403267,515.4363366989686,90.0,9.290404259054773E7,7.977728093133707E7,199722.15556827936,199722.15556827936,199722.15556827973,9666357.308683535,6.879213639379702E8,2.6933009513258725E8,50.75,4.0,-407295.0387687368,1054.8348824695208,128.33333333333334,3.0,613195.496112488,248.17363515265137,61.5625,16.0,-353527.31138591754,1074.548154493368,100.75,4.0,168371.85613224452,619.5113827469024,75.5,16.0,-96465.805845422,790.8647518374296,82.3125,16.0,-120155.0830345107,718.5912765947913,83.71428571428571,7.0,-208053.50623377756,681.5208783636726,66.4,5.0,-338592.51110031235,796.9938479250184,97.875,8.0,-65089.987764677615,561.4834156778295,86.0,7.0,-19300.57180465135,668.5596637227688,65.0,2.0,-173325.19290940417,619.3844811464908,71.5,2.0,-368236.41152086435,491.49243220757364
2,7,-84925.82261161924,2107.982273049654,4083547.107656723,2426528.456033967,2501535.8202028135,2.2410190458609608E8,663823.5531080121,489093.2631494127,0.0,NaN,NaN,NaN,NaN,NaN,765.002222224406,103.1638959078134,20.433333333333334,-84925.82261161924,2107.982273049654,604.8438251577555,90.0,2.640229937900759E7,1.875897534396185E7,58670.99030687081,58670.99030687081,58670.99030687072,2453761.0552713163,6.980938032865857E8,2.71399762794712E8,13.25,4.0,-170274.17436634534,1056.2993666764498,17.666666666666668,3.0,96058.56545650867,242.15743159900748,17.625,16.0,-156647.4376339314,1072.5949792841861,22.5,4.0,-36122.86795688563,624.5609269078309,20.6875,16.0,-79247.69048704172,788.8707317217509,19.875,16.0,-61830.91957250984,717.8686468201711,25.714285714285715,7.0,-91141.75516090683,679.7262805543527,20.0,5.0,-123687.25866977373,797.4541075747553,26.25,8.0,-50749.56112294879,560.9632113370458,20.428571428571427,7.0,-34037.22595934993,668.8385011233801,17.0,2.0,-88897.79544591477,617.7779560123888,22.5,2.0,-131906.77898026028,490.2255967528074
3,7,-69269.96169283964,2115.889801878976,4145517.735031659,2255093.251931964,2336516.35719054,2.1149580390654266E8,736905.0772915625,591012.7843501148,0.0,NaN,NaN,NaN,NaN,NaN,764.7695237904294,103.15822436029677,20.511111111111113,-69269.96169283964,2115.889801878976,578.3131190229677,90.0,2.4505667002259087E7,1.827137044990351E7,67170.45572012989,67170.45572012989,67170.45572013009,2470527.636735945,6.927592671562496E8,2.708811726027718E8,12.5,4.0,-136815.55118028805,1058.6102043023645,18.333333333333332,3.0,89220.01978355023,241.9680237584108,17.9375,16.0,-134571.73179837092,1074.9794140068968,23.25,4.0,-18094.630150000536,618.6868200380466,20.5625,16.0,-64086.67423084674,788.1795091800498,19.6875,16.0,-54950.988230237854,718.653939971506,26.0,7.0,-68295.59374258749,676.9787525731127,19.4,5.0,-106091.49197390364,796.4945455215613,27.625,8.0,-35787.43350816528,559.1221518573118,20.285714285714285,7.0,-24117.013387456984,670.0854406999243,18.5,2.0,-67778.37440928817,620.503235283593,19.0,2.0,-112681.82578502409,479.6266980108911
4,7,39212.7504475038,569.6296972531422,2750314.64075684,1201275.3002086456,1251806.819925745,2.0420535853161502E8,302788.530505812,391497.12425941514,0.0,NaN,NaN,NaN,NaN,NaN,108.29084185434793,46.90454963658078,12.144444444444444,100832.78686500977,1464.7620786509372,242.37284468022074,35.0,6862801.765547042,1.0391949305822378E7,62513.51327645424,73672.14793127752,73672.14793127743,1491398.7865150867,6.875538881704029E8,2.708445270801276E8,4.75,1.0,9029.304604416553,215.54959574306793,26.333333333333332,3.0,90110.35697607201,246.48840289244598,9.5,4.0,31830.38383917312,188.3126425201657,17.0,2.0,87260.41789625655,115.37399169028238,11.8125,6.0,46771.89233748002,260.8158650755862,13.5625,8.0,40260.17724405255,347.31380632650826,10.857142857142858,2.0,37094.37083463253,225.9067227904892,9.0,1.0,20828.960586007895,187.69347458023148,17.375,4.0,32540.244190203575,284.50837694299844,13.285714285714286,3.0,53224.425434980825,347.7269043347056,8.0,1.0,-12420.002862909587,643.0356270067779,0.0,0.0,0.0,NaN
5,7,-17855.373662167145,769.838906526611,3033393.610340245,1559272.412099929,1611701.1352915147,2.0041003747573385E8,473143.685116502,658304.6293384571,0.0,0.0,0.05,0.05,0.05,0.05,108.32589536222025,51.55171249062127,14.933333333333334,-48916.90370271552,1979.5857596398569,229.19057554332653,35.0,1.4792522065962581E7,1.3185538436367543E7,-179278.02588403085,-222310.22095802525,-221490.2209580255,1831557.4564507215,6.820655426722399E8,2.70663585257042E8,2.5,1.0,-11104.398770730535,224.47843697650393,29.666666666666668,3.0,-87017.27667649071,245.87837182133035,10.75,4.0,-16269.227390471926,187.1248299588014,24.25,2.0,2447.295829500479,115.54115192028884,19.125,6.0,33111.966934527714,260.77188577037106,16.25,8.0,-58466.05902460366,348.8563969178539,14.142857142857142,2.0,-12995.407926546322,225.77173219206907,8.2,1.0,-36122.648878182845,187.69347458023148,15.625,4.0,-34342.3073748607,284.0650583450827,19.571428571428573,3.0,550.4861300130807,344.54003905566964,4.0,1.0,-53338.81007317623,643.0356270067779,0.0,0.0,1906.75,NaN
6,7,-13284.747669767363,551.3131998434134,2077714.2064544626,1148145.1326330202,1181528.1166485576,1.9975300053981718E8,327157.3909093513,516881.86831003515,0.0,0.0,0.05,0.05,0.05,0.05,101.6906764279344,51.79351564290939,10.644444444444444,-36943.25853761949,1459.3584701737411,219.34171310260555,34.0,1.0729165627711674E7,9533538.337432617,-94017.38922545838,-94017.38922545838,-94799.88922545848,1301951.5440554025,6.785323816273696E8,2.7066819159961367E8,3.5,1.0,-21441.296859522015,225.47053044688568,13.666666666666666,3.0,-86503.9097594364,246.31262623371745,9.4375,4.0,9512.106729939944,191.0189598092341,12.5,2.0,-33307.8406542624,115.54115192028885,16.1875,6.0,20879.15747022741,260.7184356701733,8.9375,8.0,-36938.47977997013,352.25110491458406,12.0,2.0,-23822.27244155641,225.77173219206907,3.6,1.0,-23113.327686327837,187.69347458023148,12.75,4.0,-40927.63071785671,284.57225441768037,13.714285714285714,3.0,-990.852914769086,344.24963877191345,0.0,0.0,1078.0,NaN,0.0,0.0,1080.0,NaN
7,7,891.7487250044767,301.94355137234214,1133225.194283344,759071.8380579517,777465.3236531742,2.0111648709256265E8,164980.43358356215,331131.371493174,0.0,0.0,0.05,0.05000000000000001,0.05,0.05,42.83369685584231,48.26806327444191,6.2555555555555555,1903.8360658106792,1430.2589275531996,183.25269827575326,19.0,5825729.596623713,5905986.981874125,686.75,8805.0124230301,8181.012423026026,763682.5706827852,6.774089879017955E8,2.708792299178128E8,0.0,0.0,684.625,NaN,13.333333333333334,3.0,-36500.671043051545,246.21705793511398,4.5,2.0,110.4194540118333,157.81457304526793,9.75,2.0,-25935.050122132525,115.54115192028885,12.625,5.0,18714.35445683611,226.83254266780227,2.6875,2.0,1823.8551734143548,198.36552041545,5.285714285714286,1.0,2188.2461876175034,129.63946312755232,0.0,0.0,689.3,NaN,6.25,2.0,-6851.625180363422,232.6639141794092,11.428571428571429,2.0,-903.8126215034697,221.9045238165354,0.0,0.0,687.25,NaN,0.0,0.0,692.0,NaN
8,7,3350.779608747151,190.78365300486448,613780.691854525,545148.6130514339,555120.8827264191,2.035064124952058E8,131898.12294639362,199563.9005700843,0.0,0.0,0.05,0.05,0.05,0.05,14.039156483729753,49.19922283793067,3.8777777777777778,31636.20809840545,2146.3160963047253,157.58689391214844,8.0,3651085.401518354,3952655.5663056048,594.25,44451.992830389296,50651.742830389325,475375.9780790604,6.783697020077246E8,2.711642942232365E8,0.0,0.0,590.875,NaN,0.0,0.0,593.3333333333334,NaN,2.8125,2.0,-4859.401536688165,157.81457304526793,0.0,0.0,595.75,NaN,8.9375,3.0,17689.18244286954,177.30772437363638,2.6875,1.0,1357.1444834422728,149.75730119668063,8.428571428571429,1.0,3157.3599260446085,129.63946312755232,0.0,0.0,589.8,NaN,0.0,0.0,591.5625,NaN,8.428571428571429,1.0,5129.83415299328,136.575,0.0,0.0,592.25,NaN,0.0,0.0,588.25,NaN
