year,run,average_profits,hours_out,sole,sablefish,sablefish_catches,sablefish_biomass,short_thornyheads,long_thornyheads,rockfish,yelloweye_price,doversole_price,short_price,long_price,sable_price,avg_distance,avg_duration,trips,actual_profits,actual_hours_out,weighted_distance,active_fishers,variable_costs,earnings,median_profit,actual_median_profit,actual_median_trip_profit,other_landings,sole_biomass,short_biomass,Seattle_trips,Seattle_fishers,Seattle_profits,Seattle_distance,SouthCentralWA_trips,SouthCentralWA_fishers,SouthCentralWA_profits,SouthCentralWA_distance,Astoria_trips,Astoria_fishers,Astoria_profits,Astoria_distance,Tilamook_trips,Tilamook_fishers,Tilamook_profits,Tilamook_distance,Newport_trips,Newport_fishers,Newport_profits,Newport_distance,Coo's Bay_trips,Coo's Bay_fishers,Coo's Bay_profits,Coo's Bay_distance,Brookings_trips,Brookings_fishers,Brookings_profits,Brookings_distance,Crescent City_trips,Crescent City_fishers,Crescent City_profits,Crescent City_distance,Eureka_trips,Eureka_fishers,Eureka_profits,Eureka_distance,Fort Bragg_trips,Fort Bragg_fishers,Fort Bragg_profits,Fort Bragg_distance,San Francisco_trips,San Francisco_fishers,San Francisco_profits,San Francisco_distance,Monterey_trips,Monterey_fishers,Monterey_profits,Monterey_distance
11,0,11685.032765365646,88.91045837845567,790065.155803958,287721.7674336407,301392.8077604066,2.0881181808797684E8,65784.60819767778,102337.6167751225,0.0,0.0,0.05,0.05,0.05,0.05,2.994908654686453,27.49807991086258,3.2333333333333334,249211.36222072702,2000.4853135152525,67.24623195415376,4.0,1599972.650694655,2651625.599577561,637.5,149602.5930455327,161359.09304553585,398424.52850625844,6.806712762771059E8,2.715610582001803E8,0.0,0.0,635.875,NaN,0.0,0.0,638.5,NaN,0.0,0.0,638.0625,NaN,0.0,0.0,636.75,NaN,0.0,0.0,636.625,NaN,5.25,1.0,33167.48987692344,64.96221241473431,0.0,0.0,638.6428571428571,NaN,0.0,0.0,639.4,NaN,0.0,0.0,637.25,NaN,29.571428571428573,3.0,68323.44440744758,68.19318883568216,0.0,0.0,633.0,NaN,0.0,0.0,638.25,NaN
1,1,856348.1953029757,6581.739907136154,3.8836982745934404E7,1.949629949613207E7,2.040348664233178E7,2.0648414565316394E8,3838771.038828813,4276082.002105203,0.0,NaN,NaN,NaN,NaN,NaN,129.69992690051876,37.41987312964333,175.88888888888889,856348.1953029757,6581.739907136154,118.14093023518177,90.0,7.919213705321519E7,1.56263474630483E8,1269089.849446401,1269089.849446401,1269089.8494464024,2.1246225569427017E7,6.611689499038998E8,2.6791178950063562E8,109.75,4.0,364646.0490019042,226.11073313587897,152.33333333333334,3.0,672210.8415670594,137.81649264473907,142.0625,16.0,698678.3997932746,175.383628730194,162.5,4.0,960316.5490905546,107.60365132857035,146.25,16.0,550418.9208574755,113.38813225235245,176.4375,16.0,938325.5724826029,155.67610065756404,186.71428571428572,7.0,696451.4884415296,88.86367599964606,258.2,5.0,1585511.3902941872,72.49957424272263,207.375,8.0,1141884.233339098,87.49644599938674,208.28571428571428,7.0,1095720.3338272178,103.49668292866535,323.5,2.0,1568096.0342794945,79.37343922469145,243.0,2.0,1006031.3637196065,122.89089442831855
2,1,162673.3196031712,909.8389732030264,6806410.53979257,3208911.767401277,3415397.9919271898,2.2320671397939187E8,571703.1400808448,619291.111884871,0.0,NaN,NaN,NaN,NaN,NaN,170.471307379521,31.04075344513737,29.31111111111111,162673.3196031712,909.8389732030264,160.53222861751462,90.0,1.1395935985768862E7,2.6036534750054277E7,170210.2008307692,170210.2008307692,170210.20083076885,3604813.51944434,6.949412888792204E8,2.71469626904505E8,21.5,4.0,75710.08930077498,228.05541730486087,25.666666666666668,3.0,99151.94772481864,283.38684962456324,23.625,16.0,109876.07167067549,256.27781482919346,27.25,4.0,184357.04690905206,113.0678159921369,24.8125,16.0,130863.85870644823,226.83281549439718,26.0625,16.0,167938.17158110935,163.09544844166007,40.0,7.0,218838.80014449504,89.55942352933003,38.0,5.0,242129.84644392802,74.48414888573231,33.875,8.0,202462.88979392409,88.91833263499021,32.42857142857143,7.0,213476.29388330088,95.99173217263832,51.0,2.0,243291.08295846032,78.45131590040383,52.0,2.0,210442.28512869554,124.46939731401457
3,1,128704.73221159248,1089.2880737257458,4261635.493614802,3420367.659598243,3555877.568202842,2.0943656496368727E8,638443.5514779328,733515.4245066496,0.0,NaN,NaN,NaN,NaN,NaN,234.02011392145656,45.747049293195104,23.81111111111111,128704.73221159248,1089.2880737257458,216.62170065502156,90.0,1.261598582723731E7,2.4199411726280645E7,104936.54839929659,104936.54839929659,104936.54839929596,2904745.271898474,6.895827984814748E8,2.7105248712927294E8,20.75,4.0,35815.5649873213,255.28904045362813,22.0,3.0,151801.37782446688,165.33608688701392,20.3125,16.0,158851.07572648785,136.35212007259918,26.5,4.0,189379.91227934108,87.31659810164558,21.6875,16.0,155403.9370472142,156.75613272168508,21.5,16.0,130602.88069185328,236.5064662720323,18.0,7.0,61876.55950137158,413.2042787284278,20.8,5.0,36846.83874448516,457.1609512230096,28.125,8.0,88620.83766862431,384.6514418091872,39.57142857142857,7.0,251682.4845333535,68.83856771918144,32.0,2.0,3251.789139869157,582.8283406986461,38.0,2.0,7447.889730077353,409.2855179343934
4,1,65776.91279786271,1572.106436949984,8011079.827912082,2510606.6314659594,2650209.9701667326,2.0084921066518083E8,589862.3076375355,1076789.1286106608,0.0,NaN,NaN,NaN,NaN,NaN,244.95478132536644,49.077204067117094,32.03333333333333,79998.94799740058,1912.0213422364673,270.4372757351367,74.0,1.8940375832863685E7,2.4860297984671324E7,186564.8245265747,185158.31505605415,185158.31505605564,3910753.9151922474,6.789678530325078E8,2.70713555684538E8,20.25,4.0,-180856.23524376017,642.1608989103354,19.0,2.0,-56361.135283283504,578.6089640783833,26.8125,13.0,-40530.3244378761,469.8519554389019,28.25,3.0,-345.9742446565069,378.5061925110687,27.1875,10.0,38477.69257523093,297.5691810960485,38.75,14.0,163408.51056146555,163.77292029803456,43.285714285714285,7.0,274553.8564426724,65.31235231684835,39.8,5.0,246044.66952627775,84.76299333302276,33.0,6.0,137088.92399091212,156.7095601641071,37.57142857142857,6.0,54019.92769823752,281.41461389318687,32.0,2.0,-81996.5256811222,511.3482490284222,27.5,2.0,-115418.92037638783,637.759563414655
5,1,-31027.26439622458,930.4964812404003,2778465.810023366,1959872.5801674556,2038647.9669788715,1.9672239852930015E8,619586.0879681053,671504.522058022,0.0,0.0,0.05,0.05,0.05,0.06098369456374073,249.23785543869994,56.89176855410056,16.355555555555554,-38221.52426567854,1131.684909616703,223.29787186360105,74.0,1.7879608235305626E7,1.5087154439645363E7,-38691.42567008792,1694.820107075735,4561.470107073168,1930105.9051771958,6.742128497237548E8,2.703625730745444E8,3.5,4.0,-62160.99991026436,415.6116126312343,3.0,2.0,-10524.707239437228,340.86202280990256,4.3125,13.0,-6275.175267948674,221.1202869331369,17.0,3.0,25916.952569631743,134.88752515315483,22.125,10.0,23031.64046541522,103.33778859612687,32.875,14.0,-23964.65792203092,186.0868506639525,25.714285714285715,7.0,-109232.82872709163,311.0787513901076,25.6,5.0,-117492.76833617012,359.3279943465792,9.625,6.0,-65221.42387677854,450.12914694809274,5.142857142857143,6.0,-52537.83356486411,557.9809134270268,3.0,2.0,-62930.87495619978,732.2476728485344,2.5,2.0,-66540.39116758556,841.0347265399853
6,1,-178879.45880421935,1578.5618816136405,2993104.5553385834,1756692.2161950169,1799473.4446734444,1.9544652200768638E8,768066.0564375129,719761.4441092912,0.0,0.0,0.0,0.05,0.05,0.05,199.26668646182299,83.71866195947416,18.855555555555554,-240375.07152805585,2120.456258883995,252.08725497574684,67.0,3.0720577859259747E7,1.462142656688001E7,-233730.57705826912,-309319.27855279157,-308801.7785527919,1966247.6291963428,6.702629918206366E8,2.698844594083797E8,0.0,0.0,260.375,NaN,15.0,2.0,-114611.45150785132,264.4296722899155,20.1875,13.0,-138697.83952463887,164.8219860490512,25.5,3.0,-118140.08071100427,90.34098469153072,17.75,10.0,-78083.91870693161,87.608658214448,22.0625,14.0,-175010.97280866242,188.75209875996657,27.0,7.0,-312713.7088250184,323.82208973826056,23.4,5.0,-348920.224169477,372.5763496142621,18.0,6.0,-277684.9594603592,472.76866191059133,17.714285714285715,6.0,-343278.90225682536,614.1781400497174,8.0,1.0,-228803.17213264026,821.5005114869801,0.0,0.0,260.5,NaN
7,1,-157778.50012058826,1220.1063819792691,1789135.1257162406,1151335.5452497022,1175234.522612151,1.9630776383825696E8,606152.8956939209,358598.8983743655,0.0,0.0,0.0,0.0,0.0,0.0,137.99658890044924,96.83383983962453,12.6,-308697.0654533248,2387.164660394222,252.94282669703634,46.0,2.354090190889551E7,9340836.89804256,-213364.9836976626,-308233.73642556847,-308233.7364255681,1223144.9201941486,6.690377414061353E8,2.696047582519392E8,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,14.5,2.0,-123505.58485858265,81.81606715328334,15.3125,9.0,-123857.994857281,89.40427491268389,22.5,14.0,-251717.56020711391,188.85932937795343,25.142857142857142,7.0,-319161.66078263556,322.8132382520434,23.0,5.0,-354073.8032558511,369.5844324477636,15.75,6.0,-302898.7045327207,474.82064331600515,7.714285714285714,3.0,-181306.21605268907,616.9510304430692,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN
8,1,-7731.238291689189,82.48014285644041,143271.03065053816,121108.24222222225,123140.87570611465,1.9906560849031657E8,41540.5042099703,32108.152157420263,0.0,0.0,0.0,0.0,0.0,0.0,4.031182265026665,76.52796759875915,1.0777777777777777,-173952.86156300677,1855.8032142699092,90.38648769703849,4.0,1578447.9746713988,882636.5284193729,0.0,-228799.177694347,-228799.17769434646,105541.6747784143,6.710507658196487E8,2.699523972134531E8,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,5.5,1.0,-29186.653292724863,93.38785316380148,4.6875,3.0,-36191.552067570476,89.80618356286611,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN
9,1,0.0,0.0,0.0,0.0,0.0,2.0228751903093088E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,6.746202528312811E8,2.7038711261844754E8,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0.0,NaN
