cash
-52126.56483017767
-51134.69369359373
-50017.542939524246
-54525.15014392005
-53326.42218949054
-48190.60042554938
-49848.118729742564
-49975.7278245367
-50315.55253220302
-50942.15040035999
-51090.09507553062
-49946.157943560036
-53795.19223986934
-48520.880050086125
-49678.40932851235
-50198.19181793553
-49435.130537266414
-48689.71664109957
-48420.265439779345
-53271.08192990765
-48207.01565641729
-50392.34803361326
-51456.64081851311
-51701.70332569185
-52451.3828749155
-48828.05776672407
-52537.746886324974
-47088.292268711884
-48982.28840529583
-48632.878376325745
-50764.361247753215
-47496.86568525982
-46251.84785690486
-51336.500277300875
-50868.09802656207
-48723.03617218502
-48245.02255790261
-50192.40142484426
-50723.80713167791
-49678.114996181735
-51087.88512212872
-51530.641038421556
-52833.256302040245
-51752.86214263736
-48393.172802745365
-51780.90737703085
-50460.133643214926
-49590.83277012214
-47821.54871551261
-48125.95548663253
-51510.9681271921
-50801.7267167953
-49363.70871173192
-48043.98932133359
-45883.5096823118
-47800.14652233133
-52430.970605783405
-45822.14528120911
-47134.41197323524
-49446.53027024967
-49060.15498534983
-50646.113986054945
-52991.54079697686
-50942.75416628896
-47362.442864211145
-49866.526370684776
-51362.53952701209
-52361.71676025045
-51425.258401515144
-54417.54819282121
-49275.85712097356
-50533.634833830816
-50684.769202437805
-47133.58954880344
-50781.658264481164
-48585.0117135248
-52875.955598604654
-49886.22394259983
-53044.305335368605
-49042.4058079363
-52849.15409059324
-53199.844404208074
-49578.262341392205
-49531.29466442869
-51232.70685395682
-49146.070324281616
-52865.90852797231
-50363.294018678185
-49472.8797039756
-48799.867802617824
-53569.29655104634
-51622.82230133512
-52433.41359296368
-50369.5488737002
-46465.010421513594
-49212.04429992488
-48271.04701630774
-50147.82507565816
-47824.15724730319
