cash
-62056.20219760774
-55695.16909441957
-58889.30173191806
-56988.59487996437
-60483.93389107312
-59891.01456706916
-58517.643296721755
-56331.844114889805
-60707.199988155815
-61308.13290953379
-58579.52582323226
-54078.94252685551
-56010.5344927764
-56933.01954935926
-58754.94783158791
-58614.416416945896
-57927.64272773299
-62018.281434145625
-54993.520592491885
-59210.695486887606
-60620.89209994748
-58588.20879447885
-59592.07383335176
-56292.66298884642
-58823.306639660295
-59643.31949778693
-56478.56069928032
-59585.619793263555
-62603.834003856144
-61594.15749393157
-55107.565538796945
-60734.70747137495
-58930.99585139142
-56426.139773431
-58308.63281099009
-64706.27316724917
-57700.97751321766
-60211.74967551567
-59246.95042861045
-61336.48058102226
-59961.3677421724
-60392.64313441648
-59161.29427414341
-56422.85650950436
-61112.228207087406
-58715.94169508587
-57069.67351391553
-59150.35311559495
-59261.56140831851
-62786.79626567257
-58365.86705827798
-58117.49743815965
-60382.924051638416
-57924.898358788996
-58313.143540207195
-61658.493054129154
-60510.03945560723
-60917.28736836725
-62321.335022856
-58436.32694431078
-58776.59198156188
-59070.78846565932
-58101.69470291896
-59634.801400465774
-59650.26460627907
-60026.26385152621
-56647.296639487104
-56088.75583355395
-54305.86483366701
-58576.56052893975
-57921.96493785891
-60960.55943759657
-61955.911114162926
-54400.795396497386
-57185.41477054315
-63610.60535320606
-58084.745896377084
-60255.95368017469
-59953.788952921546
-61979.85608501965
-60272.76078006846
-59979.50802150591
-60887.42797919868
-61688.214745900215
-62730.127237956156
-60354.318792228696
-60929.61861046414
-62051.52227300276
-60451.47805485816
-60685.16285210381
-58685.040677106335
-58537.549754609456
-57949.62846400127
-53725.45428331723
-61396.55334446776
-62920.77271311103
-61532.49477550798
-57576.970191119624
-58413.21544950897
