cash
246252.26309698037
246079.0481247953
246048.65124497376
246144.5313158612
245503.2876529327
244829.82865492054
245313.04840629708
246096.3853157337
246518.7081754966
244703.7522905443
246064.92939001918
245465.8460989682
246052.9783349596
246873.12709557012
245272.23540309398
245630.721460524
246188.69666632998
246025.0491177441
245781.43887777705
245190.15170484933
246439.7749007235
247018.34262030953
245601.55268517334
245854.7150676878
245811.77906826537
245465.7914724436
245306.96848455822
246548.939906492
245717.4850424984
245242.88945372787
246549.15887790459
245316.29847289363
245365.91812313
246064.32646135666
246261.118243436
245219.60226240684
246147.50013126893
246049.52149763302
245975.8469219373
245941.6796965828
245482.77170824734
246120.64801154047
245932.99935508563
245634.76633739748
246509.29757781455
246142.69623202653
245644.8756942725
245177.46191322076
245759.16292911605
247085.59376298444
245750.45432976866
245246.2576010162
245917.4521822253
246235.8820049393
246375.72239591525
247387.25307416142
247115.46203224408
246040.56126381707
245454.07906179174
245722.7126449213
246070.31808909652
245581.37085906128
245390.80346481488
246863.73185906128
246613.22800775978
246016.2448022088
245218.8604468716
247135.24259909574
245242.17258345554
246444.84522099968
246130.84232553793
245563.1311888265
246384.52416293198
245811.3309319365
245828.45815325523
246429.68562383507
246010.73053801258
247131.7323987357
246329.78759524762
245569.80638623846
247021.6215583937
245948.29309569762
245348.837400401
246340.14277208364
245638.18221555365
246007.85818139266
246223.0643684829
247192.74460454175
247166.97641040027
246771.60731752653
244952.658748882
245216.8297536903
245785.22024837183
247237.95290815737
247128.05608416066
246087.480017759
244493.64388450573
246410.8506159512
246801.6625983906
