cash
159403.70001770408
174152.12377750367
175265.8123402086
179757.89232106457
169197.60083260154
166231.69127270262
171081.85223381725
173256.95431157545
173234.26619319714
173546.13243469474
171389.76619875623
174098.95283472416
167611.70015167698
165322.65489484713
167142.1480171337
165640.74465147476
173181.02087413627
160371.19016881144
148978.68548941743
173084.35656187157
171783.2152913821
164816.37344368084
158899.0798683388
179398.06561064516
155613.05346699554
175684.70422471812
170880.73630574683
174678.6061806398
175115.20670966274
173891.95909646808
173756.78474229324
164825.28388181076
162458.34073638273
166326.68093215112
178216.40269684303
175023.043940988
175713.81839841837
121109.3068355809
173367.0840373271
174606.47492400484
177461.24477568906
173355.8203981705
170372.4802283256
168545.67215338792
129534.33257008746
164545.76161650283
171278.82577569626
129442.98061676022
130641.50258124902
179278.9916087102
178488.3042432462
169475.5759745185
168385.63554592335
171482.05312320974
138346.43598650786
172727.52211519834
176245.02775870595
168288.83495163213
163308.89451809388
176635.22233720767
174458.73083305158
166464.77641955746
181156.4534966033
173146.45454995186
177656.73106146714
172852.17420327108
170509.36245401713
173273.0709461115
173435.79242957843
175504.47235747572
174317.04415474524
167157.5852617431
130850.61752696201
142176.4272593605
158457.48311693105
169515.1029880288
166924.48721126793
175485.94404296082
164797.3812000991
170339.1822301258
176261.53616569017
168778.09044470123
171226.83724908932
174667.79310506434
165191.5201561627
174194.6832951171
171794.8737827257
166315.9635471314
172273.93433002895
178778.8953076673
169105.42339937855
173564.43368915407
123176.41795428173
175977.20931195086
136524.85632114878
38471.6030595789
177575.9046699282
175318.9241702579
180042.51571620378
