cash
116473.898147747
117049.241492635
119253.83832471052
125785.1428197747
119831.07895270546
124970.50591136572
119166.6375168642
123637.58779067706
122743.62010589708
120895.09141290351
126937.89159288243
127852.59964140097
127105.49253109416
134504.98458180274
122828.05562595568
124361.36921921204
121720.76111717174
124579.02653141665
124376.0385803852
125861.90850103632
117757.62825959157
117381.28468120292
123614.93530125386
119157.04435310303
125635.10425536089
120281.67836464004
120946.50466633524
120363.55872209267
128056.28216646283
120921.42812909864
119202.7318315668
125977.75841450869
121543.92255339568
125380.33025087508
123808.99166178203
118659.44864248869
126173.02253852802
120098.87000994053
136173.09140432184
125768.53847962762
127061.01460537968
115570.62707288393
118092.83568415095
121010.38630156912
123563.71707628202
124404.2405969856
124592.14872498055
125673.38371126077
117553.66919440526
121777.82274017071
125230.70773966055
117900.5024047645
119901.95699782592
117777.05823074905
122930.82185284795
126652.82974959239
124239.97085695114
123996.82853064414
118757.69208762408
127106.61498033273
121640.34824875969
122792.31829523026
125134.58561435851
126637.7148794476
126286.94648456346
123802.13227843492
127583.27255641109
119632.15665447572
123835.65586803811
119440.87421946714
125680.57051058552
124207.37546385985
117360.10933105662
124839.31432362279
122444.60457602693
116208.80394879723
121697.00680484685
126174.71601577644
123377.24622561825
114414.34135156524
124178.04740123893
98988.69281326985
124907.58560781748
116104.34041700666
124630.68627548689
120121.07703737283
117628.12279105966
124558.08709480285
134133.69109172732
123043.69585368062
120807.23351968467
126171.24926266716
116310.97640143387
119345.5460560886
120023.81097334166
118705.81191444128
122738.87710563475
125505.18591463621
116829.407084226
