cash
-6891.63142910826
-5742.564641125601
-5578.149993266977
-5354.326066982129
-7621.1334479588095
-293.5487525273802
-3789.0495684452667
-8766.13915522075
-5401.223587543689
-5080.652356615623
-2930.126411225157
-3320.3504232723417
-978.9798459112708
-8299.61529604992
-5753.651324569968
-3737.5798132880436
-4052.386068385137
-5604.567218561306
-2321.953183620524
-847.7991679201632
-8373.836741830282
-479.0961912254088
-5068.765842145091
-5206.111089921374
-3002.1919944895167
-7909.680596327616
-5110.558586395775
-2627.103864116867
-5681.152801488691
-3588.8892946324304
-2676.7821053137304
-7419.580654522892
-7867.131349121648
-5407.326095952214
-3979.4335824875484
-2721.418806978219
-310.0364591349662
-6275.970233181144
-5066.267092614307
-1371.268142160433
-4530.298719904152
-4726.078400850542
-6859.3230587758
-139.41390880180097
-3513.100902508593
-5929.977919491652
-4991.38225432751
-5953.1103867408465
-1724.869593461478
-4270.605224134868
-4124.122713175411
-4434.320061401315
-3518.554508209298
-3095.419231253472
-6917.37752992599
-4741.962525380045
-1247.495071804944
-7761.797220984647
-3833.600189133939
-2055.639044223344
-7624.260562939104
-3002.2136161311323
-7788.758270020609
-5275.792124217198
-6109.966288676225
-3560.289589216265
-4075.4424645519753
-7970.702022821861
-5384.408061918772
-10512.74796031401
-4024.2247448986077
-4721.893926092834
-5484.218392569528
-6741.2184987202445
-3362.556537044597
-2078.691105508683
-6372.951342835702
-6084.843532363852
-4816.025195802504
-9745.612896935054
-7172.330329310882
-8992.417699838286
-7063.1647537354365
-6599.355196440231
-7398.992529798449
-3511.603197039558
-3184.3416575984497
-6247.478914623216
-2170.4752443500165
-3354.7283229046416
-3516.649021921829
-7134.30004806419
-2286.026070125089
-5804.391906094356
-5743.098050239691
-10019.680903401426
-9300.306737712604
-5157.895147546316
-4336.534001150851
