cash
25916.239622328634
27756.18835800485
27228.391655113115
26034.288228022073
26717.01609842556
25921.055418731798
26772.104582331714
24631.190213248246
27723.796857971138
24438.539054872952
27824.687611016656
23098.26600446046
27116.331754235456
26428.94744113078
25690.13464197455
25224.230069421767
26039.277516893922
30166.121730006278
25934.264748916976
25182.86131977071
25860.855906459587
24492.455769039356
26714.372824612707
28429.78258348687
24100.189247634273
25480.606621623523
27924.303388287706
26506.02041767776
25883.55686957555
25592.924846081558
28173.46016969202
29683.228898317007
25716.763841787066
26539.32910611087
25873.35406028528
24173.01524017036
25958.34091693892
27700.36779554516
28343.715466260048
24387.094840151804
24411.814288561338
26125.40587345009
23589.295749239456
23384.758480201206
25634.132739236607
25253.259482057852
25091.061178284617
25755.982922868676
25941.613764170917
26425.526647450635
25680.618276956924
28609.81607367896
26176.183429856104
26908.27431531498
27222.75713325801
26809.66959938214
25395.230208184847
25509.09190216146
24864.422144600085
28945.71793984809
27815.049464879878
26675.26085101741
25077.89553019375
27100.51028935668
23738.07315774228
24550.623301249878
28626.6255749015
25858.15467792844
24049.63485544306
25732.111676904453
28275.355721675995
24105.67391889304
24985.30265648966
27821.439362265646
24686.711397840514
24802.773566631364
26415.321410529068
27279.267580058724
24806.19482070085
28639.039590121734
25305.484503241543
25802.575547465574
29626.838070603386
25729.592759842715
25424.325452543882
25033.27875808354
24516.624234687006
26680.18949340356
26586.055097844364
25162.408924372765
26185.7291561371
25293.826810956703
27940.11071526613
26978.73021664267
28982.617923956426
27932.68806262567
27937.686007791126
26132.46414050054
25494.994299933493
