x,y,distance,habitat,cash
113.62418222479555,123.67231635987302,48.33680465651068,73.40404334834246,260019.27241575497
21.265784766193878,61.10081985369088,106.86823854414517,152.85616324641293,260693.7402259718
70.59620203429252,120.73673234404836,77.78680077532374,53.18982898450494,260553.28586428842
15.10041244064292,147.6604652395544,20.473891974203198,132.3229644977789,260618.93928237417
29.373460459450285,135.26550632187292,82.31067183744989,71.00584501792122,261347.81412015075
95.55778993887094,71.22781508427911,113.32896655833898,93.14714230300693,260217.829036061
97.29466538479905,62.640683350826365,71.89760237376893,52.664078302843265,260133.41833333054
42.40460129078246,143.00245535185033,69.09675535014325,18.44282605635923,261045.89024199455
30.17061282519014,51.85991821731926,65.16387729665415,71.29315650555597,261426.05487832346
40.49260158955939,84.37745998782403,85.30136866805611,91.89980787457468,261226.86133486833
31.942553283409243,122.95654763043072,39.2502242833005,80.58693208600582,261655.45872738198
29.81505886191925,95.25906126588329,37.03668491045839,173.92597046762552,260561.28745485182
34.872709642096844,121.27520754844514,152.71829771314918,142.09234139564109,261118.23964168696
50.11252633034208,102.77633817008793,53.11734770086686,81.39901859511465,261141.8655194606
63.874796346912646,130.01584797244058,29.24259555226773,93.9183300303144,260746.1716154099
53.92679916067455,108.5954054239449,22.388929078709815,147.01162287245052,260643.81028211908
31.433591555498086,74.47647976081588,39.54083338907517,85.22896762949762,260723.7989554294
71.39147671616078,98.25272426100939,40.07880416156561,112.94142228685969,260721.5209458802
75.14027297466741,118.91434917843274,132.68003864460576,95.25856876425476,260150.24425737967
56.887243818722155,138.87242019276613,148.03132626660027,67.30050117295539,260821.02060342277
75.41574459537107,86.47069371216035,56.389484729016715,93.96579946194214,260799.4612866048
93.14025567207071,63.14328394742461,99.29910425058355,98.68640994432636,260465.1744413944
49.093712572553734,97.28725368142184,93.52006458233555,133.59172091529564,261484.06069783433
45.95638525445592,54.59459304854532,16.749580434871767,125.20604944396057,260162.80053465074
94.36932246332856,81.13931043296499,52.79565725071252,118.18289327941902,260304.5508628782
59.99774610239142,88.5817439642425,38.43557152914459,192.32299487766284,261425.01769385868
88.44803223188828,132.98263570989462,60.95722498380282,59.432340921430196,261675.8042607103
69.330897849933,112.5138849963275,62.148353561238395,58.13968726668717,260703.72364508506
104.08926566888822,134.53463854758985,18.16543737758465,110.25025882422656,260524.7954648511
49.025635870873884,125.75917494676632,62.97679747197666,58.93089908813811,260342.91588031122
63.47533797883667,94.72362201593934,111.34543585568734,89.01857946708733,261210.80934935334
41.277155007152395,78.73635209943883,22.40375101231851,49.82876564334015,260872.80570866624
49.52490468114255,82.28220349001384,34.47883400354496,95.65949213964716,261309.3185802212
86.18828076936781,90.04099010689926,47.22048438299462,107.50613064999975,260397.8796862973
56.163686071353666,81.50712791387582,51.72836178568454,45.097628889528465,261264.0306170752
89.36190606426096,142.95363234085414,74.58985998683318,158.60388401508973,260266.9801501485
63.10427381577704,124.06031432281324,46.63286319074134,53.371975192609376,261040.88300286018
24.90934956777947,146.3521096212861,62.53315780530851,131.006231051455,260717.02885665963
47.87861041470072,105.04464080451234,45.34839556400193,137.6422159864845,261281.79216392842
29.03564211696788,96.8496786750227,44.732735333114206,84.4970780400388,261454.1712180879
44.44467280281339,60.08942208381252,58.411025409611575,65.37409612309148,260551.43105394408
40.27434208569522,149.3943613408014,65.38430486876963,144.5513672327869,261540.0047073835
39.47937384047699,38.25501744550141,87.24497952115843,50.503837397977094,259916.8780778508
109.08453735428509,125.76963477030196,59.31327147673414,116.01855114563762,261311.23976904424
34.21680873391084,155.09521720489528,66.98682463261288,27.514091411058995,260935.98664944337
86.45897808216986,120.6033435028959,44.80335752591669,37.66651409879586,260780.06783275292
52.23714085376865,95.3546391134963,43.61089796894822,89.63898707835455,261157.03082864976
64.49177051350381,116.57158189836129,109.46646653105923,53.11666356399581,260444.19700215507
157.97050068318566,41.284986624699734,18.125153835964344,112.56852371254574,260145.63397779828
172.50749069114238,54.8796679935718,27.918768706007317,32.472162977910116,260232.25636159547
53.072238115930105,189.7454662671917,36.14561433151875,144.3994866784709,261670.58522667686
47.817321756503944,93.47183479360189,108.88945351142169,48.56124240065566,261227.44807740074
147.3567364131887,181.83607093286662,38.771349439911994,92.6184827238835,259886.24601805035
63.17990943624008,80.23084170051935,100.47374721059687,97.36184802888128,261120.88450311526
24.897762728316774,170.7334367382964,60.47966401849782,135.8087407702578,260345.24961060152
59.909113178665514,130.70304665455004,69.89236482455591,76.59799702022259,261362.3664888853
54.98859644855347,147.57123355435166,31.02345272983234,77.19096488158215,261036.68682980494
36.024288790561506,97.26936529190962,58.9925732204766,113.371467109309,261246.005358775
27.59041360428294,115.37789164610216,80.95021851909229,77.6804733454593,261015.84444235463
89.82587428850944,108.70222604698124,32.897254133484054,112.0733310225722,260733.12866758154
50.008867033672516,58.36969114063539,21.375935551580188,157.9494443097207,261125.3958891553
74.8355890084075,135.19347215294533,47.51103395281848,42.268604466081726,260804.455821921
26.978007356590666,120.8923535242109,72.7096153698747,73.82992486911769,261280.83020808865
100.72088249414894,52.007676176084836,44.497670155593404,162.92005587667657,259904.4667168726
93.57976943302809,103.43375894887558,68.77758480051554,98.20659082865342,260250.33283474075
67.6313033099355,84.40895479146735,57.24686029386404,115.99256173687354,261042.10306656882
62.386333621542306,131.35472068723777,103.6214446564273,79.0951976368063,260672.1029096038
15.829268596154334,157.90477231653085,19.74961872247786,26.613785572729785,261341.3652900029
22.45576490115393,81.1383195958418,50.000027368174024,100.09703360109968,260565.11116392838
53.027484247749335,122.98969327812323,46.70261569276639,126.88002495478985,261385.07517347758
52.2968178274428,91.81391948872397,49.41403571669315,118.5822374116882,261123.5713157025
72.16139660103657,82.03781666629939,88.12903937564859,75.75030212098707,261134.57694472506
56.21736164241488,108.24288662183389,98.146460579942,79.1325776104752,261308.4513112167
42.94725983062372,100.49187104780353,38.56622722500936,109.55835390072546,260989.4790354834
102.68472566350651,76.77800296933601,28.036517072991664,47.402801973293855,260937.77732897224
32.12758968892413,118.35752595196126,61.08148555418059,57.85452107511572,261416.71422705948
89.25351425291899,107.9455138272564,46.6662281302403,103.67664453333923,261191.10093210026
21.24970016848473,159.25257923262467,61.180331181931045,51.38868753534032,261058.00089492387
72.57125849176754,135.89299329535436,22.030840176021396,154.6246649604424,260579.74082108837
49.546827532447544,105.17114382163864,77.15744445172378,91.52983931143241,261037.5626248315
93.89104613735694,57.17523359282855,35.138752151132714,110.69779727159344,260811.43245613453
30.055393968971284,76.8648468123581,114.26324649867935,24.27176637771537,261046.22764213706
153.88526978616392,105.35629499436533,54.24585230469006,89.63654434194663,260064.18960880867
27.014077263834416,102.2102921789654,37.675727449226876,94.3327653864166,261613.66941953567
24.427916917911055,37.56592157558116,88.08173873582977,65.27634672633347,261078.03653830392
29.644946827348594,78.13724599090953,56.731230352235364,149.47611693539085,260880.33805195626
89.65688408139984,147.89337013174273,85.29190021993685,86.79182273088507,260121.84957951607
