cash
203573.74892687515
206325.09534778135
204841.82400846697
205993.57126785495
205058.76640168577
205131.6210614713
205000.16928631556
204964.97636002352
204844.30963069337
204945.67693866728
204889.1644105298
203734.29539912037
206730.4823124652
205694.75059903035
204933.94508159728
204808.78933329633
205477.3679359743
205378.09888534044
205387.6264148881
205075.6211571655
205843.02540194083
204415.50604474335
205771.78630938963
204226.28677279074
204122.8244603311
205518.27271792613
204857.7411155032
205927.29105512518
205499.28638085464
205518.8183479089
205257.03323548677
205909.38711479816
204873.39515126942
204690.50835566525
205965.77945033184
206268.12813562923
203432.3946224269
204597.07866325646
204208.64808242995
207610.16312389728
204293.09606922764
204681.6274164259
205829.26146161376
206874.97670132577
205729.37554685873
203738.04140437872
205108.99816633205
206799.3756106949
206480.56000884957
205013.17284733136
204628.18302801537
204688.78039521212
205397.30890546643
204639.4535783942
204887.27116953518
204506.7916289005
206139.71871452808
204520.18292725776
205943.81314152532
205143.10643546414
205311.91338662314
205583.41956320402
205616.32964069262
205073.9981412702
203743.13511300524
205605.77275946084
205191.94379701992
206002.91832188686
204162.31152083664
205860.77561326028
204383.1598721381
206347.04161031233
205950.92500731177
204234.5166789568
205438.22028772582
206522.18556313662
205526.2047107474
205096.99023946238
204939.52358050953
205397.860091019
205847.7390664071
202928.92997513854
204420.81718895605
205824.23473772968
204886.55196693222
205414.49528747075
204924.97481682347
205336.95098436528
205882.1147231171
206326.59178022458
206116.4519993004
205452.35494007746
205882.2951817773
205390.30960101818
206069.2170872383
204343.45966799738
206030.28995584522
206504.7296467162
204906.93437566372
