x,y,distance,habitat,time,cash
499.334227596979,83.05999255761002,102.5140849846459,269.4007229857559,28589.27436365797,58028.86535935774
427.5160467961221,311.34277850732855,321.534874572773,259.0578250948211,55484.95317928021,41597.960259656735
487.1309660877427,386.0513295058547,385.7618236124495,312.61094046235644,88827.6635182707,10483.284800371179
260.6738217617113,427.84442351621163,418.6130158761166,471.5175885259487,89517.59459380049,5809.407992637889
492.54861646331113,68.266613047366,179.80452497111273,124.07656807967047,41729.00811610839,54929.52511888775
366.79368739719365,480.16840681538577,266.0743483966929,345.73320021453577,73682.64191223358,53983.276479926106
135.46852078343176,472.0683556500242,146.17082518501738,445.6122094476328,24571.29429988458,58980.581885971886
310.42442200171206,145.39773808460734,333.1072990584611,212.23187045353575,9267.491155326305,51819.39917553796
272.3143761847361,434.85719394410063,217.0862836972667,300.9910219371657,19175.10865845574,57242.11905358115
421.39495015917123,225.2357634988039,264.8119562418806,124.84837857251829,60834.93593498592,6402.11009019961
221.22828416609562,108.93358912397343,319.7064294308042,105.36264481537857,56406.68009811004,51467.301341361555
141.08836248878097,172.31317572084035,270.12640228493643,300.48141764499616,32979.952611107714,49721.845326898285
168.0370584801502,276.63967765894245,147.13164967268665,431.7188704064276,51962.03426292769,6746.702019042578
91.79956368836955,362.6637655798741,115.86396773717011,154.06304947928083,16912.628023044137,52287.30613632081
207.47153867691839,470.6663921026833,241.73740786083948,178.0422029653995,18250.807516741366,48335.8185788908
330.33649668494377,128.37843619100514,176.43366180876922,148.40022087931732,38828.159889878145,39003.37432323063
358.8937595738233,348.8185521060413,150.5501367720078,205.55652934629018,71104.93432188622,55838.94167349726
231.52137055846444,87.30362101710936,160.81958626144294,416.25257233095255,26132.75854719196,42874.57424133086
334.35542410600846,52.479110457212855,137.8409200806295,345.7890133443757,41168.502634143944,58135.26667842586
349.2330519157006,319.3739721331875,458.63920809895103,323.05288481869337,89533.81816486586,5125.394875556743
329.5459068307901,183.63129588514818,120.80012973615143,175.24275719004763,28838.594677967005,9807.521841313808
97.80246597848998,461.84074902531916,65.84504662483123,362.708774227873,49638.023611952696,15244.237163000214
294.9470149351263,75.33498879473494,394.1276220949146,410.2811164588196,79413.16202806843,57733.514318730326
275.80704648427957,77.6506200872707,157.78316330502682,419.8336398230024,43611.32456541111,55803.36098955722
93.97524294466146,481.8066078339853,71.55355512859381,159.46425000580487,24174.820127765495,44365.08011565346
284.22137417916827,84.65733132865331,133.05436371262422,364.25940561408083,41174.24932566739,43916.67532209725
276.6774372266822,211.96494656624705,158.64299363740733,365.31485304671895,57793.0153531207,45918.3853987677
220.67678001090562,339.2024712837776,246.23362050423862,143.27965634264004,23436.955937999763,16414.237159091983
154.28705453804966,395.75437825481924,230.65309575235858,447.3172493847747,98771.36334572567,59784.61610471795
466.83537310349965,103.29263343663355,172.9627575676642,332.30429242665554,15093.5561928787,53701.1115806837
461.36514570908076,215.07979248387267,367.26663033682894,91.0008880992395,58188.76630009764,38326.72596342931
163.74786140622925,362.45489679776546,377.57884085463513,161.10766217065077,40529.550231926034,13613.270150945766
179.13807087798662,84.96393932679932,226.52171436702116,194.57639312260696,61647.82704668788,54981.73694820291
244.6125305844518,156.9304116520674,249.79946781674045,364.803200144059,68494.5062990887,49315.08882611127
106.42668708772362,447.6961830772826,405.2187858786738,419.2948198383086,11378.81015551931,5931.8197201751245
206.45436761292385,460.2693520840853,253.8978268167979,216.48808194631394,64087.8255237172,13488.494316507049
326.41599917202467,354.4902787013603,141.87070116354278,125.86492945138447,56500.96690734135,16510.426053983374
215.15739188669755,286.77563932517995,178.7754059167463,269.8493864237607,32506.32961684951,47181.476069461896
351.9231258644504,140.74801763358334,155.7677752693307,447.2303754070327,92341.28616743983,54913.72989510729
133.12106077013323,145.89302327999334,339.5485812873189,160.36038603841018,35629.279464647094,52574.37951293922
280.80343474369124,412.92297511948215,210.1584575905133,140.7122020820183,82295.25553836115,15395.787817669456
391.7079596809053,55.53936760168654,218.54879752183868,119.50688738965968,51772.21471395569,54817.159926673914
238.26302152687143,276.2860086853436,279.5332472322636,349.0283924330342,24279.34653101067,56562.99496537366
234.7133385128069,315.4550228693226,119.06835229510035,314.25471608946043,63297.86456758827,65519.34677624994
167.98029081195284,94.22636105306132,298.4393391625287,139.25005974214955,70945.01998274522,45716.80815869695
160.26476006072164,303.95070909787995,130.2886726680452,356.7457767175498,81044.85279721578,53790.628686107535
155.10046682331824,276.1839345260051,210.32797104889437,274.7833131089054,97940.06957612188,54137.76244889355
99.73954810405867,125.32131412134368,137.93997364090512,239.8229048545906,34159.00782977094,48399.143140595035
360.42425719872904,393.2444768681937,124.82172318063672,317.8121102812311,58435.10798669856,57808.06392890961
451.6661550622958,67.7139143695794,161.64142460005306,59.88294393383051,18538.93790123031,56719.33884790262
280.85676634489863,426.7939174571446,395.1201270775585,227.14418949353268,30735.813679492185,6685.943720114976
205.51227914809954,458.7735009937985,224.2341290417528,464.2658697285389,23692.919621056823,14335.923600754666
455.98318338398764,315.8727683398517,240.26822005626968,417.6805376116,77472.10404782135,12891.116140638549
195.61179161845084,405.53245165459526,291.19776835635173,54.482511409491416,78668.99869238323,14319.162964177978
255.44580926525924,204.50629710013428,104.89132406803685,276.283131897583,60185.56793364806,12698.25380728033
278.89794441186604,271.6489138600625,193.94487931969707,179.53223801184467,79966.90810237649,7125.271339648485
325.12299701663073,471.08104321184504,87.6848655739933,385.9223351202452,59526.88535668896,7891.490671933451
400.5665520394614,81.23113180218705,120.84243145042343,122.24642502476658,21268.28520044688,62705.33828515416
491.78750511785387,56.58061853855733,121.73865904697278,105.28813710656803,52231.71529608769,50928.84959377298
169.40401525116206,314.1863733956599,349.44280860855025,471.9026174197637,5585.700223677962,48144.44240543839
