cash
263115.0491983374
261730.32886683953
262788.15999682946
263014.0877375016
263662.7642351987
262203.6713081869
262283.9579927864
261220.265543466
261518.07962507225
262125.05887222532
262797.0719818269
260032.77439844227
262359.138183282
262169.63054200273
261971.64084978902
261718.16338330504
262358.61705849017
262221.7265996878
262851.6646653989
261608.90728286997
261775.8201669896
261105.12874345784
262155.29767141514
260443.2045970623
262320.1063910084
261845.59962674486
262887.2138828695
260494.79884614307
263661.9350256721
262613.73828095675
262781.2701532096
261987.49784927885
260273.84524704356
262750.5495750833
262892.47585299937
262706.9351721805
262791.9214308032
262114.57676563907
261028.30801579298
262171.7424070915
260786.9205091245
263101.58695029153
262136.72202791486
263480.94565911294
261704.12824382607
262273.7553681823
261541.6613645965
262814.64976313384
262556.7524557904
261337.9873418907
262163.7354274653
262292.04452258913
259961.6874888564
261277.86222108896
261216.74721398478
262150.60905809305
261886.02763103571
262887.00509700953
262870.3548808143
262258.00795451493
261288.23611910877
261506.70373243105
263113.49450413574
263592.96694818337
261495.64355514495
261907.85638695818
261946.97908938068
261796.23473974454
260500.37071135204
261848.58543317366
263123.13929262134
262260.5436225141
262260.0225223268
262037.02337267532
260473.079917016
261592.0064642591
261262.5910261075
261302.51348811295
262851.4914420177
262052.63624903143
262901.0593768988
262078.6144591356
261231.5503270374
260949.5016348091
262909.00998477504
263495.6751960271
262007.9671622487
261265.43252771275
260662.689768977
262629.33964923414
263302.9492212839
262040.9097830649
261119.5111303834
260849.00851475814
262350.1698825398
260879.5707377951
260923.660298255
260983.12016578153
260445.1154622039
