time,x,y,distance,habitat,neighbors,cash
136.46542630051178,404.0296278941002,608.4948461039664,129.16846761249943,499.22311673280905,1.0,9100.330626984069
233.12582027650544,281.5986453000488,84.26808592260949,2.044641552073776,481.5629750872327,1.0,-1955.4704399349748
539.7520367703321,161.19285119671514,478.5352646577287,14.461846911816263,309.38143973325657,1.12,12029.009540013647
697.4982712477743,177.81786884321957,639.1041574653121,1.8471266559220885,361.7417391182106,5.0,11274.964550462915
927.692948573497,359.73145798603485,518.6595046636211,1.6389458714977931,758.2290213038567,5.0,12293.898350290581
924.941473817336,504.47941744488287,926.9465617321998,90.11824282712786,829.2456368805011,2.0,954.0012013297205
147.93107814501235,906.0766892523712,633.6872499860369,199.74564583784198,552.5963560626768,1.5,5374.3127235710945
383.2828294418578,111.7669933852607,715.1502509568735,62.539721879465176,606.1956270206215,1.0,7718.470620443051
468.22403529249044,456.6310419875933,510.25398831774817,95.41838536548963,679.199333543804,1.0,7503.555916302334
618.9560701148729,849.3136216177387,936.9079860581124,38.61822657750862,446.0548179136174,1.0,6769.467586537101
587.0864598510869,294.0623607843422,847.4468065688337,46.619928931240004,223.33618648310613,1.54,9200.164767738604
709.7662032496387,632.9598943436947,771.0789517918184,238.41124141063133,808.8035678656664,1.0,2905.412919182959
772.4636356362159,339.1726523185132,780.3216530715295,92.45209130462106,464.49505522056484,1.0,6490.1483832964595
749.8285143121828,748.7511583768827,716.9362155026231,206.2583089003457,539.7979316903231,2.37,-3216.85285238698
500.33102819387585,736.4261034510148,751.3989273166394,89.30496382916668,563.6175320454641,3.55,12261.89153962376
938.5502657917955,729.9956640325079,127.46265918994777,64.47738264663208,488.23217573019735,6.4,-276.67273285348983
919.6043246680046,364.61944651584787,659.7218761905968,3.4723486451586405,889.5125419490943,7.0,11560.991055586446
489.90334515451343,512.64065145413,848.5067417848175,3.830471642799732,646.1960162631499,3.0,14781.35656506825
754.1513230954313,488.95992409140365,701.3436452732327,8.033844991318794,484.85130438837035,8.0,12473.598356831611
534.8795734063186,512.3195735425275,144.8097346051545,14.664887500458526,797.5417356133783,7.0,3346.3293469526834
209.9290557154349,488.60790545614276,795.5244994103641,31.609999414368406,454.8102008360297,1.42,8187.073812409008
953.3325342431007,166.75391265031783,835.8780657720107,2.288525450376788,266.43179445516324,5.0,16802.8581186574
617.9622757501502,516.5117627850175,379.370608417805,150.80332250252752,124.24617932714251,1.04,4329.032681774021
684.2418765539334,357.2815359184065,344.25873313134156,46.44433660033635,511.510347520662,1.0,9017.057171654515
726.9019785398368,374.0968509824377,681.9666164097639,71.92545239378852,679.1962552952596,1.0,6889.699195688758
693.460703470862,961.0993461646694,761.2188294915293,167.7127840419271,122.76895288787746,4.05,-4492.855756565239
989.1391974622094,679.8804369823351,16.456539614400807,24.678939475833932,189.06153099494475,6.0,5220.274349039024
53.821753282386446,632.6687667223306,616.7677016229721,122.58072984270753,333.8192843955258,1.0,7306.5960027024175
548.0647888784301,403.6512972727258,563.0266842498771,14.116503533673272,989.0597647737596,3.0,4177.158336060644
235.23428619724666,945.0655167144473,993.5583750457155,169.97023445893336,725.830084036599,1.0,7747.423256839302
761.9157751469988,741.251863909139,557.1339426248405,75.38485631536126,485.9984486337539,4.76,7859.477968158755
186.91212225807524,384.6474166972081,447.2653137844198,18.269119091506553,401.2408466377817,1.97,15617.20331010594
931.4069209543798,855.0696022079105,747.3060865604523,5.516572907756252,855.2742862070223,4.86,19031.000484383763
314.640481171109,661.4275419113561,463.3286390009991,172.72033079667165,88.58690125629965,1.81,243.74367728822745
692.6279538223948,774.1612806187829,270.18208509731153,12.25732767242564,773.9247769367917,2.04,15487.16478889221
256.3200014189252,302.9160561315506,692.2452824372584,182.03951882067997,584.0699253284397,1.71,2025.0765228885666
715.1545105929686,256.9321252424718,629.4683978799226,58.65905066602872,800.6282001320226,2.0,-2562.9053175135828
234.86834509976725,307.20972595170974,596.2972786125117,210.7609438885254,317.1159419026371,1.88,-3105.3668106116793
648.0255251955027,921.3303634889005,616.3397492523039,59.79854300132804,207.78754918742908,1.0,2505.2259529613375
676.4965931974505,548.8113457104774,703.8900367266032,418.1031040897747,562.9901452849501,1.0,2498.892580761356
681.1290068524005,916.7742425348104,791.3255830557798,77.27268481115348,246.16878247370434,1.0,7952.210223060925
96.05842137084433,799.1692840889166,393.4132053067122,23.50760285321102,521.9401594045042,1.0,6140.687690947869
962.4704000185197,296.8603258362792,688.0663519847444,199.73591601198015,332.02423639637686,1.0,7096.252825221485
398.1740786608784,681.3669254859414,391.52872914611703,182.37518738800304,239.9099620353054,1.0,5384.297720300573
803.9249665642408,610.56750738072,726.7665259682545,1.8350239531941464,917.9105967714964,8.0,12156.339149810265
535.4638090691219,169.38704421140974,906.7974906839955,107.51761253442548,777.93072898619,1.0,272.05941508703836
830.0610806718898,693.0863275689999,343.7008503546315,40.574570984699534,683.7103657839098,1.0,13907.442369133898
278.3828352538228,785.9991675011265,818.6370684353692,442.89887739577455,463.22060074711953,1.48,1203.112981031376
711.1746128939785,495.11537851349595,415.587069257925,9.94650719139649,506.2746308980508,2.6,9917.633281135897
247.26174311781074,867.7177577897849,754.8176591411731,95.57119822705064,390.2909928628552,1.6,7832.1344196329865
569.9041402917138,855.2190634848959,904.794354329715,1.989547986825014,922.651843918212,2.0,19693.137469253736
767.5620486942219,815.2219042193747,555.8088770994301,87.72344840617333,646.2103908108908,1.17,7082.704090512745
926.8186128049476,736.0327320201884,366.2264684459391,158.04189368328207,526.5968387074792,1.0,-2297.699265926738
145.36952612916895,571.0650491478938,851.3328642949798,72.0939219634278,372.1444393251311,1.0,6637.1681960112455
286.37124582799174,969.0776387629741,685.0647069826875,10.06818762364014,865.9901153311507,4.0,6581.727066606065
628.055050502357,660.3481134464397,857.1937109119458,308.8462601123793,180.82614387474675,1.0,6383.648839894234
400.1383927406485,161.25362960193743,807.1337003968838,86.91517434446398,515.1082418398929,2.24,-1642.1962904711772
671.3525638942298,589.96421799816,398.80107181010914,213.08221024885606,903.146032115294,1.0,-1875.6328832245972
645.4679996883261,792.2386331480516,796.0702302562229,133.37812094762936,480.09676959971927,1.0,6857.236752098387
896.0524882071286,779.8570147886529,346.3415101379337,9.717614493346804,524.0532271252582,1.0,13483.014871894224
802.9351037373224,429.22206946548897,749.0691258316036,120.9103134129078,614.0281896712603,1.0,5255.611919250361
645.2087908529385,544.6979456995095,592.075944193526,60.98648649648381,782.1704779708041,1.0,8314.424832474888
980.4089388289976,667.6592800418443,792.8334806125338,105.12134620804324,988.6903639483655,1.0,5279.141496551285
564.8643336076841,619.1134312649577,554.3194202045831,506.59057085209673,696.3476203070078,1.0,-4179.451822336399
859.159684550648,454.436588746192,431.3907996584914,18.725339311158507,200.9748854856498,4.6,11611.098418169842
464.1577680412219,466.1935036126946,838.0735609848753,207.80529032113097,813.1293321413384,1.0,4929.393318942817
