cash
12579.945865060708
12769.038557375618
12281.194265458273
12769.540778469303
12640.091238667317
13135.373113939255
12860.48667921943
13038.517181046
12107.19036858631
12660.4560471213
12688.66986611839
12315.814465657053
12456.475586570725
12342.0645919229
13003.223915503275
12211.364359164654
12865.206466009615
12548.628786480718
12433.067260106096
13276.740670982997
12457.288456362941
12874.209285359266
12620.888851633345
12948.876057664407
12333.723513279137
12778.699931046001
12842.737126181391
12770.876707645639
12301.399447582635
12255.19847860431
13134.442423514689
12456.76885416504
12680.701916913516
12846.205657971965
12640.762459824771
12532.83384692252
12671.823156145392
13200.568619707765
12398.81820665173
13357.79817857808
12439.786556254166
11940.10552609885
12465.996181046
13109.044318912636
12835.0005136317
12826.11720123578
12550.038591281553
12690.051721553107
12479.377028949408
12636.22396242024
12342.04607272703
12224.763089102418
12888.938354645143
12383.07853699452
12242.0266666885
12938.278046191163
12311.197304780153
11821.629842339233
12905.42673661573
12576.657681751121
12335.268482257461
12779.045331091003
12615.198076732737
12354.783652075914
13032.541467899959
11890.366946172393
12300.499686878282
12609.053984147806
12130.186437103299
12389.76978417404
13065.454330385885
12788.682312600251
12407.69142704029
12476.100437583404
12875.887060612435
12489.9916792832
12371.818322790801
12804.229703639932
12421.1216445446
12825.976949761769
12408.153327085296
12830.38015297235
12790.61579676874
12164.039605991613
12424.288678514306
12679.98201404803
12772.29976510571
12130.205494788386
12741.457508151978
12648.589152492243
12686.538010106096
12511.361395666054
11997.073196524954
12968.68512153434
13025.984846633728
12675.390619996553
12000.583657555633
12507.59455401126
12730.712575675054
