3.020524235E7
2.3898285979999986E7
1.866611897000002E7
1.6045487019999988E7
1.3873834280000001E7
1.1415661340000002E7
9853713.479999999
8411883.939999996
7445645.239999999
6240779.879999998
5601763.37
4631700.290000002
4122735.7399999965
3654990.5000000005
3255666.9400000027
2860962.1199999987
2522078.7900000005
