habit,distance
0.043965808083,-0.0131553856711
0.0431162789274,-0.0125796558806
0.0462408512257,-0.0123116486067
0.0483924501672,-0.0127414871055
0.041402205085,-0.0132122822688
0.0507257318283,-0.0118712155318
0.0476707188173,-0.0123094950172
0.0504006784656,-0.0124976378192
0.0419287389108,-0.0131008319464
0.0449023683637,-0.0131250002546
0.0409565658357,-0.0133401908209
0.0435287863859,-0.012752429847
0.0457828668991,-0.0134271734367
0.0434151047557,-0.0127191128506
0.0426868046015,-0.012984701203
0.0426489132863,-0.0132655480632
0.0434171251715,-0.0125704073817
0.0433584779427,-0.0125340986448
0.0425719190135,-0.0131788990042
0.0458144723291,-0.0125875454078
0.0465779667811,-0.0125542796716
0.0428632590102,-0.0125157583542
0.0445491559036,-0.0125910737121
0.0420398268841,-0.0127636308569
0.0476302804851,-0.0124661593667
0.0488262576215,-0.0128741241085
0.0498971348739,-0.0118594943375
0.0450702391733,-0.0128467129899
0.0527542686541,-0.0118804235207
0.0458168741783,-0.0125228727875
0.0423450049995,-0.0128125217722
0.0451679858182,-0.0129203136043
0.0439400785322,-0.0130892934593
0.0482169309787,-0.013056032661
0.0413168035969,-0.0132155322633
0.0485334174582,-0.0120415076887
0.0471271352938,-0.0123166428623
0.042666518486,-0.0125857631304
0.0466145126768,-0.0123351578514
0.0482488912776,-0.0125054665246
0.0446251157178,-0.0128446365269
0.0438160818348,-0.013205513493
0.0428688861939,-0.0132483950809
0.0448036297578,-0.0130601650766
0.0537609645168,-0.0124695544428
0.0464091722346,-0.0127079092996
0.0431507499836,-0.0128339679119
0.0473410766316,-0.0124595034631
0.0479128882324,-0.0127718027196
0.0470168716947,-0.0130169504392
0.0430903035481,-0.0132396217043
0.047766550991,-0.0128019797417
0.0457766505736,-0.0125511890945
0.0432636101337,-0.0131362949175
0.0434620859769,-0.0124127347818
0.0490256367101,-0.0120855447859
0.0488942980392,-0.0122830555589
0.0462634043408,-0.0120837382393
0.0449966217886,-0.0131988063066
0.0447337368641,-0.0132178921572
0.0463416052113,-0.0120605346624
0.0437665799507,-0.0126635689497
0.044370474882,-0.0130857772619
0.0472747806241,-0.0119171925802
0.046142017713,-0.0132563893061
0.045559420145,-0.0125714101511
0.0446022269351,-0.0123815535739
0.0455437646749,-0.0129582819235
0.0452257464147,-0.0124047625164
0.0463570075225,-0.0128789214747
0.0479514801974,-0.0128830899741
0.0469285753034,-0.0130013119839
0.0489040853141,-0.0124813074333
0.0434220201851,-0.0131365502081
0.0448714535655,-0.0129546812414
0.0442045322425,-0.0121417238275
0.0498692625399,-0.0121031343334
0.0479498387632,-0.0128101306225
0.0459340508755,-0.0126867669275
0.04755661332,-0.0126179195009
0.0457215210581,-0.0126059375269
0.0440379128289,-0.0122177294286
0.0472279808919,-0.0124812677626
0.0435231242842,-0.0126666220857
0.03777093012,-0.0134435254337
0.0453137967517,-0.0124720518583
0.0478509230807,-0.0127634747009
0.0409609887074,-0.0129938724675
0.0475123251013,-0.0123417842523
0.0439567274876,-0.013038088017
0.0452846546145,-0.0128602065172
0.0457745949216,-0.0129086303621
0.0457367847687,-0.0123689946969
0.0510587929004,-0.0120802089753
0.0428724657251,-0.0125076151415
0.0496469711605,-0.0125056666321
0.0453596644327,-0.012489041166
0.0450968723506,-0.0128418118677
0.0430394202926,-0.0130510275517
0.0437971147022,-0.0130366283429
