habit,distance
0.0305074041924,-0.0207608746632
0.0235486440813,-0.0207523256552
0.0336299871744,-0.0168339788505
0.0314157301324,-0.0182874326579
0.0290320116021,-0.0219404996092
0.0296222168233,-0.0187989885605
0.0221554552553,-0.0223604344771
0.0237259593807,-0.0223794870385
0.0300900775722,-0.0210255123144
0.0357735162334,-0.0209431422721
0.0235384378073,-0.0216124466779
0.021240295193,-0.0240013477152
0.0315259812422,-0.0180444693523
0.016398541255,-0.0176306252945
0.0205844335936,-0.0206339275077
0.0256253246297,-0.0193639422341
0.0281038924698,-0.0212661172638
0.0172927267667,-0.0248497696775
0.0251572527132,-0.0217353868624
0.028259247212,-0.0157836665765
0.0239179990679,-0.0181752809621
0.0235899133639,-0.0192465179286
0.0370254014195,-0.0187914038404
0.0197258195727,-0.0207842795532
0.0239000494659,-0.0208093621001
0.0222110802502,-0.0211057623273
0.0245598344739,-0.0215260404145
0.0248345686769,-0.0206007815412
0.0225972344814,-0.02389701741
0.032044707249,-0.0250748270827
0.0295195936082,-0.0191567302254
0.0259508457307,-0.0225939577496
0.0219030875628,-0.0213359868379
0.0318354592352,-0.0180013644652
0.0312883076452,-0.0200848972702
0.0224842349098,-0.0187521562725
0.0193623558482,-0.0189560045074
0.0301954845572,-0.0209917398035
0.0257138301602,-0.0201432727956
0.0249822880136,-0.0196356024861
0.0259782658933,-0.0207604464054
0.0278546764469,-0.0226606558687
0.0206291565334,-0.0227767621352
0.0225413185587,-0.0230563192133
0.0204258426012,-0.020622469122
0.0334055594454,-0.0193955309421
0.017643297478,-0.0254184823794
0.0329747724048,-0.020303052836
0.0237501095044,-0.0228029959142
0.0155859862829,-0.0239764087674
0.0278385430943,-0.0236065083304
0.0429302552976,-0.0190638487775
0.041034031814,-0.0204977755679
0.0294596905509,-0.0204809746021
0.0254913272984,-0.023361505606
0.023716913344,-0.0222813439521
0.0361389074235,-0.0187809864193
0.0220056866718,-0.0213813207508
0.0293994579508,-0.0208138590326
0.0291097410029,-0.0206408344128
0.027164108099,-0.0205938604366
0.0229823236149,-0.0214225907989
0.0248254214682,-0.0213617906225
0.0229001450298,-0.0213311225595
0.0391982481232,-0.0189948004692
0.0295357363395,-0.016083092797
0.0334996786592,-0.0162320430746
0.0309992923953,-0.0208418667261
0.0194523556547,-0.0222983735294
0.0306671792407,-0.0184568914041
0.0348061292522,-0.0219625988138
0.0269068342842,-0.0210576096619
0.0229155037599,-0.024794711557
0.0339593262256,-0.0222595568566
0.0378997870244,-0.0149002881646
0.0332251281163,-0.0202671707725
0.0243622365158,-0.0206849200738
0.0213326949628,-0.0188969495781
0.0302874630834,-0.0199822844518
0.022023641479,-0.0189054532589
0.0328377805266,-0.0183568901059
0.029059070691,-0.0233754479256
0.030624577471,-0.0235414584263
0.0302054406586,-0.0227122087836
0.038756222122,-0.0182325017715
0.0287306010277,-0.0210168264992
0.02415576561,-0.0225528485214
0.0246408118565,-0.0228050067554
0.036511993405,-0.0203695052566
0.0366916186831,-0.021642727381
0.0290498807413,-0.0208971816603
0.0423068871431,-0.0194015949576
0.0306375455879,-0.02120267959
0.0223006597719,-0.0190423520296
0.0351767491653,-0.0197723677133
0.0228854321009,-0.0230004875708
0.0178765755973,-0.0234610025871
0.0242229717881,-0.0215233792709
0.0470444058696,-0.0196668048651
0.0278492891589,-0.0181153071864
