1.000e+00,1.000e+00
1.000e+06,1.000e+06
1.500e+06,5.000e+05
2.000e+06,3.973e+03
2.000e+06,4.150e+05
1.991e+06,1.923e+05
1.000e+00,2.000e+06
2.000e+06,2.000e+06
3.020e+03,8.297e+04
5.070e+03,2.565e+05
1.942e+06,1.000e+00
2.000e+06,1.000e+00
2.000e+06,1.000e+00
1.000e+00,2.000e+06
7.905e+05,1.000e+00
2.000e+06,1.456e+05
2.000e+06,2.153e+05
2.000e+06,2.320e+05
1.000e+00,1.473e+06
1.980e+06,5.883e+04
2.000e+06,2.665e+05
2.000e+06,2.604e+05
1.000e+00,3.500e+04
1.999e+06,2.443e+05
1.997e+06,1.037e+05
1.000e+00,1.585e+05
1.000e+00,4.580e+05
4.755e+05,2.226e+05
2.000e+06,2.336e+05
1.967e+06,2.316e+05
2.539e+05,2.410e+05
1.506e+05,1.000e+00
1.372e+05,1.741e+05
4.053e+05,2.430e+05
3.637e+05,2.422e+05
4.436e+05,2.454e+05
2.117e+05,3.618e+05
2.868e+05,1.887e+05
1.802e+05,3.126e+05
1.136e+05,1.985e+06
2.811e+05,3.873e+05
2.289e+05,1.998e+06
1.822e+05,5.965e+05
2.374e+05,9.371e+05
7.541e+05,2.187e+05
2.675e+05,2.861e+05
2.765e+05,2.825e+05
2.997e+05,2.960e+05
3.857e+05,2.754e+05
2.483e+05,2.835e+05
3.149e+05,2.488e+05
1.980e+05,4.414e+05
3.560e+05,1.666e+05
4.130e+05,3.351e+05
4.075e+05,1.999e+06
2.830e+05,5.172e+05
5.382e+05,2.513e+05
2.524e+05,6.189e+05
3.075e+05,3.276e+05
2.109e+05,1.025e+05
2.050e+05,5.502e+05
2.687e+05,5.807e+05
3.529e+05,5.827e+05
6.559e+05,2.723e+05
2.485e+05,2.205e+05
6.017e+05,2.297e+05
1.043e+05,7.434e+05
1.983e+05,1.996e+06
1.040e+06,2.081e+05
2.496e+05,6.742e+05
4.974e+05,2.921e+05
5.231e+05,2.224e+05
3.857e+05,2.754e+05
4.704e+05,2.673e+05
5.807e+05,2.421e+05
4.033e+05,2.900e+05
1.143e+06,2.222e+05
5.723e+05,3.122e+05
2.371e+05,1.463e+06
3.623e+05,3.583e+05
3.706e+05,2.622e+05
4.860e+05,2.704e+05
2.994e+05,4.608e+05
5.444e+05,2.798e+05
6.045e+05,2.139e+05
2.134e+05,2.280e+05
6.068e+05,2.452e+05
7.688e+05,2.727e+05
2.496e+05,4.833e+05
1.760e+05,1.235e+06
4.515e+05,2.736e+05
3.480e+05,2.560e+05
1.880e+06,2.828e+05
3.727e+05,6.024e+04
5.184e+05,2.379e+05
1.914e+06,2.734e+05
1.841e+02,8.000e+05
5.793e+05,2.873e+05
6.535e+05,2.756e+05
3.389e+05,2.295e+05
2.622e+05,3.706e+05
2.183e+05,4.771e+05
4.281e+05,3.907e+05
1.293e+05,4.122e+05
2.089e+05,5.514e+05
3.239e+05,2.653e+05
1.991e+05,6.549e+05
2.811e+05,1.260e+06
7.872e+05,2.543e+05
5.273e+05,1.680e+05
2.489e+05,1.715e+05
7.422e+05,2.578e+05
4.148e+05,2.146e+05
2.483e+05,3.264e+05
2.412e+05,1.991e+06
1.914e+06,2.734e+05
1.974e+05,2.629e+05
