3388341.14587,27707907.7707
3588765.00291,28000799.752
3808017.66649,27933580.1782
3864323.54099,27814051.9762
4015169.46821,27602593.8774
4180867.3612,27263640.0074
4245111.58535,26771767.448
4295580.05666,25674665.5115
4318405.6931,27176876.7874
4545411.05871,28038482.5986
4591499.81018,26880607.7958
5183039.96463,25631523.4388
5203609.04488,25690858.3014
5707767.11171,25684991.484
5784920.99974,25825471.7228
5878220.05273,25731438.5225
5978989.39205,25307266.0836
6053662.54857,25646595.8901
6065170.44682,25609146.4193
6126087.79244,25636274.0998
6307864.53116,24739049.7368
6357284.28146,25552370.2263
6365203.57428,25449712.6261
6617484.9863,25021884.8509
6722289.9025,25318815.403
6723172.41753,24906596.442
6973740.30326,24701276.303
7226564.12827,24527796.2693
7331671.9357,24838330.7101
7535747.18412,25106849.5238
7724801.61806,24994073.9922
7728582.80106,24928399.4498
7998004.9555,24215635.1748
8419779.55484,24257828.5045
8423110.40272,24083274.9449
8496820.64643,24079930.5685
8821538.55483,23998882.7743
8872002.6589,24341964.525
8951326.11468,23770929.4778
8983308.47021,24154943.427
9159310.44963,23596849.4489
9302302.42225,23859163.5764
9404631.14238,23983269.7684
9995257.52105,23475335.63
10045271.1568,23902884.009
11043113.6262,23660564.9934
12648405.5833,23702118.6063
12709383.9539,23462355.4214
14038500.203,23429433.5748
14890766.2855,23607380.4982
16467033.6184,23400362.4327
17106378.4971,23514060.4744
17321041.1347,23220436.8427
17392485.7751,23616312.1451
17429626.922,23271707.4591
17837056.6447,22959343.6068
17908891.7294,23223340.9524
18114202.0063,23375210.1879
18225437.7977,22984295.7449
18228328.1865,23287533.3235
18341763.5893,22931749.7306
18523357.539,22926473.7555
18582924.5241,22847096.0082
18622780.2642,23079228.165
18681381.7053,22872020.9922
18716466.3384,22967004.7835
18778178.7383,22751679.8634
18810115.693,22720375.7889
18855612.0655,22333800.1139
18872302.8336,22594793.9726
19009345.8844,22119424.4781
19033241.5676,22315540.7793
19051338.8924,22008998.8753
19064215.0346,21429433.7532
19076465.2598,21320246.3548
19078065.3487,22391410.1971
19093436.2021,21898404.0393
19108064.3101,21892929.148
19134434.2231,21392836.3287
19135459.2488,20739145.7773
19162284.6367,21240226.4023
19195837.534,20922748.3516
19217237.5669,20872290.9104
19224018.6728,21394479.1665
19227814.3052,20673923.7934
19238681.9551,21371149.1231
19244098.1983,19360031.7303
19245447.3434,18514477.0632
19249835.9556,16751273.88
19254772.4612,20559526.9244
19260760.3346,16308414.4545
19279890.3425,14162744.1754
19283891.1585,18091812.7208
19289868.2847,11215075.8915
19298164.3988,15997863.3509
19299209.5075,20649414.8396
19302625.1206,16234837.2545
19324142.6505,15054894.1727
19331463.1019,15451660.2281
19334856.9118,15258181.6526
