1.241e+06,3.886e+05
1.348e+06,3.886e+05
1.788e+06,3.576e+05
1.171e+06,3.677e+05
3.521e+05,3.873e+05
4.324e+05,5.123e+05
7.566e+05,3.543e+05
3.521e+05,3.842e+05
3.600e+05,3.842e+05
4.755e+05,4.256e+05
4.324e+05,4.256e+05
3.630e+05,6.205e+05
2.997e+05,4.302e+05
3.649e+05,1.997e+05
2.826e+05,5.081e+05
3.076e+05,5.258e+05
2.939e+05,4.728e+05
3.146e+05,4.728e+05
2.837e+05,1.305e+06
2.756e+05,1.808e+06
2.836e+05,6.554e+05
2.754e+05,1.659e+06
2.755e+05,5.201e+05
2.618e+05,1.667e+06
2.373e+05,1.273e+06
2.041e+05,1.292e+06
2.099e+05,1.292e+06
2.059e+05,1.659e+06
2.052e+05,1.311e+06
1.734e+05,1.161e+06
1.730e+05,1.572e+06
1.730e+05,1.618e+06
1.730e+05,1.572e+06
1.656e+05,1.635e+06
2.755e+05,6.148e+05
1.763e+05,1.552e+06
1.454e+05,1.635e+06
1.330e+05,1.127e+06
1.344e+05,1.632e+06
1.039e+05,1.313e+06
1.296e+05,1.572e+06
1.167e+05,1.703e+06
1.012e+05,6.834e+05
9.662e+04,1.292e+06
1.202e+05,1.127e+06
6.742e+04,1.552e+06
1.198e+05,1.664e+06
9.132e+04,1.571e+06
1.058e+05,1.361e+06
7.537e+04,8.456e+05
6.593e+04,1.324e+06
6.742e+04,1.552e+06
1.523e+04,4.991e+05
4.926e+04,1.800e+06
6.023e+04,1.529e+06
1.238e+04,1.667e+06
7.085e+03,5.460e+05
6.049e+03,3.886e+05
2.810e+03,6.815e+05
2.810e+03,6.815e+05
