x,y,layer
105.138775554121,-1.8285090909090917,0.0017062108673347818
105.149887411233,-1.7785103576751116,0.00204006002697473
105.14750629899471,-1.7267259553970642,0.00230765919843671
105.14803543504766,-1.6808276473753945,0.002091358111778324
105.142942500538,-1.628514157973175,0.0017907567843880351
105.14405368624921,-1.579348736959763,0.001631225118056533
105.15107796735214,-1.5279214684905271,0.00152196421374499
105.147109446955,-1.4785179582712384,0.0013287499163937232
105.14393463063729,-1.4255431099638072,0.0012115612465976085
105.14631574287557,-1.3755443767298285,0.0012701163730554628
105.14618345886234,-1.32898470980295,0.0012622342953526233
105.14618345886234,-1.2799118790362656,0.0011264733511748878
105.14884567462875,-1.2274826518256337,8.251845269957806e-4
105.147109446955,-1.1771367051664188,8.863707344320507e-4
105.145720464816,-1.1285268256333851,0.0011630062001089796
105.1436369916075,-1.0764448118479901,0.0012709390625144311
105.15092914783725,-1.0295709994411326,0.0012876416554566876
105.14274407451815,-0.9755545108579956,0.0013923757173363485
105.14676220142024,-0.932698453800299,0.00152715021418396
105.14393463063729,-0.8791283824781786,0.0015893033900136228
105.14393463063729,-0.8291296492441994,0.0016124258812273257
105.14016453626,-0.77853569299553,0.00154016044238928
105.14803543504766,-0.7299258134624946,0.0015243300524678844
105.14869685511385,-0.6779430035128817,0.00156618089879992
105.14393463063729,-0.625563378220142,0.0016355483724410284
105.1478039380245,-0.5764574795081976,0.0016474861728706862
105.145720464816,-0.5327085879284659,0.0017754147418810812
105.14750629899471,-0.47913851660634554,0.0019095843504636128
105.14631574287557,-0.42675889131360545,0.0023029586988014116
105.14512518675643,-0.37556971205024586,0.0029927411176031643
105.14572046481601,-0.329588734165426,0.0029833210168735387
105.144331482677,-0.2785483606557385,0.002517649644227288
105.147109446955,-0.22901257865540733,0.002369001601514828
105.14363699160751,-0.17855089418778075,0.0021142279039954
105.141553518399,-0.12855216095380134,0.00193989400006719
105.142942500538,-0.07855342771982224,0.002035039575896963
105.14340549458433,-0.027165840784899385,0.00210010082345203
105.20093250484187,-9.976219327496276,2.837602327116187e-4
105.19989076823762,-9.928303874813713,2.817581480758831e-4
105.19884903163324,-9.880388422131148,2.825878370674059e-4
105.20081675633023,-9.829695262046698,2.8736883806681677e-4
105.19896478014489,-9.776918821410831,2.9034282137769076e-4
105.20093250484187,-9.726225661326382,2.883571067572119e-4
105.19989076823762,-9.678310208643818,2.8271969290442076e-4
105.19884903163324,-9.630394755961252,2.777325560820914e-4
105.20081675633023,-9.579701595876802,2.785774063771381e-4
105.19896478014489,-9.526925155240935,2.7504135637038146e-4
105.20093250484187,-9.476231995156487,2.7261221354059285e-4
105.19989076823762,-9.428316542473919,2.724065718645644e-4
105.19884903163324,-9.380401089791357,2.7167163626296454e-4
105.20081675633023,-9.329707929706908,2.704138319062953e-4
105.19896478014489,-9.27693148907104,2.669088084787402e-4
105.20093250484187,-9.22623832898659,2.6549942283946075e-4
105.19989076823762,-9.178322876304025,2.640924471596156e-4
105.19884903163324,-9.130407423621463,2.610020260980999e-4
105.20081675633023,-9.07971426353701,2.5812099029332757e-4
105.19896478014489,-9.026937822901143,2.5536571698270234e-4
105.20093250484187,-8.976244662816695,2.5346259449398375e-4
105.19989076823762,-8.928329210134129,2.532376452148448e-4
105.2015575468043,-8.878330476900151,2.518540565968494e-4
105.202271880476,-8.830117412710242,2.4833212295940273e-4
105.19739060038731,-8.774999761549928,2.455559761298279e-4
105.20266873251566,-8.730649033366454,2.440094587999079e-4
105.1985017860985,-8.678335543964234,2.428766773535276e-4
105.19837551499491,-8.629473145576481,2.4160721898304745e-4
105.19884903163337,-8.580421358047692,2.4152993261078462e-4
105.19884903163324,-8.530422624813713,2.4400264341737537e-4
105.20465299271429,-8.480126280072387,2.515999637502713e-4
105.19870021211842,-8.425365762720887,2.575964850877457e-4
105.19905737895411,-8.380843081222059,2.6112682729209733e-4
105.19989076823744,-8.329733265027325,2.68427986543886e-4
105.19837551499491,-8.277966899810329,2.6845344554826044e-4
105.19989076823762,-8.232513505961254,2.703248284841929e-4
105.19884903163337,-8.17418165052161,2.8542076201881875e-4
105.201081324357,-8.128944701405155,3.02541118525419e-4
105.19572382182051,-8.078350745156484,3.1261843370930433e-4
105.20174274442289,-8.030666768090745,3.3874357427446155e-4
105.20127975037667,-7.978353278688527,3.740814197420912e-4
105.197807295029,-7.9241879843517165,3.9067729247059774e-4
105.19989076823767,-7.877892860986919,3.7242767333052045e-4
105.19803879205223,-7.826968225285644,3.3991934465291433e-4
105.1998907682376,-7.7783583457526095,3.628409705692994e-4
105.20108132435671,-7.730145281562703,4.004581549690127e-4
105.1998907682375,-7.678360879284652,4.188387124311965e-4
105.19989076823784,-7.628362146050671,3.8587909326708383e-4
105.20197424144612,-7.5825299739195255,3.92692771765723e-4
