year,run,average_profits,hours_out,sole,sablefish,sablefish_catches,sablefish_biomass,short_thornyheads,long_thornyheads,rockfish,yelloweye_price,doversole_price,short_price,long_price,sable_price,avg_distance,avg_duration,trips,actual_profits,actual_hours_out,weighted_distance,active_fishers,variable_costs,earnings,median_profit,actual_median_profit,actual_median_trip_profit,other_landings,sole_biomass,short_biomass,Seattle_trips,Seattle_fishers,Seattle_profits,Seattle_distance,SouthCentralWA_trips,SouthCentralWA_fishers,SouthCentralWA_profits,SouthCentralWA_distance,Astoria_trips,Astoria_fishers,Astoria_profits,Astoria_distance,Tilamook_trips,Tilamook_fishers,Tilamook_profits,Tilamook_distance,Newport_trips,Newport_fishers,Newport_profits,Newport_distance,Coo's Bay_trips,Coo's Bay_fishers,Coo's Bay_profits,Coo's Bay_distance,Brookings_trips,Brookings_fishers,Brookings_profits,Brookings_distance,Crescent City_trips,Crescent City_fishers,Crescent City_profits,Crescent City_distance,Eureka_trips,Eureka_fishers,Eureka_profits,Eureka_distance,Fort Bragg_trips,Fort Bragg_fishers,Fort Bragg_profits,Fort Bragg_distance,San Francisco_trips,San Francisco_fishers,San Francisco_profits,San Francisco_distance,Monterey_trips,Monterey_fishers,Monterey_profits,Monterey_distance
4,69,-8565.027391982045,377.2812120275513,2470570.0920843347,493552.29622289765,499200.06320384244,2.0019104275021112E8,440659.43110226496,214395.0204354085,0.0,0.0,0.049999999999999996,0.05000000000000001,0.049999999999999996,0.05,45.28389074613144,89.3560765328411,4.222222222222222,-50124.93913402259,1997.371122498801,202.69418017943266,17.0,7279324.743221209,6508472.27794283,1110.75,-286412.11649442004,-287527.11649442,1154042.6460259594,6.552971576569412E8,2.6557749542193124E8,0.0,0.0,1114.375,NaN,6.0,1.0,-108296.08554395281,95.88974971288641,9.5625,6.0,-8524.762891863344,204.91338824987338,0.0,0.0,1117.125,NaN,5.3125,3.0,-10753.607531161966,192.62000188301127,5.875,4.0,-2383.440707193684,222.57404921985204,0.0,0.0,1112.7857142857142,NaN,1.2,1.0,-8212.55313603656,393.93761565126016,1.0,1.0,985.623379532416,566.5684562566116,2.2857142857142856,1.0,-12479.921702728332,321.51781350338894,0.0,0.0,1112.25,NaN,0.0,0.0,1111.0,NaN
5,69,-7774.512730300362,266.0329266815804,1463084.8391361427,397837.92662438867,401875.39939064014,2.027345717004066E8,260240.68705133125,141835.003820454,0.0,0.0,0.05,0.05,0.05,0.05,33.778649522261865,100.17976318553237,2.6555555555555554,-56837.12659438712,1841.7664154878644,221.10870897089342,13.0,5091154.148453277,4391448.002726242,510.5,-340117.7853581017,-340625.28535810165,720818.7611642269,6.577180334625256E8,2.6567180052401954E8,0.0,0.0,508.75,NaN,0.0,0.0,509.5,NaN,5.625,5.0,-9936.094342187394,204.6297144619029,0.0,0.0,508.375,NaN,3.0,2.0,-16084.737726171566,119.2737090273223,4.75,4.0,-12743.421641495122,222.57404921985204,0.0,0.0,507.07142857142856,NaN,0.0,0.0,510.7,NaN,1.125,1.0,1371.928460804993,566.5684562566116,2.2857142857142856,1.0,-14885.644865115315,321.51781350338894,0.0,0.0,510.25,NaN,0.0,0.0,512.75,NaN
6,69,-837.2838716275072,141.87916206998824,834788.0647897919,246625.7507154758,248694.99781859553,2.0559306793584105E8,139429.76689470548,56980.540840578215,0.0,0.0,0.05,0.05,0.05,0.05,9.511000568205374,95.29197452461896,1.488888888888889,-16715.008074412606,2128.1874310498238,161.0828879179429,6.0,2623435.9911333513,2548080.442686875,297.75,-61971.87779894349,-59130.87779894419,406740.7190944286,6.621764125231986E8,2.6594276273783153E8,0.0,0.0,296.625,NaN,0.0,0.0,296.1666666666667,NaN,4.0625,3.0,-7351.639395311584,135.8156671868832,0.0,0.0,297.5,NaN,1.6875,1.0,85.85611230981885,77.30407896741283,2.625,2.0,1776.5302550970373,185.6194853052106,0.0,0.0,297.7857142857143,NaN,0.0,0.0,296.6,NaN,0.0,0.0,297.4375,NaN,0.0,0.0,296.7142857142857,NaN,0.0,0.0,297.75,NaN,0.0,0.0,294.0,NaN
7,69,-69.68718124193967,72.07189417803157,397447.7448512234,129512.76821330254,130461.3677885959,2.0860182386373398E8,77130.35612725279,27527.332628607244,0.0,0.0,0.0,0.05,0.0,0.05,6.530517168153151,98.27985569731578,0.7333333333333333,-4829.7821039248565,2162.1568253409473,220.95978571247645,3.0,1296957.2047168002,1290685.3584050229,95.0,-4372.614827687852,-4465.614827687066,201371.37029705464,6.681196176279358E8,2.663305967090138E8,0.0,0.0,94.75,NaN,0.0,0.0,94.0,NaN,1.625,1.0,-11.08626429308788,203.55375604493275,0.0,0.0,94.5,NaN,0.8125,1.0,-184.75717673049076,77.30407896741283,1.6875,1.0,-444.303203462332,306.888710121438,0.0,0.0,94.92857142857143,NaN,0.0,0.0,94.0,NaN,0.0,0.0,94.5,NaN,0.0,0.0,94.35714285714286,NaN,0.0,0.0,93.5,NaN,0.0,0.0,96.75,NaN
8,69,-203.34714696274992,58.82666704424875,314303.11339642893,115329.33506369135,116169.01493612997,2.116270071915352E8,36882.66134464151,19227.321945557742,0.0,0.0,0.0,0.05,0.0,0.05,6.530517168153152,103.81176537220368,0.5666666666666667,-7142.914408882498,1764.8000113274627,174.53477685448374,3.0,1058605.0293611097,1040303.7861344628,36.25,-17609.592102080584,-14420.092102080467,154486.93827126568,6.748259254744488E8,2.6680907356195775E8,0.0,0.0,36.0,NaN,0.0,0.0,36.666666666666664,NaN,0.75,1.0,56.86212797771441,203.55375604493278,0.0,0.0,36.75,NaN,1.5,1.0,-1067.0057563800365,77.30407896741283,0.9375,1.0,-228.52782326314627,306.888710121438,0.0,0.0,35.92857142857143,NaN,0.0,0.0,36.3,NaN,0.0,0.0,36.125,NaN,0.0,0.0,35.92857142857143,NaN,0.0,0.0,35.5,NaN,0.0,0.0,36.0,NaN
1,70,-315625.2205657937,2688.4568921884957,7513237.049465749,1710126.7512214866,1737396.1014825045,1.97580207246047E8,969159.8431521619,1178593.156877793,0.0,NaN,NaN,NaN,NaN,NaN,715.1778903225642,146.91021268789595,18.3,-315625.2205657937,2688.4568921884957,522.9034954890499,90.0,4.945898220424544E7,2.105271235332402E7,-225010.60609002569,-225010.60609002569,-225010.6060900257,3618960.7460426698,6.587603028303903E8,2.660731606376804E8,15.0,4.0,-326915.01675889076,924.2488442295182,34.0,3.0,78898.5369276451,363.2746633047971,21.875,16.0,-212636.6223760413,769.7616796989638,17.5,4.0,-348579.2037745137,917.0146841190664,16.375,16.0,-364624.6930939497,793.0297923535702,12.4375,16.0,-489320.50396710547,862.0802889090382,20.0,7.0,-241315.88396538707,608.5680563197133,26.8,5.0,-91803.47683005963,477.076605283905,15.5,8.0,-419862.51214440493,612.6721055653014,19.142857142857142,7.0,-300969.642033354,494.62091419455953,20.0,2.0,-294131.0594950768,410.9132314933292,16.0,2.0,-336750.5931451614,641.1373614041942
2,70,-300565.64549458295,2233.41264032978,5606103.217546758,1301738.8513188078,1324898.3160270962,1.980107201718705E8,763814.2908759562,858757.762573852,0.0,0.0,0.05,0.05,0.05,0.05,710.4251412703932,151.4748588015676,14.744444444444444,-300565.64549458295,2233.41264032978,533.9925302758168,90.0,4.291505060858672E7,1.5864142514074255E7,-260076.71357526543,-260076.71357526543,-253090.46357526522,2713590.2565884427,6.606085205770216E8,2.662884225198108E8,8.5,4.0,-287821.14770822803,920.4179018561381,24.333333333333332,3.0,20588.367198139604,362.4438477542162,17.6875,16.0,-195895.3593786055,767.7308943949641,17.75,4.0,-372747.44754746545,905.1477012021372,12.0,16.0,-347395.7342121623,784.537309260034,11.5,16.0,-472606.290944714,856.3756575689318,17.285714285714285,7.0,-226417.7749427168,609.98882377597,24.0,5.0,-102190.69094945947,470.826674694536,13.625,8.0,-417857.5196938848,602.6226728084716,13.428571428571429,7.0,-233550.86627622493,496.33794541711796,12.0,2.0,-285552.73049536685,404.54197016064916,11.0,2.0,-285670.5503473504,640.9404493216919
3,70,-376944.09205008904,2398.828582685529,4915933.72232021,916491.9921444196,928511.9544814101,1.984169703962654E8,652737.4867751878,747910.1564306681,0.0,0.0,0.05,0.05,0.05,0.05,709.3380120985883,172.30213283455515,13.922222222222222,-376944.09205008904,2398.828582685529,568.7491131976778,90.0,4.668352624149534E7,1.2758557956987323E7,-377351.2889110704,-377351.2889110704,-375512.5389110704,2290730.9750325102,6.55920814802636E8,2.6587926993376905E8,9.75,4.0,-361604.52796033246,919.3588015972535,18.0,3.0,-147018.49779920056,362.4438477542162,15.6875,16.0,-288610.95029176073,767.330309262006,15.25,4.0,-453139.68603914964,902.2862853551519,12.0,16.0,-426970.5605808013,782.1752169412373,11.8125,16.0,-544000.4932805081,854.688293040119,16.285714285714285,7.0,-285135.87519934995,609.672474540955,20.4,5.0,-208688.20084637834,469.45383887134903,13.75,8.0,-448294.2346964246,602.2165655210454,12.857142857142858,7.0,-303452.9232413769,496.5596042350216,13.0,2.0,-310947.45442304603,404.45046065327233,12.5,2.0,-349906.24446444557,640.9404493216919
4,70,-13002.752600746675,385.9944329962392,2317432.7573883557,491830.1910259248,497228.3542964077,2.0038283924395856E8,412031.5365754039,221626.8789385541,0.0,0.0,0.05,0.05,0.05,0.05000000000000001,43.65409985284902,95.70109908997667,4.033333333333333,-71731.10200395298,2043.4999393918547,248.24190993158174,17.0,7447271.395021224,6277023.660954021,-124001.26302349727,-62534.048134430835,-63168.04813443047,1097880.5445703524,6.557418876657575E8,2.6576984215854672E8,0.0,0.0,676.75,NaN,7.666666666666667,2.0,4511.371737256054,204.35318403693518,5.1875,4.0,-20236.90645699845,189.41669791510066,3.75,1.0,-15111.320384335922,197.80144090728965,3.6875,3.0,-20194.893557086456,165.13384086452876,1.3125,1.0,-14910.93912793716,197.85664311566592,8.285714285714286,2.0,-3764.898371522032,366.61174774011175,11.4,2.0,-5701.913026384905,213.98563105567732,3.25,1.0,-5065.536048225236,479.1381869826282,3.0,1.0,-21123.085621555925,231.10327583139102,0.0,0.0,669.5,NaN,0.0,0.0,675.5,NaN
5,70,-15364.041814376349,312.4558921528114,1561663.905134673,420896.35321852023,424725.72485458717,2.0290596050035945E8,230069.86303027725,155626.02572563174,0.0,0.0,0.05,0.05,0.05,0.05,37.51955725456098,110.27855017158049,2.8333333333333335,-100690.2688067051,2008.645020982359,247.52901533581883,14.0,5979529.63368571,4596765.870391836,357.25,-201056.15906826517,-201399.90906826517,752932.4664939665,6.580458986433542E8,2.6589970644292906E8,0.0,0.0,353.125,NaN,17.666666666666668,2.0,-38030.35660268945,204.35318403693518,1.8125,2.0,-4278.37364162469,201.7073004650723,4.0,1.0,-23270.57660404766,197.80144090728965,2.8125,3.0,-39576.2394240816,165.13384086452876,0.0,0.0,352.4375,NaN,5.142857142857143,2.0,-5870.3920862289715,366.61174774011175,10.0,2.0,-36016.016985287795,213.98563105567732,0.875,1.0,-1459.2227888780508,479.1381869826282,2.7142857142857144,1.0,-35649.63802532081,231.103275831391,0.0,0.0,358.0,NaN,0.0,0.0,355.0,NaN
