year,run,average_profits,hours_out,sole,sablefish,sablefish_catches,sablefish_biomass,short_thornyheads,long_thornyheads,rockfish,yelloweye_price,doversole_price,short_price,long_price,sable_price,avg_distance,avg_duration,trips,actual_profits,actual_hours_out,weighted_distance,active_fishers,variable_costs,earnings,median_profit,actual_median_profit,actual_median_trip_profit,other_landings,sole_biomass,short_biomass,Seattle_trips,Seattle_fishers,Seattle_profits,Seattle_distance,SouthCentralWA_trips,SouthCentralWA_fishers,SouthCentralWA_profits,SouthCentralWA_distance,Astoria_trips,Astoria_fishers,Astoria_profits,Astoria_distance,Tilamook_trips,Tilamook_fishers,Tilamook_profits,Tilamook_distance,Newport_trips,Newport_fishers,Newport_profits,Newport_distance,Coo's Bay_trips,Coo's Bay_fishers,Coo's Bay_profits,Coo's Bay_distance,Brookings_trips,Brookings_fishers,Brookings_profits,Brookings_distance,Crescent City_trips,Crescent City_fishers,Crescent City_profits,Crescent City_distance,Eureka_trips,Eureka_fishers,Eureka_profits,Eureka_distance,Fort Bragg_trips,Fort Bragg_fishers,Fort Bragg_profits,Fort Bragg_distance,San Francisco_trips,San Francisco_fishers,San Francisco_profits,San Francisco_distance,Monterey_trips,Monterey_fishers,Monterey_profits,Monterey_distance
9,81,83660.37962775052,508.54663524156445,4167955.273129825,2016316.6773544601,2115089.310572399,1.964928942385915E8,437091.39313485066,755855.6852368286,6.671666666666667,0.0,0.05,0.05,0.05,1.3567173970667792,43.58284302905849,26.39515407828189,19.266666666666666,183208.04166243866,1144.22992929352,85.05454568821403,40.0,9403348.489949664,1.693278265644686E7,162881.75694129942,176180.8763904837,187776.07639054517,2368231.440260129,6.51322689075126E8,2.6928637451579577E8,0.0,0.0,4019.625,NaN,45.0,3.0,209827.01478825518,137.24489757026606,12.0625,10.0,64053.28181162283,122.3973349954401,17.5,3.0,95775.86466642166,100.36692452859018,4.4375,3.0,26710.20897450816,88.85477609269616,17.25,6.0,69310.9694513958,82.89754489027438,10.571428571428571,1.0,45457.215139915104,127.67089267178784,70.0,4.0,330610.0013213331,73.51627191902337,35.375,6.0,120930.28697859385,62.98834872210592,12.857142857142858,2.0,62896.7766808177,113.11464270542893,52.0,1.0,177539.55925311963,78.54956023573683,44.0,1.0,102765.2179899402,117.25254041744758
10,81,90765.7800592882,465.49316995824177,3810622.8869803064,2054960.4352416042,2162189.2169900173,1.9736680769346985E8,384597.65649815445,724750.3347325014,6.671666666666667,0.0,0.05,0.05,0.05,1.7748892084256287,40.0142700271028,25.54535688795229,18.22222222222222,209755.00540357732,1102.4838235853094,81.99065263079724,38.0,8376633.7063620165,1.6545553911696956E7,163501.6985962405,168358.89417946944,188431.5441794392,2239166.3456355343,6.534581231486778E8,2.693128271428853E8,0.0,0.0,3810.25,NaN,42.666666666666664,2.0,242211.94147960734,104.31035167081336,14.9375,9.0,98644.95204848214,117.79763270741167,9.75,3.0,76626.06714647613,107.72915902015582,2.0,3.0,14420.554878946772,96.88231321644008,14.125,6.0,75194.12093791901,80.74581617656234,10.142857142857142,1.0,50029.67454061537,121.5325326153694,70.6,4.0,345929.60920664424,72.640064310755,34.0,6.0,125631.17233384057,65.65660726103894,13.142857142857142,2.0,67591.46501605505,113.45808776754096,51.5,1.0,174004.121489509,79.19484787812388,42.5,1.0,101165.7109429941,122.03213412392975
11,81,92691.50956375152,448.6876655930175,3383857.0376264644,2136346.989619334,2252204.2658993793,1.9808963027513555E8,390541.15880414663,717961.6439622425,0.0,0.0,0.05,0.05,0.05,2.2048078420722317,38.74992960363662,25.9523714031951,17.288888888888888,220437.0638037199,1091.4024298208535,83.65026369429863,37.0,8074254.046737567,1.6416489907477189E7,200518.3399518996,397528.1799037992,394677.97990375955,2129133.7677160786,6.570613627451203E8,2.69363754789954E8,0.0,0.0,3510.0,NaN,35.0,2.0,269295.8979529063,107.99514359118658,12.9375,9.0,90808.06268541851,115.82104281823723,17.5,3.0,74742.06943324604,110.03594475667525,4.6875,3.0,18823.854781537928,95.34541865543815,13.8125,6.0,77811.85274149833,83.99386486199818,10.428571428571429,1.0,61295.84025209277,124.35787447080295,67.6,4.0,364616.7464397,72.36514508137248,23.75,6.0,106805.44824593619,72.38660391101622,12.428571428571429,1.0,72225.0595811032,59.88676667652033,52.0,1.0,194666.0899056741,80.35456290476041,43.0,1.0,110366.88450047374,120.62730452878725
1,82,897835.6438099886,6518.792156712854,4.061132445321921E7,1.9551631353107244E7,2.0512247154309254E7,2.0637935454741558E8,4182336.4188360516,4244352.354394395,0.0,NaN,NaN,NaN,NaN,NaN,132.2805354658763,36.004375213510706,181.05555555555554,897835.6438099886,6518.792156712854,118.09542061625868,90.0,7.84346789151213E7,1.5923988685802025E8,1366809.317246768,1366809.317246768,1366809.3172467686,2.1939501602643233E7,6.592770435529857E8,2.6753742566887492E8,97.75,4.0,161217.3250094161,253.94176336830537,195.0,3.0,1638024.2487772144,117.9459668977039,154.6875,16.0,927613.5306964326,169.49702303491486,117.25,4.0,-212148.67138576997,103.37697238432372,163.0625,16.0,848084.7937655401,125.62768590568139,166.6875,16.0,675091.4516357975,151.93092714917785,225.57142857142858,7.0,1120785.0033111637,66.44039636667183,243.4,5.0,1359788.856671306,90.54573325952677,203.0,8.0,1014947.3874119637,112.67209634175398,222.57142857142858,7.0,1179576.2549305414,110.94085868217806,277.0,2.0,1331038.9170449395,100.51205999242626,283.5,2.0,1599547.0700371827,86.22341421519364
2,82,186894.89504670136,784.2154379512086,7940353.719334492,3043200.02852548,3234020.8583370494,2.233834525131996E8,682790.9671480203,516365.6739789683,0.0,NaN,NaN,NaN,NaN,NaN,118.67723992817957,24.54081690389735,31.955555555555556,186894.89504670136,784.2154379512086,112.4189919227013,90.0,9822496.635243027,2.6643037189446144E7,197467.9146726837,197467.9146726837,197467.91467268282,3919232.930647321,6.938599814445027E8,2.7134978558480054E8,22.25,4.0,78051.86118297324,236.09057066049346,18.0,3.0,158981.91087042983,119.01409788575869,22.25,16.0,152504.62451934503,153.638658402785,40.25,4.0,212929.0139988517,108.79290104583302,28.25,16.0,179913.5094061683,109.76367662270428,32.0625,16.0,179298.60753164176,128.47141742849195,39.857142857142854,7.0,240374.08329484734,64.85706167556819,44.6,5.0,262769.75550645683,60.97252295900661,39.25,8.0,200710.27520737666,113.75800604933941,36.57142857142857,7.0,216427.80273642656,92.64135457659111,47.5,2.0,227728.418414823,99.32526005277242,42.0,2.0,209801.21965509467,79.16463836473615
3,82,173300.1570642093,913.085085874938,7992885.617373914,2855559.712917112,3011536.536747223,2.101385861700015E8,796577.6016931988,647254.7772898828,0.0,NaN,NaN,NaN,NaN,NaN,118.14755345206625,28.43517568468665,32.111111111111114,173300.1570642093,913.085085874938,111.39317372368886,90.0,1.0575240320207687E7,2.6172254455986526E7,198867.45165012463,198867.45165012463,198867.45165012425,3947643.9844700675,6.845825550460656E8,2.707557883666537E8,22.25,4.0,90867.94945342156,236.53758009862952,22.666666666666668,3.0,173466.41718604043,116.35782287763074,22.625,16.0,150619.52526981223,153.7022399252095,29.0,4.0,75229.53581564543,99.67826244077854,25.75,16.0,152557.43225649343,110.54961227105906,33.4375,16.0,175609.35925646994,128.4898055507777,44.0,7.0,229840.64515266469,64.95713611460073,43.6,5.0,234477.9781921142,59.847646183962254,41.5,8.0,191759.7243518286,112.15986988628717,39.714285714285715,7.0,227209.69901188518,91.37736860837255,41.5,2.0,197079.49840468285,101.32340550351276,44.5,2.0,225832.3914418131,80.98545693237509
4,82,134847.32329628727,922.9719095010867,6769403.149857634,2547352.2185950135,2671435.6703433995,2.0150718608071232E8,685759.1389466545,828937.8316617794,0.0,NaN,NaN,NaN,NaN,NaN,100.8540426404083,32.67799836943265,28.244444444444444,161816.78795554474,1107.566291401304,116.05304691680978,75.0,1.1119867980341863E7,2.325612707700769E7,194030.27961914195,201375.7253390022,201375.7253390036,3472819.979450887,6.75481020649568E8,2.7029870561690384E8,17.75,3.0,48913.27138772035,231.7572648044833,23.666666666666668,3.0,163857.5634092112,120.55493296693925,19.6875,14.0,124895.05611467871,163.00562366852026,7.75,1.0,13238.0644027183,271.61951035342463,23.6875,13.0,138825.18466381627,117.31701355716352,27.5,12.0,141328.87983109712,125.43764965522963,39.857142857142854,7.0,101788.49999671953,64.83984395862055,40.8,5.0,110145.47119182064,59.02568252931519,33.25,6.0,163519.80989365786,115.66952588217673,44.857142857142854,7.0,226916.98977139965,89.63130338759017,46.0,2.0,204039.5183024453,103.00661074729987,40.0,2.0,173695.9167164514,79.69960482308952
5,82,95134.76555053594,786.6109603960944,6817476.441399019,2483165.222159335,2617967.126798432,1.9678318125567827E8,861938.4612490454,1065764.6152203053,0.0,0.0,0.05,0.049999999999999996,0.05,3.0774073310468446,100.11685543167675,26.674825333703275,29.488888888888887,113076.27199397646,943.9331524753132,90.01954932642755,75.0,1.5114830551753545E7,2.367695945130193E7,99023.90669020545,64460.37010482373,27320.57010484906,3606242.045882839,6.665260847086465E8,2.6967282642333466E8,3.25,3.0,13742.672266611873,232.537224673665,34.333333333333336,3.0,109182.31809931334,116.63070166146628,19.4375,14.0,65039.766405407776,161.74508331743345,0.25,1.0,11872.879303144087,259.27892625510464,23.125,13.0,77667.79801616937,116.44802910367973,18.5,12.0,56784.268160208914,124.79417228811563,47.142857142857146,7.0,159499.84392019795,63.472958410057124,55.6,5.0,184136.5602809839,58.13424884163179,34.375,6.0,120814.83817842722,116.66671929748763,52.714285714285715,7.0,152686.4513041358,90.8037795650658,82.0,2.0,196058.62581148848,98.39895477148872,72.0,2.0,237813.7963185216,80.27101798959734
6,82,76687.16250853246,722.1798967220508,6126822.801236845,2131371.5348581877,2257362.001612888,1.950821774309048E8,786075.0564819978,1046182.4863165923,0.0,0.0,0.05,0.05,0.05,1.4032391385841776,101.86754526283082,27.206442321048375,26.544444444444444,90897.05501023895,866.6158760664609,89.04461388002798,75.0,1.4054389996471995E7,2.095623462224088E7,35029.0784097031,27578.9056627783,21303.405662935314,3244953.9646711466,6.595838607447884E8,2.6915454117020625E8,3.75,3.0,-3290.444666295094,237.2077729859251,24.0,3.0,65319.01892921926,107.208072930413,19.1875,14.0,43853.65592216778,161.72428356920688,0.25,1.0,3483.324146914587,259.27892625510464,21.5625,13.0,49102.34807867237,121.62475670428611,15.5,12.0,23146.586556091133,130.7138493169222,42.42857142857143,7.0,193900.13839637986,66.38707066977574,57.6,5.0,215129.55250686375,58.799845910685995,30.75,6.0,112761.78508415291,118.6926863462052,39.285714285714285,7.0,91719.87487649059,89.66216938661555,92.0,2.0,203111.65949653834,99.06793212557315,55.5,2.0,232084.57351808622,82.54435922321328
7,82,72750.51554283283,667.9717613147834,5601581.940316024,1986550.7915696588,2100955.448571986,1.9505413257418185E8,740891.489437387,993835.8337263694,0.0,0.0,0.05,0.05,0.05,0.9272464049313427,95.37424597117473,27.288905364652976,24.477777777777778,93253.76665007182,871.2675147584132,87.71885842636233,69.0,1.2887816755010676E7,1.9435363153866693E7,46847.94544998102,-320.5071968799457,-5536.007196880088,2994944.9289337453,6.548615802233274E8,2.6870639415121084E8,2.25,3.0,-4927.963953622035,227.89143524850897,27.0,3.0,93897.05597160842,117.18194243126841,17.6875,14.0,46330.21733535858,158.64225352787776,0.5,1.0,2824.50644895772,245.19110104324784,13.5,13.0,28041.277312188788,116.98726588536505,14.1875,12.0,29055.392763646087,127.19528048086052,40.57142857142857,4.0,175379.7408956881,75.97840141603484,56.4,3.0,207500.9698716389,78.90038982041322,32.75,6.0,107496.26710596608,116.11062193081864,38.857142857142854,6.0,103276.56435196564,72.22590121016654,88.0,2.0,191766.6796984512,100.09209400862989,54.5,2.0,193918.19002164516,82.1417148321176
8,82,84997.55160007806,578.7268373853668,4899513.563796869,2085238.3789393862,2187783.4701016285,1.9563968900678003E8,630115.0322781986,906904.6542655588,0.0,0.0,0.05,0.05,0.05,1.601451531662231,54.395332165260896,25.95187611593573,22.3,143640.76238475047,1001.642603166981,81.97335237014613,52.0,1.107527286773062E7,1.8725052511737812E7,91875.27380250033,115634.895722921,143380.84572288982,2733982.173563577,6.527352562346172E8,2.683999866277863E8,0.0,0.0,4748.25,NaN,24.666666666666668,3.0,93841.53704459469,116.05710701494398,16.125,9.0,68816.02135485603,127.28724486064155,0.0,0.0,4752.75,NaN,12.4375,10.0,52788.181122737355,95.92531903085356,14.5625,9.0,43449.501534941315,81.04266123244506,40.0,3.0,189312.0257799394,57.26627907934802,53.0,3.0,206189.06220858387,81.15661958806334,29.375,5.0,117660.21504531722,100.10410315636007,33.285714285714285,6.0,92142.85959904804,72.40345929725099,60.0,2.0,166433.5054848463,100.28653376031062,55.0,2.0,207056.76432231243,81.20159679708607
9,82,93944.96246762549,497.7547364852248,4258322.690448819,2086897.8654323206,2199032.7058336204,1.964638535545056E8,520926.57120860636,838310.3013303963,0.0,0.0,0.05,0.05,0.05,1.8051424475075766,45.030083330378496,24.69565947280608,20.155555555555555,187757.4686837794,1018.1346882652325,75.877222617754,44.0,9203719.518889846,1.7658766140976597E7,22003.892222690396,162384.60610986082,149207.20610997733,2474134.7542077675,6.52945874847242E8,2.6823501605589706E8,0.0,0.0,4211.375,NaN,23.666666666666668,2.0,105280.71471084189,103.46247369062372,12.4375,6.0,82443.89578778308,124.91791524926265,0.0,0.0,4210.5,NaN,7.125,10.0,37522.47686023811,101.78133241729324,14.75,9.0,68081.08143510831,84.514825407753,37.285714285714285,3.0,179461.7500513401,58.63107168622222,53.6,3.0,235409.06825883314,78.13582383626694,26.25,3.0,130537.82045760495,95.46142572832629,34.57142857142857,5.0,118312.89485148723,77.81830861078599,57.0,2.0,184538.9252721091,99.21244718117629,49.5,1.0,210954.72140234103,33.626906845803106
10,82,99740.62114183206,473.3436373240107,3946438.7613209817,2156977.657373351,2274706.6391424285,1.9724178010388273E8,499906.9652733371,785040.9501306124,0.0,0.0,0.05,0.05,0.05,2.232418114378012,40.984868963634014,24.525577063420243,19.3,209283.5453039258,1014.3077942657371,76.14809677310133,42.0,8517960.405620964,1.7494616308387134E7,29748.00641066418,111378.29974828102,100918.14974814173,2371709.7843318325,6.548766896841232E8,2.681195883264011E8,0.0,0.0,3891.5,NaN,24.333333333333332,2.0,135026.12570092673,99.34613799907818,11.8125,5.0,101484.8872107526,121.47960990626477,0.0,0.0,3891.625,NaN,11.375,9.0,48556.20964431418,99.15014737713267,8.0625,9.0,45313.73823041438,80.89337253599946,37.57142857142857,3.0,192446.93633963354,56.60840634739943,53.2,3.0,243370.01594218222,76.37414507693791,23.5,3.0,132261.806858644,96.82943743119985,35.714285714285715,5.0,152640.20200019158,68.06647436852596,56.0,2.0,196034.67386378034,97.157985004646,42.5,1.0,166071.9068040033,38.07189356085884
11,82,98387.1397252822,469.3657961464905,3860396.8348446153,2170938.71408167,2292280.8268326987,1.9795765516495505E8,459403.6006608234,728204.2293806011,0.0,0.0,0.05,0.05,0.05,2.3171516832049073,41.60510506636644,24.863402974210796,18.877777777777776,206600.2756017952,1005.7838488853367,74.74593272303805,42.0,8446352.613111828,1.730119518838401E7,17793.329361435957,121828.5851384087,204574.08513810797,2318082.2375256224,6.5792152380849E8,2.6807521670479226E8,0.0,0.0,3698.375,NaN,23.333333333333332,2.0,133150.7595299234,102.49892124002105,6.6875,5.0,70986.01434464009,122.95278307850806,0.0,0.0,3697.75,NaN,11.5625,9.0,72262.10154252681,102.61098456603726,12.5,9.0,50366.504869212935,81.73820620205929,29.0,3.0,162754.79865415193,57.408428044456905,50.8,3.0,241233.02011968213,79.80911669783804,22.625,3.0,124149.40517067909,96.85494572706864,42.42857142857143,5.0,173300.39298902286,69.30273339178376,54.5,2.0,199409.46706304012,90.38031828962943,46.5,1.0,188703.12349570217,36.06320624125971
