x,y,distance,habitat,time,cash
202.49896227877707,59.460397304423424,270.94741841135243,335.15430738913,65970.46996077374,56633.353565945465
192.8913611955789,102.20579640805323,176.27865978344454,455.58095406855153,14008.623194831349,54153.77919003218
305.3607374501933,91.74899735742319,386.0696999065201,237.39110029754428,72614.65652388337,54777.04150556744
282.81676889276446,116.14974808276453,234.6901081278721,287.64372114434775,46908.23371288904,55531.772612637404
192.72518219301287,222.95862969620856,279.26039430098064,133.8061328782754,56589.27646738477,54233.99118618771
83.98039154618317,101.58855725840748,231.91526633072652,310.159412897596,54363.495378208674,57311.56337346932
282.17918049463714,91.10360875566475,202.54717282161033,237.74214019309727,18226.364483139594,53018.980442147535
101.35944662598479,156.29465700829894,321.4242513139836,378.211165827706,45208.45899454774,58505.00502165405
110.93908778820932,75.17665612446211,446.73553744344883,152.17500367783265,56838.94550311325,56334.16898502509
323.12778638133784,131.5356499883582,208.85788739651673,243.86494632726186,49873.22181503271,53911.76770740511
204.171959100963,90.2748916625324,146.15660722677217,360.90846888551255,29298.67472980911,55371.22237753879
389.04775742645853,66.78346110105797,432.1431967469715,127.37673410699672,73756.01519910744,55596.278796299564
163.7786243780394,130.47975763041669,136.59544196190356,181.58461385705678,22958.51942004218,56419.29367208532
389.2391012415742,126.05364369800573,275.7963254760778,251.2899983665411,38157.17661983669,54726.06322448563
186.64582080369436,98.29127955706728,226.4113452061691,204.34064101322815,74344.77590698336,54575.639407472714
179.32334428890863,121.00280270090461,329.6201213600977,214.27009861330131,80780.51300793537,55193.68594086484
211.70114241219497,174.27663074078805,177.76095812865228,363.93763389993967,55848.2423974873,53513.301745252975
182.0719833090654,170.98839095060598,221.7741208103043,249.29710756039677,38237.152826824175,55357.337146832135
114.64862035891018,90.25054890590427,289.0456794674902,370.103825089672,27929.162113099977,56029.81692439199
442.485924399793,114.34175121472626,119.90619669148809,226.5729004342151,50977.4702392315,54952.95492628596
191.39250933392768,129.15089946156135,161.31070192639677,365.0755854197391,50472.26119548102,52807.52627976656
196.0666865193649,120.7883947940453,322.9838953572188,213.6137842545941,69482.78919810387,56413.354986082784
164.77351736276086,152.45486322692517,411.7819965923513,278.35934739962056,51109.568300123814,54707.12846499655
166.872179975107,108.88880358811075,165.77138681164695,150.47518570256196,83540.41816685883,53313.41405485848
229.94443105892128,250.04394166704017,134.862952741171,235.50038563378163,33189.696069627156,53902.46236571662
322.6290570736084,118.3800613088081,167.8903361001424,307.7646732613155,34336.075684924916,54396.823980828085
98.92822936620247,95.29536795616808,192.2950262847337,174.42298820865943,86372.9251815009,53589.38332046496
175.06490020765838,92.11397907433465,297.4312939399137,221.0142482038711,66455.71825422524,55633.18002018003
84.19959891761754,172.3167069642459,109.85492895742033,85.60125095970312,28931.045311522343,55556.72151284366
206.44463479074864,94.5557482906603,159.4154683249418,351.8058603579014,53963.521635022254,52670.21274784481
367.6023210931627,337.6287932744362,74.96641821849855,187.768885930414,94794.22150700194,53387.7715699211
152.92241811100303,111.6143977533167,221.05405814757592,225.51979422101564,66516.53861658779,56434.050363758855
130.75182772196612,118.072829925609,219.69225712828336,202.40855196979427,75150.31050123775,56154.7348228992
113.243834727346,114.78515156431557,313.365490012072,338.6051292028223,53365.14858284896,57404.7398568352
282.75039056034603,60.969331750363644,137.4109794158847,186.1044185142998,45578.329020326935,55379.317193812865
158.54984317321095,62.24711006079467,157.42416272769663,393.48417943238996,19477.706687519447,56238.88928187829
74.72781515345669,82.56436157675432,282.31517167013203,226.34076093951955,17438.64204508998,57310.77166573922
272.903629578665,182.59020791813882,154.46651105163835,126.12857691092353,26925.81376345547,53031.308665262746
281.7863041771002,150.0073369408048,139.2199991266083,405.64861260376966,60379.19762514772,55160.04414846739
166.91134769079954,79.26993958579529,231.17990846256558,226.1513791606676,28345.85517383014,54552.07724037727
362.7854602180567,178.14562746183273,173.82023129273696,266.9236509975966,36759.58997345625,54805.267068702175
93.71122191907315,96.98870568267611,331.70484630568745,127.5614328518677,55831.9958635107,58424.596171155164
93.92010189502322,96.44710399211415,165.93752099819295,473.93843897601204,24511.533036791185,55625.99078598146
230.4759319138068,83.0783805349335,97.88003479627359,403.6759643934463,60750.730720941254,54499.77951672182
108.09914715134714,82.34991185910454,243.75141261585762,314.0716405014751,64991.60685678491,56326.19580613755
237.10826894582135,77.66682851380813,400.1657431962036,221.83598655491957,55942.8816050692,55717.712772231615
294.59215265311803,88.00576074242203,298.69654824127593,203.53458042577415,73524.25172048496,51545.225406159945
146.20214898091209,103.94740424403979,331.16712250574,340.35811156650664,64022.308656561414,56320.46251399519
196.76389654870292,85.61357987529213,225.5898244107715,303.5970854593999,46289.112002169655,56188.350346100786
231.16019317838914,99.37126683986608,327.04341082503083,132.61578762671937,50328.81554443602,55212.74063811559
197.86330631456696,162.59565484615715,286.13026487537024,292.72750063857563,43237.894991590976,54493.34387356678
100.98893530641786,237.25593584936686,227.6227658943483,248.46664978926856,61556.87275737977,57745.505958586706
139.41819378539293,300.49034706170687,377.4965012937849,171.69005897453084,46506.89338199814,55296.123521080095
305.68645665756225,237.0562229406744,156.4010860017231,284.4128244067451,22141.543410382314,54101.80629095102
142.67554039222412,155.09124870659045,491.2256425976154,429.1552782032374,45721.49624739813,53737.44606024071
193.23681152928089,170.89421022239418,151.9087318527906,393.22367719515495,28595.3643037984,54639.923937117856
179.54099240450614,230.32576856201428,250.6571229247054,229.4422504525547,74214.67581899482,54865.43287648474
264.47311660157936,152.88163548473372,73.05827862932315,337.71937172573126,88328.86937032918,54000.34287324793
372.0020065279997,87.82878152658311,151.07388605677457,129.95686818603207,48349.40304212589,55199.86758626279
412.4553573594621,65.87947838733275,256.37797979170836,390.93661407085057,89862.89234653572,56574.463084083654
251.67567330360424,135.97222998182107,156.13784722859225,363.12872682556554,25462.537640118095,57215.00931562299
200.37415300089387,138.54469382116696,108.8263097975834,280.0747367903678,31203.22692803242,55550.79823371233
227.18446641907417,340.615941404031,183.09114612292365,144.9143079413701,46549.25470075532,55596.64874150236
129.6242824670159,114.05355253247821,181.33777083771244,128.87631389417263,15069.70990050185,56447.32715955438
271.3361864537738,163.71466177931907,193.95640627448492,386.63110171079103,9176.212013904502,54168.18930120534
163.89421379475138,118.12211887218999,218.75628712102787,436.92423365630515,81832.82441235003,54958.057072066535
324.32258180685653,128.93912773988325,195.1394382775922,309.24481546860164,16212.489423631865,56438.5335668419
153.8113238718772,58.02979706428836,376.91558787150484,90.22908738934971,94841.1414890218,53739.27810686889
136.48534345683711,55.11521207363053,293.56921431652654,276.27133590954725,29535.910535995677,55097.16773236586
114.96900282493806,158.50393538523488,170.37923457480198,87.58367528839985,5432.822213299416,59033.250533029815
249.25130263743162,231.10028927503976,214.55083486597744,467.16370116221094,67809.49646760798,56941.39810933684
251.21516166452616,147.6349079898364,221.63469721786439,308.5838263908811,35066.17335644188,55831.26751550291
134.90877782337782,119.10244439386763,334.75801880155575,358.27256919325407,24773.665602123267,55874.79962872401
211.83706996294913,142.90286621073304,220.57273078692236,246.85321000663768,70471.14184457052,54884.4243163955
283.92951438425024,109.63094542999148,231.7874365762886,394.94540443191033,55907.9158639532,55638.08407120017
240.03453491449116,137.6401408414546,277.172416401848,108.40187377675882,27554.669522364304,53726.54638705791
130.79475669079753,204.40443613594505,57.85914970495491,350.1896816770745,42286.709203578095,54163.300539957105
172.0777352639203,221.0007168348277,137.7526811307898,113.68022885509097,39328.58202164819,54507.020156640065
71.77190159285261,107.29545088091574,315.29412593826504,217.13326227402104,61174.87179265207,57120.75297778257
112.89302864387417,151.2065174897495,155.8229093172463,191.53860045332905,47701.81855289068,54259.73754421788
136.14012180722793,101.73866923903833,200.05449671019113,183.17059850180402,24654.560538513437,55382.41466455399
236.38726407813385,124.49462191750808,297.62449594594517,285.10848278334583,55532.15985012117,54889.243526814884
220.09626097092195,109.88447784471626,156.59287923861604,162.0178613719914,48268.76636728136,53992.456366931896
224.23034101908814,81.57698239680917,275.72376870291987,216.75707688308478,43355.51900317496,54192.627553287
293.0069226152354,149.41476465958357,246.06700049316467,324.76742797581153,58835.47562582635,55468.27289554943
111.1539203923598,95.4167582850677,332.1598244625326,240.20719261956788,58181.40504973561,55807.210850234034
405.28686676010926,75.88615733961568,64.30608661970888,82.92362879923861,24245.074166294668,54962.716518548405
169.95714066861422,248.69876330391784,164.57485520364472,383.01948240088234,38004.99844188776,55245.2330016929
301.69200928781623,108.80088331781268,270.1497884122797,152.93102679242384,56562.36696780467,55505.89228527634
366.2266623865003,82.31199262185719,329.82119304482114,315.43222911522565,15816.161373960771,57929.28499040735
258.898572760909,127.17989763576246,210.76977307527926,252.27016175451544,53011.14152243556,57326.67953040427
223.04683990320697,119.63654716805848,110.82352890486538,209.63489340708423,42498.66941247255,53854.26180880042
264.82188034497244,129.99312255832166,182.22431625948505,273.8637184808304,79103.67286485202,55584.21768839693
338.41169209479364,78.88879054974379,324.0018581782022,370.548044324886,92941.79230599244,55462.9920655592
202.69607524069008,134.65506272676407,245.39303286971358,228.6755754606404,52978.8918460378,56691.84417320675
121.20203467922991,225.78779129753545,130.3150199647099,280.73484845033204,58879.19958989284,52365.75852928646
110.38779420174285,60.2929303994629,289.396967101982,176.23227672428445,533.5995005406877,55890.16668304475
232.8545679141709,93.3039252731176,161.9076269363053,270.63785949229305,39889.12713735484,55668.64740471601
100.82182319916359,146.78576421772456,227.31133012461834,125.73584849381815,80716.1202442402,56490.764337095454
