cash
58450.697484798824
57731.421382630986
56271.62393089443
56997.9956552887
58330.66233904832
57121.17744076611
58913.86630046164
58098.759323985716
57696.43078161831
58191.11390544994
58476.27149812872
55838.35621931987
59069.052598308735
58779.42701011577
58202.85228821948
58971.63413503515
58120.1325908749
59948.10504203388
57622.68814573951
55104.47333103689
58654.87438436372
57736.22335308332
57116.32972425571
58658.793941598786
59716.507648365034
58071.467574402035
57062.84182033254
56874.07025700649
60206.144956661396
60429.15134590458
59173.543554148484
58054.48462702373
60298.23182789394
58628.49889769361
57740.200391092454
59843.38414163632
60153.60174546948
60058.33638935971
53833.50062100014
58208.968039213396
60326.28560561503
57365.58780962818
56317.78230443726
55370.665549790196
61011.30594678971
59192.48372073012
55641.70529642583
58561.30991807471
59061.59327194157
60291.420248995084
58943.72849479805
59562.43604331658
57585.60351742206
58430.25120944818
57061.40434045855
59265.604159646966
56127.86394961019
61080.58828104074
60080.57199281023
59685.23636179987
58393.2595510729
57974.75064458435
59098.54662324302
59040.73688756685
59071.65687461958
60304.0275593394
59870.464702719466
59327.23567483713
62227.70370380722
59207.72585308334
58733.650540046074
56942.60988109321
59952.33811382138
56958.981692720234
62650.84429905139
57958.54809830872
57577.782316229364
56553.400104204775
56403.599933587364
58697.91102011499
57223.95046127475
59436.69051966496
60653.92654908509
60358.35098434879
59480.36590910309
56881.75893820072
58817.78596281254
57470.7120679284
57950.09850588504
55497.20151165355
57615.49514939265
57471.805259954526
59391.87630693526
58990.5465500453
59421.75917400446
57701.28734026361
57999.332953008256
61566.55604145631
59189.804225471016
