bad,good,std,distance,cash
4.305895443581799,-14.839428093765575,19.450560077783454,11.939452330981307,241058.05227728898
6.835479008477785,-18.36266029011387,24.170230707938067,22.453641892218897,236691.37715724533
32.08477850776176,-13.922719076284165,18.420808400383702,13.87121605395312,232771.7376412225
4.903529148431098,-11.280515655350928,16.96011602806046,15.17805093045195,237331.69191560568
16.371519204405583,-16.199648927854046,15.819292350640358,13.583156758036619,236814.90117717636
3.745307618937052,-9.682556283054817,15.734317534102658,15.975067452514317,239437.89779145885
13.551017367310873,-10.959483362614112,17.24643166020228,14.736808277672221,236663.4521376969
7.75628859852508,-13.473490690079652,15.755172934108282,12.95148524466752,236438.54069243395
15.86620152256525,-18.137183184417353,14.369153338408147,14.951098538203855,238636.25303379633
6.248358330705794,-15.887370772172686,21.39531794851626,14.61579838708616,235596.14743765938
26.494261762179477,-15.815470140033014,22.512786603075284,13.12005409275332,231898.2126416051
16.09176702749616,-14.42628427716483,21.37750175972966,18.433941005037976,236859.88522697758
18.94191857791086,-16.94044713240208,14.756815769402536,18.62135735788272,236550.30705283457
44.303647240814364,-16.302733302947438,21.089024999012683,12.272359749545632,232105.72644605336
11.223713365286814,-18.04837254552022,20.09487182622111,12.215396966965981,240788.93887413832
16.837606943740976,-17.141358039879165,15.209582981536789,18.99186452001028,227537.24299252397
3.620069718579726,-17.1723477092528,20.302528907745938,16.338911958001503,243629.8877463311
6.011074828323485,-16.649032368036455,17.56604514164961,13.7260813212425,241255.95587157295
13.081631618251357,-13.795436236488548,18.064435919367213,12.27628531602233,234287.56095630777
9.022602476341163,-12.178279065707969,16.871004493273183,11.179532154775618,236182.51733677424
6.447877291221572,-18.0270395972763,24.801302889300633,19.6740038490134,238754.68252507978
7.779485905155376,-17.31598590397714,21.807507568710665,14.841219885388623,240051.29503283612
6.448811250915017,-10.490757999611866,15.831276336281963,11.505156145978306,241238.26280472128
6.388562575881817,-8.812330366458283,16.156252592151237,11.231604965134029,240974.05173159097
12.168728191212274,-18.886223685577537,16.231894843612057,12.851409348302475,222770.19914417784
18.429271045280696,-19.70863195046468,29.226245826652633,23.523214837575324,217721.3438335711
31.541223743217596,-18.092727283373186,22.645995373536994,11.118320013743762,229333.52509802242
4.403395124259074,-19.93425241452469,24.234342700355047,12.492276123825834,234500.31036965258
2.952527869768386,-10.066344437073312,18.30326466061506,15.155143464846631,241035.5224190037
10.495762364678571,-12.340585016267045,19.819553703385846,13.52201417096784,237734.59902110416
2.1589823963884505,-13.350615196959506,25.371933556798353,15.213077814561538,152041.2082253413
5.676110851043399,-17.3026115977165,25.09294503457535,15.334023293273574,238664.06154860387
14.316317809476827,-15.516273363228514,17.335478254799597,12.583731790874332,240029.76513833457
9.110594299854277,-15.736106587349248,17.279901673605494,10.596755647441949,240706.3906073093
14.341261446822648,-18.43109297649244,21.80692136959656,16.124984077673318,239658.32204161276
11.67611414121334,-12.827509339333956,18.97432897454932,11.753292743713862,236925.482312545
24.455563674145246,-18.101298004000725,24.647416985374434,13.980485331673826,233097.89733594155
25.715400526603595,-11.667540940191268,15.7897284900242,10.896998604093689,232326.2861734631
6.521479589088221,-11.146391166917681,15.7829274232521,14.5023053643788,237791.23489298165
6.401329975144392,-12.099476482665976,17.037937166477846,13.179716537119294,240105.06669909527
8.398467225008227,-6.387712812690835,13.896759396433595,11.215875191963974,237619.80999777504
27.428247408845042,-15.103146370152892,16.241835544648524,14.612557747199034,236004.86018929098
8.166633243835838,-14.099676803311938,20.56164947616967,11.46758447116331,238678.1070848802
4.04980465909485,-12.364847218763924,23.477281656904974,10.25658020302299,173517.77310867392
4.911794566800996,-17.558634428559586,21.667407904015885,15.030074127543756,233031.79437183525
25.853114780417776,-6.7286230917661864,13.095680445097255,17.52892592146614,230490.5628718353
4.395140454676681,-9.651707015397257,17.48602771904445,12.089696588326658,236806.99799547196
21.46881580210465,-11.098229313183431,13.792138010338988,18.39515815829637,238676.31161506567
7.835167308240232,-15.751947920350693,21.7272246060535,20.58720999035811,229646.31386805457
19.866143328779597,-14.490436892925159,13.446452193869465,17.99654497719899,237590.95592752533
7.6558638617591965,-14.09420186212466,17.35561878995387,11.649985019443125,240997.71690451863
15.176602549344036,-9.35831309220826,15.951900370232684,11.548414711571306,237110.30120614648
16.870797471132054,-18.486339026670024,20.55082832327092,12.63139898493967,240079.35428824843
2.5122597403610123,-18.013008627835788,24.185728101573527,21.38039201045334,238654.14044079505
20.537444255605347,-11.33672796889516,14.932455232338654,14.786538406321514,236679.8237901761
10.366982322160775,-15.302717174606306,21.25250275680842,12.111442450759457,235750.94639657467
13.000654050596973,-7.949153208057931,14.709883317612066,20.898079434812598,209689.26311039942
3.453489954626205,-8.677631038166309,15.628571297907854,21.30528328486162,233637.53075780795
8.724513554807764,-8.172071937070807,12.223337655967496,13.502106596657223,238576.99536157373
8.54098986919027,-15.358175895826259,21.460456179275017,16.712320558265642,235403.1963358742
11.983675719908764,-16.866987258005093,20.89195448698136,12.357706170063043,237933.08894502578
9.944022396994258,-14.292181480617703,22.340413655908343,11.114913314361493,234412.83400643143
12.798509512901251,-13.486009333631745,16.99376822503539,11.156110272344327,227744.63241285257
6.283545592655506,-18.05061458398487,22.23994817669774,14.001911448484826,237155.219723452
4.968194937112901,-13.21059350849783,17.304013272979006,16.68545433120387,233922.26337587106
5.048784702054039,-18.71809489850471,21.86451858166012,11.913892234301327,220412.88682728514
3.000971302221866,-18.52740072941401,20.54349780982461,11.002841617283057,240354.81373761455
9.306224389803956,-8.150742814235244,14.900826889637456,13.648122778456978,237749.30036753716
5.538351208556295,-16.216460081343392,12.532199497009323,11.833909004592323,236334.1843887509
