bad,good,std,distance,cash
7.988520250220612,-12.61294801336651,19.11421970102747,12.34446470701713,64801.03278715944
7.515134716431849,-12.913554918794723,20.9270029472134,13.71785395481201,63052.00185183196
9.802555010944552,-8.322808658253827,17.984942136242136,11.8098462497102,65311.9718056502
8.120083749983877,-16.202233725946627,22.363297332975026,14.32916539358875,65103.01769992669
29.209218027677128,-11.328711577335365,16.263097772892472,17.210765575503867,65896.2913164821
15.020927930602861,-17.76128177856632,16.560522064367795,14.138586158470508,65637.75363583176
12.02822799825059,-15.449633752808701,24.88990075028773,13.180701032119291,65241.24922194306
9.977850425507631,-11.85721210157139,19.78140266196768,13.48202876403621,64871.22954481831
10.518790917143866,-14.246265744799535,20.975912298630327,12.87632053078854,64186.519909772156
10.410146249635007,-13.771834321547633,21.610349286780764,21.653665085655376,64574.645478960556
15.467450977130095,-17.430350333890573,22.457484248539117,17.665076783654786,64877.66587788411
12.033115490448054,-16.40295583900361,19.379316114433948,18.755055470672453,64927.66204151771
17.98709193759602,-13.595549929216103,22.41692338982739,15.37584305231047,64295.2010639504
18.59955029411992,-13.856680200460016,22.303061322944213,15.632357665427978,65277.4547986327
13.457974243018914,-16.13584705066151,18.875514202027432,14.29475553199417,66892.01413977369
21.884778656234715,-11.269366705131114,22.705417562346387,13.071213182981115,65712.82137493609
9.383112445068022,-16.948522847336317,15.711127066029919,13.247649975198213,64635.27135003547
15.80142284979726,-15.20166209318558,17.010211570752162,12.752416333848128,65714.61970338853
11.369721908654608,-11.91024598090524,16.945347417504966,15.107093812184281,65475.33594675366
11.12859861250168,-12.467243304287024,19.10461790508953,13.2151068654344,63104.69418553912
7.774168518746263,-12.23657604898928,24.4751975955873,11.62752623781687,65321.0241082719
16.021636849391996,-15.230415152150979,20.318815473202537,14.593287185062291,66244.59793274871
16.41791734744431,-15.897530416094819,20.718284473629684,16.468248570330374,65683.91367002646
8.073134035870082,-8.712881050577293,13.510735220590561,12.457407115827166,64974.78102834544
12.814479877282112,-12.745066619831158,18.87428057140424,12.393434809691964,65051.94317156426
19.62732257019912,-16.04024285572879,18.146746468788344,13.321636640906734,66656.28563224239
18.459069406631027,-11.982420609526535,21.40065233894089,14.781964713476125,64038.6660843652
10.417477788574177,-13.463961042766169,23.053990993608327,12.682702302238503,65172.691123942175
10.451326234019952,-13.461863110473718,19.791719165371678,15.611665754587232,65707.80774466452
10.837712895138495,-12.791699453486086,20.47737155710702,13.59597701578549,65631.00933519787
5.392507888241412,-13.912519669598552,21.616938238144723,17.99645500335746,63463.00860368862
28.440259081654787,-15.368244521364964,13.578712503592005,15.220636152126124,65886.4464551814
15.619757649976659,-14.370044721539022,16.726976684309257,17.58259922625478,65196.90034096638
8.779225560561228,-14.061492510884483,19.971676725567935,12.037396163067262,65045.06709561344
14.717332379587,-15.051500422835845,15.690688744177814,16.24866279144537,66184.1525939144
22.1594601851871,-15.004609858600055,17.25001364535414,13.359638959507068,65504.53420899579
13.48890121704321,-13.858591858171403,21.092288944837918,13.513362017746203,66207.20313281995
10.486950988068543,-13.100604038010552,15.175841320777474,15.793220849018702,64532.41167243062
36.15992653047649,-11.257982437001607,19.79741924058554,18.12520623832993,66284.86331497438
16.653702466673682,-12.426488491994476,14.487091568834646,12.527053354004197,64651.85363522409
14.109242123518667,-12.66662262810802,23.697984481030325,16.14199542292908,64082.10344338929
19.78560575541889,-12.92560051762026,13.793252340939953,12.861960278090036,65450.81956247639
19.738552259424058,-14.116328736446066,17.07999676005086,13.470056524823834,66195.62723815719
5.832517165268371,-12.442028864012709,22.626787252124686,10.51494499639059,65514.9898142392
21.453992336111046,-16.65714329049778,17.770762872565168,17.731708972397364,65246.9215977288
20.019566585353985,-9.890416317626324,13.7649789907604,17.132651204742753,65152.38637352585
10.863147123775969,-16.26733468803246,26.581898349038475,18.147866585524635,64717.420436915665
16.60798922148701,-15.404984396135767,19.532499563458913,15.60279816653236,63836.31083952608
16.169472348995292,-12.813483334563893,19.232767414299847,15.886030567838784,66488.74064371562
9.3619126947008,-13.765933495648984,13.814567303136156,16.399627940417737,64927.176738382215
8.822034293581236,-13.463993694674816,19.288329818985133,14.318004375071439,65216.97500437496
13.329725834071912,-16.32718445725708,19.234165199472933,13.62471051490219,65263.40426744977
14.059940706384841,-17.190169755491155,21.363800063581607,12.623952411231848,65347.25283478154
6.909272108737448,-14.535397999471012,21.874673031552188,16.369265055049315,63351.28285891324
4.4225621744320875,-7.500440346412166,12.946089450433393,13.073485850672746,65797.27447748654
4.938957324855009,-10.44141220900473,18.329941774531484,14.933742894515003,64550.69306359783
7.034806161888509,-9.288101956236362,20.1539086930053,12.049178929505041,64721.04051007972
8.958140792263615,-10.023363712268612,20.55180063623015,13.073519053066855,60611.06386189498
13.139082632756443,-11.148106505288126,17.143188265625987,17.426805278706073,64692.21751155371
7.440247425822248,-7.9230911953574505,12.886852509140155,12.169719303037834,65430.50371912258
19.089086408512145,-15.576052462579334,17.316597033408495,12.888572996016219,66136.2222608486
16.809811559120057,-13.898735447763288,21.000612603925415,15.246626813546248,65174.24397088537
4.0543682089976025,-12.425642332425289,17.19824344022369,11.171296052205573,64761.42301043227
12.795847449340108,-9.208796508634268,15.187950699429155,12.083485257921181,66390.50322876923
13.645013225203243,-15.69939378446731,23.39988040130426,16.147488250463518,65122.575931724714
5.42165248179563,-15.24874077087421,23.594694155594443,14.34433747700114,65250.036194799526
6.563004245256606,-18.272135968232,21.569873901264245,13.349460341686537,65811.19384038879
6.161316059775163,-13.759410751688641,26.19748521644743,14.806944736431854,64766.431844555744
4.941168712770145,-14.819343523427792,17.05474271437554,14.82878709459455,63344.38547793657
8.501638676552055,-12.220674540355631,21.338627136826823,14.171622630442018,64192.717267611006
6.322515791435373,-10.610990474767418,22.61471369571848,17.79852459712155,63457.76766012472
34.045649525262974,-14.558673460351674,14.65997362766866,12.419223021092641,67126.58668617684
7.482911215707188,-10.252730279768855,18.29275354628564,10.994595148616662,65007.4694338064
14.193162517796388,-17.247849864433586,23.649952517551487,18.30091560077684,65368.84310497131
