cash
250503.30436084475
251061.38129514825
250295.09350742793
250084.7916467048
250557.0173809708
250079.57789661098
250305.1365940831
249933.77896256253
251355.0880356929
250486.36042423095
250438.03251979762
250697.8069299393
250139.69777066397
249502.7370870993
250347.76788712197
249930.8529774976
249878.47350165943
250199.24920900326
250760.36595435618
250551.27991525934
250442.08562292563
251718.81882533364
249409.58546538302
250399.10724547453
250602.5764534634
250209.54997576488
250651.39896813608
250324.03512901667
250829.6155647905
250085.0391276064
249962.0742406061
250337.58513715563
250436.65223182226
249505.85417259936
249906.41661702958
250882.48332283564
249750.82776925372
249816.16653120704
250501.531845077
249775.68779136756
250731.7601915702
249678.63370285212
250057.56419118756
251211.66428527652
251168.6757998892
250571.71462869417
250960.91504639728
250418.67493948847
251109.88651768226
250931.716367251
250765.21033071948
250174.10560536504
250469.26434616477
250297.98849364798
250373.1937241934
250214.93084071873
251229.55000037674
250722.21340263454
250548.3076655481
251069.7336933029
250183.00338071567
250529.59835872945
250456.4806403587
249562.09557601236
250241.16433764316
250380.52970522258
250292.1199003916
249224.05907049892
249793.327981661
250613.2680422941
250994.79852672125
249881.4858884046
250876.37815683158
248777.1515582567
250515.63678303367
250879.80540795298
250786.16894576722
250966.8634164145
249416.32930315967
250186.37600236456
250112.47558664923
250863.00463837088
250354.6007497053
250684.27657113664
250753.15856536812
249957.05740769792
250659.5544722393
251036.69308164605
249763.49345692154
250529.13494153644
249903.1067391285
250168.3515067228
249814.40024310417
250281.43982200298
250487.1764783303
250990.75458607168
251016.22611350397
250442.27406818856
249737.05261408153
