forgetting,bandwidth,cash
0.9892457066526543,34.11336012802986,100509.99428452579
0.983598734631433,20.947826673841377,65971.93069147893
0.973434210075178,15.960631244200279,92883.4123272302
0.9853828811779674,32.81192758951997,52840.526336201845
0.9781106893176017,8.017409303175894,72279.15004785104
0.9891725436705581,17.10766831036942,108759.62513557945
0.9239313289325222,26.761047198457426,-9643.402697374375
0.9735506222839564,31.511459102808907,17687.80074340279
0.9730671042590491,17.090179112306636,77226.00022301446
0.9875019246358508,27.79228368778193,100309.83608949152
0.9877684352639992,11.888538337631084,76512.78729153142
0.9829993595611458,17.55287634936179,135042.62588899667
0.9652916627151096,25.94247625869898,32796.73194542817
0.9967791315835691,26.607883243371866,47753.154251729415
0.968224885378879,26.63203531549133,22895.206795514332
0.9875523503898124,22.488019753503707,119338.7203654799
0.9849104169119198,30.04300807824336,82258.18924921691
0.9706948861103506,24.05726417125699,-1507.732213974752
0.9804382747878979,30.308449377139226,59986.75507751902
0.9820286291133591,39.701404236849086,54621.471841520324
0.9819172308584777,44.20012634936857,113511.34655314051
0.9742993389985526,33.867232263601174,69035.81090855968
0.9617476764416872,45.72998220290836,33010.133467594846
0.9657086009566588,12.519184656909836,62499.04852529448
0.9594253638973228,25.992793717634903,12606.50427058
0.9882351539404607,9.818471542760328,92981.96300855196
0.9765167170821349,27.49271208765017,92629.51878004732
0.9707791880178427,33.58060306741229,33611.49431819846
0.9913937827433976,41.696949778983246,52117.28891471083
0.9797978865790585,30.08678489658101,65718.26915731067
0.9884092861450152,27.419636701259456,52442.04689857495
0.9731764402582392,18.320278549475184,43453.91877295046
0.9746464322817856,10.974778999218012,58382.498079843834
0.9945354471257549,39.035362432083055,95143.589889454
0.9735526397356682,48.177127616258964,3103.031162186373
0.9944171454816099,27.97666590810884,76240.2028153033
0.9816662041162456,25.542583418544776,115361.39142579053
0.9831817898295598,34.528601191377106,78314.80521941418
0.9700881010017182,33.89399411808148,35224.69532011888
0.9866520164489113,21.193432919019724,127348.08802577556
0.9841319554935688,39.937728752878776,177517.3898921708
0.9793698594537922,32.299807115415604,30903.169051631783
0.9793064916140841,35.98225532858966,59804.96570275362
0.9812946906153318,36.31061597704078,22633.32468936361
0.9626202266406928,18.269995373819235,44463.05289511675
0.9871021684916192,47.07315832309882,95665.14063005876
0.9706866357511978,30.567373758260363,24995.222182769692
0.9856494190884513,21.319098976609148,82187.36311001469
0.9949990767570821,39.779373978733794,37088.39464026751
0.9265623379196901,33.074367091772835,-25062.20606214052
0.9822626675384319,27.263338264117007,86977.7393684352
0.9833789825815278,18.143413947242337,19184.369226674826
0.9696200049658644,29.214023122471545,39869.29876852477
0.9910189887935437,27.04399188874943,-5317.780117508035
0.9866314963556989,23.35361271902228,88726.90524038009
0.9672911610757535,24.324703050491838,67051.55371384791
0.9647780254442442,8.779350805890097,55541.00293704136
0.9817391561016788,30.24854931125342,70519.6217735809
0.975527769536196,26.505575066513135,44183.335484262665
0.9845509348960971,23.14722450248028,104113.80632747806
0.9715920633554893,19.10188687511081,65597.76151618805
0.9751250376567276,9.514570096633758,23501.090544212413
0.9880505579499673,48.90293839532344,41122.98278178001
0.9718686274418006,39.307124290318114,3520.786424462207
0.9710269011218935,32.74288507129032,8106.3730195186945
0.9791622402721011,16.451252730320842,87690.582740125
0.9651977604001929,22.08094234114965,52456.15380006026
0.9969218401114536,19.29579358917791,77929.6859204264
0.9654173293364073,29.525564489954007,58655.83295311709
0.9937603164611482,46.66867495935033,69927.78030902463
0.9824064089866351,21.54524638696857,70673.08171789088
0.9904382093680303,17.140258989024048,120020.92898264292
0.9759251222441363,16.66585206178418,29144.63189453919
0.9883444243772372,15.478522391642839,75870.6223764611
0.9880755155060639,24.009471848880985,44509.564370625216
0.9656390620331341,14.97133768147379,34365.91286237324
0.9844583417336531,33.23365712000813,63592.30154527838
0.974924420481415,27.632266722990927,76126.03192170184
0.968754187866126,25.09158465093623,58419.466162763965
0.9935810250866507,28.31983111166436,124361.07716908825
0.9872066164276656,17.292637753521216,93579.61580216115
0.9753534367132641,21.895259813251673,60528.53059521443
0.9906755379685034,28.03025822005451,45261.547808071664
0.9510069244878949,26.27712762933853,-12755.325148728294
0.9866576233924657,33.44447956701866,57907.2376211691
0.9744527917767769,35.3848794517198,41460.20582242194
0.9717949864053743,31.634318983874778,45278.589102385944
0.9762322406602724,40.028971259588495,60285.835249351745
0.9825978024688569,23.421506229493374,121897.86356808286
0.9052340016842603,7.989366838567419,16212.158364105937
0.9802530800226396,38.61590948598139,27296.22042087647
0.9698755146546296,15.629105321524396,18406.927396211766
0.9756970195059419,20.086502021805302,48137.03086011583
0.9450271524414338,28.207620552497712,2575.1132253319884
0.9850932118150812,33.099416885549424,12381.240248271191
0.9836405270824605,37.68580901520294,27743.73758309982
0.9942514780444622,21.099800056134217,80539.91315584022
0.9836103027206287,14.052684023922707,97888.18949303206
0.9857369927991232,15.825510833469462,61068.44522885032
