x,y,distance,habitat,cash
146.23492350372132,27.76662254474856,114.32608212449153,182.73165840465217,108651.16061333816
31.307659633189942,41.886570144286445,88.73449807243463,105.45420665250886,118919.6516266079
37.44133553830628,20.313768407803774,87.97326305152234,50.88660027399272,50278.89840705597
14.033742968828387,26.91347896682481,149.2065646798129,13.81281570798152,119576.36475197005
45.532916496399615,30.986860101793432,32.35999344663472,75.15408820085868,111625.15184664389
78.09007738365267,41.62983486272954,97.6857065368161,86.4781696720705,119441.12689651252
74.75329859660059,61.98181853248982,96.91576325665055,142.81642126970385,115885.00979992554
87.64175844265746,57.74304621203386,44.48964170553712,127.28612923387111,113486.78383083054
46.55504928910738,36.9265056650905,35.132730345560205,93.32140817544581,113319.80097406126
90.38592120626248,32.87631939856519,72.39055808297984,9.280052226687207,104094.82161399037
60.33998063188752,56.26628350335696,30.92663835710963,102.38192424123984,106985.57557565876
98.39377314565914,60.336961799172016,61.05261835122068,115.58877453012143,112010.74024127297
98.76126095758428,39.54273047928619,60.921715412265776,128.58085397320957,115623.03640427612
5.587478055433961,108.66867869399664,11.596363116493901,26.998445282917142,45109.24544820804
25.727764540706303,119.09730419116539,35.06562306745116,23.108938668870724,110205.91642292448
29.589298551357384,15.811017588459872,117.39150567599057,174.11775164889332,125421.43946477445
21.196949269785737,46.23980384078673,19.435552175616955,173.9266489753124,119338.62834985428
73.15972844451386,48.654932164493914,100.03404650328189,23.637934719005376,109900.48192509999
113.26202226622803,61.54440553780476,16.7489582170577,70.47038956673963,99498.76422251879
18.795200993217403,95.30546702278014,38.58600403643849,102.62467661738536,113726.29092253461
20.39106315732856,2.8500422344125376,83.41431028345251,101.69760483558079,45866.39628464183
60.48183382988838,48.43577665061478,42.99676456014741,40.15560057737196,116387.06067488584
74.08292019490662,75.45663085621145,41.91547236800444,137.98978045726653,111719.90238458561
72.86104783205832,27.835017294724658,28.622967142405866,61.943211170785126,94041.38208862561
30.67116952520189,13.65737566671874,173.43908339657756,173.06606160201238,120095.74943266135
111.72810666251931,77.189305319067,118.18989967251346,52.794497740860706,48229.36648679473
55.83678560822208,42.07736150056104,144.13721430359652,99.47011257916024,113541.09127127791
51.20506203844443,10.678889009898278,178.57345921449854,53.148976885804004,101598.19542931404
110.01165234455748,112.43832878106373,35.91844580366065,137.87264498587868,71806.08206228827
76.23123592610428,55.40783175346058,26.683604506933424,180.05073238541937,116523.06252905344
39.29434955410157,32.47352947013906,169.97719006696764,21.07334667589654,118764.11693049311
10.781906829723521,42.42418693515528,36.81518236383435,47.70538694215201,115979.93852482273
45.351828412691184,28.171734078424347,151.1577999944131,45.13504391047887,119057.24816647732
112.88762462328857,131.98309428828875,78.27255092801903,79.12587212458497,80122.91999845207
94.23014242756959,110.49496933714765,105.02914853899777,87.49257471954748,89665.3978959618
24.30479987456856,47.039821432717574,16.809847831790403,122.53797276598694,121712.94024832419
74.75948541320653,37.37720844694854,71.11643859155521,132.55954899016442,111975.24622570015
38.88449587200638,75.34425529042781,23.751059565172174,128.02858330825828,113522.92557277092
50.60207021768917,40.747905159326976,49.59315031208556,134.88979658220066,113204.15675684574
74.4152728838514,31.87507895866038,59.698824371389755,104.13796718039228,107817.98837491612
33.74727261775235,60.926150897483694,103.66812254255224,26.865425028401077,118055.77375908868
81.2306190392031,22.637149865022497,148.81077306815885,77.59159383026318,119097.53339343698
21.95818325533748,10.400628995641059,82.9549255212697,50.856242849788266,122282.43847682163
87.8437852224339,61.26401989565892,79.32107464350979,165.75510365127553,114449.94177217796
126.18975378754419,52.59116752628457,78.14881892505136,57.68152488173266,44895.1879301974
33.204228711375464,46.905373432390164,120.50825482123854,35.50135248594906,118377.27275583992
55.112025189500635,64.08953896938914,47.802965311655946,119.05696401944437,109137.18935055213
178.44620853848534,23.701955274601005,92.05368849659575,89.81181823661467,104204.29374307307
59.72924189408383,114.27321064138498,53.81696473220967,80.3030229718255,112158.6866895586
166.33473015631222,59.59124827053253,42.77287385137569,70.43383853368738,81952.9232309853
47.59056660621686,161.15983938202066,66.94825918506382,160.13187363084322,110441.34884947889
42.168419367680286,32.19725763261784,82.81995740960463,174.9551418300918,110372.3023345438
70.34889772281332,106.39161636395141,29.455797934557186,65.95681865686792,74020.95253409071
65.1980781096233,120.37114102449789,35.289929050887764,75.72642703241834,78017.67020464074
149.9989121458957,12.516122037755702,95.60580147003775,74.95423126759947,108298.55799758533
123.72688937095431,21.44067249096619,143.53253082185418,137.2927364241058,114635.96202920997
