distance,evidence,drift,optimism,penalty,cash
12.181282552532712,27.640852574713584,18.07111761503824,-1.7469921110343862,0.9160651595110952,63142.34117624137
7.6501901471681695,45.30333896078083,43.458674079086066,-1.5172552646505908,0.8467846979621549,44870.36758677295
17.335328586271814,32.55237365170848,35.169164976500504,-1.4878031524330229,0.2533878347862141,58919.05195431866
13.332678607163803,29.328311805612756,13.907827248426342,-1.949257858614186,-0.2675119629467876,65568.18264961168
15.245236389009841,73.16845311777652,71.90399195952418,-1.1572540573328967,1.498584229040989,38831.205389454786
14.366507940162016,54.169060754521176,71.8284787208971,-1.4430671936968493,0.543557729917852,34333.68672223905
20.074936893983367,40.5967316982971,61.93939805681738,-1.0375435151188999,0.4270202546210019,61968.21177251314
7.092152834455073,67.549400229598,77.37538777926972,-1.3920184093714405,-0.22404922933113947,64739.98795354615
3.3724302623928137,32.468154804943914,79.80103661004722,-1.3269760953291283,-0.1306547493834877,61929.14816682334
5.5518719669088945,87.91141516744989,34.92882195107285,-1.3338012446723977,0.9852878158251167,48989.19014067372
2.687918814535321,7.492754164550097,48.96541713131569,-1.1253264530887785,-0.3079947060562104,61510.209707075366
18.862690110360806,57.618578550197725,9.240474748216771,-1.8540034829424428,0.2098942256055634,54621.11953863343
5.155918065769121,11.63349055851312,55.944272979736894,-1.388580940649015,-0.03600428951002411,64625.8122608486
7.984194230057588,36.610673933359294,35.30661156891375,-1.367327862694891,1.3492622958556744,50058.89769810373
12.637885908163902,24.37994750813546,25.24201208094283,-1.7527726492339781,1.3263671677534545,64229.32032141792
30.582930112466258,9.825985526530765,22.52074534339528,-0.5764817083414956,-0.2921705100376136,67379.27942729907
5.047977898174279,43.053121263167434,18.155203485111237,-1.5606648532032057,0.19556066464692695,59318.46347431713
7.415065746802104,85.7419439842664,53.60485665908112,-1.2436826755324701,-0.130098620410898,46875.33259676493
3.9850251867007596,26.592154423296265,97.12462063499424,-1.4874538641047437,0.48974943192960474,63872.951978641686
11.306787237472959,81.19547132546455,63.477023768229586,-1.3032015624681603,-0.18413847550585966,64304.551625224856
16.932785231774723,77.20736797400106,15.832771062562065,-1.1070471505103847,1.1919483167717277,62610.711572573084
2.1569070554350254,37.87874174480921,83.27876117372195,-1.1519794711274944,0.027032770830370687,64410.859378495385
28.65917873227949,46.69206478442159,50.65714672093688,-1.1209848239718099,0.21758253959714208,21933.865372925386
11.296065715842984,32.60196987996569,54.509129611592854,-0.8362182553063673,-0.18967645841330405,64869.63458830715
3.7801064469930963,87.96032083560283,50.65277197484424,-1.9498724288012064,0.6965571735572295,61123.64862234061
2.2542046335851884,72.67886973201104,37.56034580825986,-1.3355462309019748,-0.0042277798769194295,47456.41941791834
13.314065139216373,4.952021272108182,36.74889559114858,-1.8686921857286376,-0.4103749908912343,65688.29110266465
3.8510269827463883,32.65567202842743,78.58981449268525,-1.5939737038727972,0.8966666786512608,63506.44635125439
24.10174832646298,35.326178206248564,57.36488667908894,-1.426652440029095,1.2027231845341542,59518.903356505456
6.395966429626347,32.510101818136555,49.320184190320305,-1.3084238280944038,1.2022083554929943,59047.3697827374
1.6291404307226438,4.24905625157801,82.82511016556352,-1.61177843409439,0.05953278597461896,62307.48043618046
13.595670079999762,47.462954042474365,4.481253690594542,-1.1036895199779406,-0.049066494956327304,61993.96455699668
23.933110226109676,62.41813017179481,63.25891799710829,-0.5930373169139592,0.11214987523154077,16420.67524738748
7.210881045711712,34.23118983892384,14.888542277867412,-1.139140810042664,-0.043897943654320974,64201.385760240955
11.95685995145289,39.23680990236663,52.04244600768168,-1.7129138604636753,-0.06283291765180891,44251.950862862424
8.21830810463732,18.15479957975279,82.74692768479595,-1.3884129151349884,-0.15653968473420618,65131.74677959443
7.283842432540151,66.8283866478164,43.96519833708423,-0.721571836107658,0.8866030480678007,62472.42828574921
15.804652669150034,45.91876082110607,46.38365319045221,-1.244532725909579,0.8271178437367444,52284.22651818857
13.245797916614762,1.368916922596384,55.80104284454253,-0.924550469331403,-0.41317038865069317,64036.41969781133
8.822156378681903,47.773965631242675,57.533578777134444,-1.0175300968894383,0.16443707416956552,61235.589793955565
5.388434036626635,18.805287482689657,48.92225654676212,-0.6004604209661277,-0.08997902448055502,62121.53264784887
4.675237945152047,61.2364666905124,58.90834351934303,-1.5954605860422466,1.3903709174064502,61569.35200617145
3.299801355162949,46.00960982145184,56.05728274230516,-0.4759942087970001,1.6244765820118245,55513.67793374624
13.823578531667584,71.34339252972146,41.02610003137797,-0.705001831833325,-0.05000139991170344,64575.102081319696
8.873983246823995,54.89245809525127,54.52050309260618,-0.9858664010979278,-0.2290685401774066,58461.957243220575
12.274605552250168,75.78382733923563,82.11707586867931,-0.8057018941721917,-0.2265488716906069,64604.3741822686
9.014473114879367,20.68832191865104,13.287209171876095,-0.8260632362569037,-0.1988204812229007,66301.32567403218
13.634294704271719,89.38033373281367,70.78467912028242,-1.5761588466390481,0.10223029936600182,39546.40680090926
5.746349662117559,26.917615107625682,80.7767861067008,-0.8995752012148706,-0.16438108500808307,63179.96536349652
10.375078135310755,55.799951444720826,32.89554098576973,-1.71688781655316,-0.21684575872674222,65725.46132343584
13.044191241000409,80.10258009966604,69.47271009372912,-1.5089779469858196,1.238043420911014,50178.182295238235
4.661000342110513,30.78104156807224,22.966075748525764,-1.7221862224272264,0.4908541326930502,64944.862084879
14.132208332457546,31.694408925336084,33.882807470296335,-1.7899031411228066,1.0341189374002715,63651.30744848274
11.401625441744022,42.130626158730735,29.213724507211136,-1.601097948899805,0.2226692769033857,48199.85152931289
