x,y,distance,habitat,time,cash
280.5361294751565,53.83210850301365,214.4777135954434,332.5429301050961,74797.99005222482,210488.3070196483
179.20506673117632,104.68719730775945,101.82798136408702,281.33818941509026,8183.5277904146305,208337.71116039556
157.33310508531375,88.62430356755851,119.87096083479142,261.7285170393251,54981.10849801369,206945.9484174805
169.96626436406038,147.21510911002952,310.56767316499213,196.42438122793996,56065.09610215078,196240.73840427084
217.95560041296787,124.29043309532497,93.8707360852349,359.23693887223124,59685.83280698539,205219.94645068128
251.00710981084185,106.90648095681122,282.2889447556017,446.51486985528277,34776.19724815936,204123.96923309047
144.03505213617743,144.06679174120416,169.55955918952333,336.3445051882313,67483.78687319614,205980.44128717523
157.456538923378,345.6319433003791,248.26890163994582,235.46705783974113,27736.10894875397,205955.5590752036
240.21426761315197,117.49183611932489,114.26140243636637,117.96703823184724,68888.71370611926,200192.86093761376
97.92602858211913,209.2582826204194,117.07354014712426,340.3971315498326,18041.590661927356,192344.5869437047
119.20782661243315,121.631011233257,221.77084515445114,353.96441900322515,66310.52891331223,206850.84066096589
83.68978628537064,139.44151578455612,184.1352312260989,154.54451094800774,74074.21546330857,201274.57194798105
191.72676172205036,111.94895786610252,143.21697643693287,356.157347308844,15080.00976677359,213570.51333851425
279.77853241986503,148.61038420392097,157.93126517719847,211.48294598684265,42518.402874645275,194871.72959457152
193.49160189066373,103.73094806065357,164.00447361085696,473.15360496999676,1611.46168031908,210962.7213720376
397.2093546372769,81.38197285776698,120.20263271768177,246.54242853425004,20271.87895247067,205680.21841524483
234.15520688784815,113.24917068969476,254.31523119454903,112.19117185873505,69175.69854403549,199171.53990466805
341.09045742986484,56.96475931318914,194.1901981688225,375.5958459013696,57637.126476680016,211123.64068795543
179.05584512132486,81.3931891332193,208.07879422615343,402.7876102583257,23130.41043934134,203897.7292092365
165.24797355144491,330.3293248428059,272.68201372378115,142.99993412907796,73818.90432229126,205112.50614141749
131.67680536065515,180.82490587739485,237.8183119090862,180.05582332180333,50738.185343262645,202774.57843164302
213.67373003766636,253.32406593185087,177.50944045417154,384.2959487190763,18798.20918031846,200533.02183729163
