forgetting,bandwidth,cash
0.9431093693535755,27.345236128086555,202329.26366641707
0.9731030478598258,32.0345419219739,212087.327787676
0.9805151864663212,40.01912724381334,209630.03390817702
0.9785817038180836,28.36606028083064,200761.19982735775
0.9899766787294516,44.90421976493365,210684.13305289994
0.9244360353684473,15.811019282915588,198413.3114697776
0.9472019160711881,44.349699663249915,204330.7700850804
0.90003050075375,34.20891252312637,203170.5080361118
0.9219415378005057,28.194857734838642,199801.2920838651
0.9554476456449557,24.13509832083003,201370.54429402942
0.972236049983361,41.957646960296,206377.6674505444
0.99154171623933,38.039099737558146,204377.9123470338
0.9598811001674257,29.627246520871182,199389.2605610461
0.9471243584594639,24.010464486858886,202035.92987267318
0.9560729619221955,40.891960371759374,203402.66568916867
0.968630903588613,24.107939284375444,203438.47432594752
0.9609433148555777,21.60893414836896,207183.60412705786
0.982173259204687,37.46084579060723,206663.17633703447
0.9605883317128364,45.04253023381775,212085.96399393218
0.9654457487676501,33.44452506093169,202651.09883017823
0.9703202195147084,41.1000645485035,210674.7796561555
0.9667965102704577,32.016241837812586,199959.32089786258
0.9832495039616895,26.180784116795188,204946.5419273428
0.9421894410079852,31.89180681821022,203963.630882605
0.9772102888441995,29.607482857066834,203121.31980274597
0.9751574150208662,30.595606856144208,203290.39863180608
0.9601616918347614,23.580312010981753,203108.1752207041
0.9790729524471676,29.635129473304264,204871.3812156407
0.9596539918831916,31.745134997186078,201666.31740292592
0.9517549370694525,41.4212867125854,202854.56657444348
0.9498980409041073,28.604629418496852,201894.06488023454
0.8625462861517115,24.989475562224488,200582.24824236793
0.9636985314380441,30.455422507443423,199708.16212200173
0.9767433679044595,27.891050736819338,206597.5375749536
0.9810736059107373,25.83796798246249,202677.85816052102
0.9711941273429002,25.08589586617482,203151.17538151724
0.9762212914108855,39.72531138283659,199891.21275794797
0.9497026204674678,42.07716607443317,200771.29075717545
0.9881603085211329,35.52819415550298,209310.18511032988
0.9404767381213675,24.432385430322856,200595.94323596166
0.9641781898124364,39.628375350394634,214239.4466075696
0.9764130752587884,32.1391525122315,204156.87674153526
0.9523770731693914,39.99600964353704,204229.0660688025
0.912216148631031,29.12874894616756,199340.08766731713
0.9618764815998285,42.68969958442776,203524.69019596477
0.9184863538706722,35.133864013250644,201609.29414757376
0.9699330321346505,39.29113808437664,205795.85689779517
0.9731658140170797,25.97215816021862,202638.62593432667
0.9580628716479062,47.087214306031676,203692.28990542397
0.9407538688165085,26.05889870534978,198779.05331037473
0.958580342930471,32.168736925487586,204460.4364387523
0.9744345421628978,39.154718770651755,204350.871642893
0.9484514926336948,46.807921651220056,205292.68128063207
0.9677886493331,22.605199381897563,198890.15380024794
0.9604815946345167,32.58861916479844,199469.55574185774
0.9859951197207004,26.24197187503146,202531.40188312248
0.9679411784332855,33.96955722145335,204561.4635279729
0.9446064918279763,27.53590949220872,200955.73282415463
0.9486951079754714,31.150173633509645,201137.1035982226
0.9511352350847717,36.22258765960223,202981.03154515085
0.9230064791606936,29.994599599984795,200832.91553592414
0.9161046737784134,33.865010535389345,199660.690046756
0.9804846295403269,33.39815233324691,205149.50155719803
0.9492776761891064,34.63286410168945,206064.9996287906
0.9562509956906398,34.23764178909874,201587.0610231044
0.9531373903644927,33.22108847341588,203038.23712885805
0.9916825270629163,31.410985884338565,218577.3274223997
0.9070260483649015,33.14021311689005,201417.86349240167
0.9668809661956737,27.744115423419416,205019.1475006681
0.9413825267450406,21.483775344815335,205876.79524383828
0.9815410138358253,21.08206599987622,202590.05178012192
0.9805302676069018,27.548039286463545,204977.11856751982
0.8952683983604369,23.503140790546023,200499.04537453342
0.9644590793244039,40.66148766417289,205399.2598485715
0.9682487763838248,35.78734042504525,207452.5909408676
0.9551598037726436,25.0012581811824,198780.56314655347
0.9522162022874209,38.679137720055195,202379.21800618153
0.9938349622167816,26.24143294711981,199661.59733037322
0.9622868261251324,43.141889990201726,205320.70047316843
0.9799394651925003,47.73716106463286,206893.0249995129
0.9586883721042762,36.3385196314882,205493.4839485566
0.9553860071369029,40.15119245309556,203187.15975364982
0.9219030577094887,17.807442014821802,201468.9923249873
0.9399072356301468,20.526632139136694,197736.6185003529
0.9417426913610322,23.257376988509176,199397.82315930573
0.9813708821709318,35.44416160254511,202996.69384806138
0.9646717890140447,27.161686585765015,200588.02383934482
0.9259274686090397,23.5028192011119,199500.19170237827
0.9721773613612368,28.350302445770456,209373.57526832254
0.96647578110827,39.1924357109113,207868.12160994727
0.9236536736299644,34.37646453370245,201234.87703867725
0.9713404496270053,40.06359877781625,207162.83105873587
0.9879806107830195,43.94647024237116,209521.18075441508
0.9544222585097308,26.494608962404868,204365.0399011932
0.9557612373281209,27.704755125887477,202481.40217430098
0.9222485767628577,37.110540142580106,199431.3480317608
0.9752243423186817,26.813834164968377,202626.56636914753
0.9720832666888687,27.766050458209243,200913.58783921725
0.9452451325947929,33.03912403804739,200443.43007066275
