1.000e+00,1.000e+00
1.000e+06,1.000e+06
1.500e+06,5.000e+05
2.000e+06,3.958e+02
1.516e+06,2.000e+06
1.394e+06,1.000e+00
1.952e+05,2.000e+06
1.995e+06,1.984e+06
2.564e+03,1.976e+06
1.932e+05,2.000e+06
2.251e+05,3.662e+04
1.000e+00,1.976e+06
1.000e+00,1.000e+00
3.284e+05,2.000e+06
2.000e+06,1.562e+06
2.000e+06,1.733e+06
2.814e+05,5.791e+05
1.385e+06,2.397e+05
3.709e+05,1.013e+06
1.730e+06,2.803e+05
4.677e+05,3.616e+05
6.799e+05,3.715e+05
4.121e+05,5.331e+05
2.949e+05,1.019e+06
5.877e+05,2.914e+05
1.184e+06,3.668e+05
5.688e+05,4.076e+05
6.328e+05,3.863e+05
8.171e+05,3.380e+05
3.476e+05,3.546e+05
1.317e+05,3.481e+05
3.704e+05,2.243e+05
1.566e+06,3.657e+05
3.509e+05,7.130e+05
8.794e+05,3.741e+05
7.805e+05,3.724e+05
8.471e+05,3.916e+05
4.809e+04,1.536e+05
1.062e+05,1.990e+06
3.218e+05,1.356e+06
2.487e+05,2.795e+05
7.925e+05,3.683e+05
1.999e+06,3.839e+05
9.651e+05,3.607e+05
9.043e+05,3.911e+05
4.032e+05,4.102e+05
7.109e+05,3.602e+05
4.186e+05,2.000e+06
7.966e+05,4.168e+05
1.000e+00,3.283e+05
4.447e+05,3.302e+05
1.030e+06,3.447e+05
8.089e+05,3.465e+05
6.860e+05,3.534e+05
1.164e+06,4.005e+05
2.744e+05,4.234e+05
4.041e+05,8.028e+05
1.853e+06,3.914e+05
3.582e+05,1.717e+06
2.000e+06,6.841e+04
1.381e+06,3.586e+05
1.697e+06,3.681e+05
4.306e+05,1.461e+06
1.047e+06,3.668e+05
3.478e+05,8.398e+05
5.574e+05,3.525e+05
1.840e+05,6.307e+05
4.974e+05,1.325e+05
2.249e+05,1.646e+05
1.520e+06,3.799e+05
1.450e+06,4.031e+05
4.978e+05,3.881e+05
4.226e+05,6.672e+05
2.000e+06,3.449e+05
5.871e+05,3.555e+05
1.734e+06,3.565e+05
1.452e+05,1.984e+05
3.395e+05,4.897e+05
2.000e+06,1.767e+05
9.408e+05,3.753e+05
5.221e+05,3.524e+05
8.722e+05,3.377e+05
7.059e+05,3.745e+05
1.194e+06,3.628e+05
5.975e+05,3.572e+05
1.074e+06,3.971e+05
4.082e+05,1.000e+00
1.357e+06,3.416e+05
3.835e+05,1.160e+06
3.087e+04,8.906e+05
3.524e+05,1.886e+06
4.256e+05,9.441e+05
5.150e+05,3.561e+05
7.420e+05,3.764e+05
4.982e+05,4.185e+05
6.616e+05,3.501e+05
4.720e+05,3.761e+05
9.415e+04,2.031e+03
6.458e+05,3.958e+05
1.100e+06,3.059e+05
2.858e+05,1.609e+06
2.000e+06,4.591e+05
6.094e+05,3.594e+05
1.351e+06,3.776e+05
7.244e+05,3.464e+05
5.471e+05,3.635e+05
6.366e+05,2.174e+05
5.471e+05,3.635e+05
5.096e+05,3.365e+05
6.702e+04,4.120e+05
3.068e+03,4.706e+04
3.481e+05,1.160e+06
3.593e+05,6.198e+05
6.250e+05,3.750e+05
8.112e+05,3.737e+05
3.158e+05,9.485e+04
4.797e+05,3.047e+04
6.506e+05,3.538e+05
2.005e+05,3.363e+05
8.893e+05,1.522e+05
5.618e+05,3.860e+05
7.080e+05,3.916e+05
4.582e+05,4.084e+05
1.305e+06,3.870e+05
6.353e+05,1.994e+06
6.511e+05,4.011e+05
6.094e+05,3.594e+05
5.622e+05,3.708e+05
1.938e+06,3.492e+05
3.508e+05,7.697e+05
3.831e+05,3.088e+05
8.887e+05,3.691e+05
5.667e+05,5.002e+05
4.255e+05,3.601e+05
6.616e+05,3.501e+05
4.181e+05,3.695e+05
5.151e+05,3.677e+05
4.255e+05,3.601e+05
7.338e+05,3.722e+05
4.753e+05,3.455e+05
3.867e+05,3.711e+05
4.567e+05,3.622e+05
4.474e+05,3.363e+05
4.181e+05,3.695e+05
1.769e+05,9.603e+05
6.042e+05,3.542e+05
2.000e+06,3.449e+05
4.808e+05,3.732e+05
9.387e+05,3.762e+05
7.453e+05,3.049e+05
1.056e+06,3.688e+05
3.802e+05,4.093e+05
4.808e+05,3.732e+05
7.985e+05,3.766e+05
5.140e+05,3.701e+05
1.974e+06,3.781e+05
9.261e+05,3.966e+05
7.984e+05,3.710e+05
4.720e+05,3.761e+05
3.610e+05,9.391e+05
1.501e+06,3.470e+05
8.604e+05,3.643e+05
1.276e+05,1.014e+05
9.554e+05,4.259e+05
3.745e+05,1.258e+06
7.495e+05,3.833e+05
3.208e+05,3.120e+05
5.465e+05,3.739e+05
3.972e+05,3.503e+05
5.319e+05,3.768e+05
4.089e+05,2.869e+05
1.053e+06,3.655e+05
2.892e+05,7.484e+05
5.779e+05,3.718e+05
6.250e+05,3.750e+05
3.972e+05,3.503e+05
8.604e+05,3.643e+05
1.988e+06,3.346e+05
3.538e+05,6.506e+05
5.221e+05,3.524e+05
4.407e+05,3.821e+05
3.400e+05,3.851e+05
4.407e+05,3.821e+05
1.069e+06,3.605e+05
5.319e+05,3.768e+05
8.887e+05,3.691e+05
5.319e+05,3.768e+05
6.721e+05,3.781e+05
5.632e+05,3.787e+05
5.005e+05,3.823e+05
3.833e+05,7.495e+05
3.672e+02,5.333e+05
5.574e+05,3.525e+05
1.964e+06,3.905e+05
1.599e+06,3.766e+05
1.252e+06,3.441e+05
