x,y,layer
105.03425464816024,-9.976219327496276,0.0012927336514059386
105.033212911556,-9.928303874813713,0.0013040101403354663
105.03217117495176,-9.880388422131148,0.0013195184356512126
105.03413889964867,-9.829695262046698,0.00132538814169391
105.03228692346333,-9.776918821410831,0.001319676902105399
105.03425464816024,-9.726225661326382,0.0013074578318888275
105.033212911556,-9.678310208643818,0.0012957238149473712
105.03217117495176,-9.630394755961252,0.001285717041134775
105.03413889964867,-9.579701595876802,0.0012729536601884988
105.03228692346333,-9.526925155240935,0.0012623252924058334
105.03425464816024,-9.476231995156487,0.0012606228922902162
105.033212911556,-9.428316542473919,0.0012588713543640125
105.03217117495176,-9.380401089791357,0.0012481487765555863
105.03413889964867,-9.329707929706908,0.00123317376320765
105.03228692346333,-9.27693148907104,0.00122635618218163
105.03425464816024,-9.22623832898659,0.0012256083931617763
105.033212911556,-9.178322876304025,0.0012257039821686737
105.03217117495176,-9.130407423621463,0.0012227463176014862
105.03413889964867,-9.07971426353701,0.0012072043532301866
105.03228692346333,-9.026937822901143,0.0011918257672501867
105.03425464816024,-8.976244662816695,0.0011547587719400963
105.033212911556,-8.928329210134129,0.0011508392362041138
105.0348796901228,-8.878330476900151,0.001148454487548192
105.03559402379429,-8.830117412710242,0.0011388788821327372
105.0307127437058,-8.774999761549928,0.001134496598525196
105.035990875834,-8.730649033366454,0.0011274821220602267
105.031823929417,-8.678335543964234,0.0011233578795870967
105.03169765831345,-8.629473145576481,0.0011158437245784773
105.03217117495174,-8.580421358047692,0.0011104708790162275
105.03217117495176,-8.530422624813713,0.0011033776237596524
105.03797513603257,-8.480126280072387,0.001100979676999487
105.03202235543685,-8.425365762720887,0.0011033403536628242
105.0323795222726,-8.380843081222059,0.001120036027609976
105.033212911556,-8.329733265027325,0.0011477837619908668
105.03169765831345,-8.277966899810329,0.0011762013945043881
105.03321291155599,-8.232513505961254,0.001192303944322755
105.03217117495176,-8.17418165052161,0.0012391924384636437
105.03440346767515,-8.128944701405155,0.0012498453634012614
105.029045965139,-8.078350745156484,0.001301739385585355
105.03506488774133,-8.030666768090745,0.0014107741812151833
105.034601893695,-7.978353278688527,0.0014633757737001734
105.0311294383475,-7.9241879843517165,0.0016557748084795325
105.033212911556,-7.877892860986919,0.0017095367153266933
105.03136093537067,-7.826968225285644,0.0016428564806703378
105.03321291155599,-7.7783583457526095,0.001536785573530276
105.03440346767515,-7.730145281562703,0.001511269998638963
105.033212911556,-7.678360879284652,0.001629710516140765
