x,y,layer
105.03425464816024,-9.976219327496276,0.00399701648002795
105.033212911556,-9.928303874813713,0.004028647314940695
105.03217117495176,-9.880388422131148,0.0040720839404918335
105.03413889964867,-9.829695262046698,0.0040885096442694665
105.03228692346333,-9.776918821410831,0.0040725267738172324
105.03425464816024,-9.726225661326382,0.004038308700065831
105.033212911556,-9.678310208643818,0.004005412538173657
105.03217117495176,-9.630394755961252,0.003977322192743662
105.03413889964867,-9.579701595876802,0.003941447876048006
105.03228692346333,-9.526925155240935,0.003911540534263551
105.03425464816024,-9.476231995156487,0.003906746993551887
105.033212911556,-9.428316542473919,0.00390181309759008
105.03217117495176,-9.380401089791357,0.003871587624153774
105.03413889964867,-9.329707929706908,0.003829321004347881
105.03228692346333,-9.27693148907104,0.0038100565485047555
105.03425464816024,-9.22623832898659,0.003807942008191859
105.033212911556,-9.178322876304025,0.0038082130506600876
105.03217117495176,-9.130407423621463,0.0037998456895067174
105.03413889964867,-9.07971426353701,0.0037558492798550544
105.03228692346333,-9.026937822901143,0.003712229629273782
105.03425464816024,-8.976244662816695,0.0036068303554407824
105.033212911556,-8.928329210134129,0.0035956594435203664
105.0348796901228,-8.878330476900151,0.0035888571376046148
105.03559402379429,-8.830117412710242,0.0035615346420169356
105.0307127437058,-8.774999761549928,0.003549018640969101
105.035990875834,-8.730649033366454,0.0035289727231713423
105.031823929417,-8.678335543964234,0.003517178771490929
105.03169765831345,-8.629473145576481,0.003495675280361912
105.03217117495174,-8.580421358047692,0.003480289806676506
105.03217117495176,-8.530422624813713,0.00345996218625512
105.03797513603257,-8.480126280072387,0.0034530872768055243
105.03202235543685,-8.425365762720887,0.0034598549753306856
105.0323795222726,-8.380843081222059,0.003507664370366397
105.033212911556,-8.329733265027325,0.0035869372990199044
105.03169765831345,-8.277966899810329,0.0036678378911182592
105.03321291155599,-8.232513505961254,0.0037135508850632626
105.03217117495176,-8.17418165052161,0.0038463007197955274
105.03440346767515,-8.128944701405155,0.00387634027814108
105.029045965139,-8.078350745156484,0.004022004171031874
105.03506488774133,-8.030666768090745,0.004326074806839853
105.034601893695,-7.978353278688527,0.004471437404692268
105.0311294383475,-7.9241879843517165,0.004996706135183338
105.033212911556,-7.877892860986919,0.005142136206651448
105.03136093537067,-7.826968225285644,0.0049619324567891174
105.03321291155599,-7.7783583457526095,0.0046731483468898435
105.03440346767515,-7.730145281562703,0.004603326038508091
105.033212911556,-7.678360879284652,0.004926146046492699
105.033212911556,-7.628362146050671,0.005535825543849803
105.0352963847645,-7.5825299739195255,0.005582845266424273
105.03008770174326,-7.53044796013413,0.005219935878030293
105.03413889964867,-7.476977092647791,0.0052941157270762
105.03008770174326,-7.42628393256334,0.00566502524604415
105.03678457991343,-7.377773256866087,0.005938984662657778
105.03529638476451,-7.329411386922506,0.006110704441444887
105.03217117495176,-7.28253757451565,0.006057521468773511
105.033212911556,-7.2269834264778945,0.006073610048508107
105.033212911556,-7.17837354694486,0.006095212188951503
105.033212911556,-7.131708062593147,0.006195311071580651
105.035990875834,-7.07883903171055,0.006858434956612707
105.03217117495176,-7.031502268070048,0.007001000742371788
105.033212911556,-6.980693370177183,0.007200734797617337
105.03529638476451,-6.926296600223549,0.00800450041040724
105.033212911556,-6.880464428092401,0.008767438215025701
105.03506488774133,-6.8251417556714715,0.00835634551448281
105.0315461329892,-6.780883617734725,0.007896204746372945
105.033212911556,-6.728384947839048,0.0080558333261619
105.03321291155599,-6.6789814376197585,0.008078390268793288
105.03321291155599,-6.630702237539332,0.009018499359468263
105.0340463008394,-6.577555435916543,0.022061900923299196
105.02964124319857,-6.528985237917821,0.0202452318885935
105.033212911556,-6.478391281669151,0.03151283333205407
105.0298793544224,-6.42922586065574,0.03413795051738337
105.03916569215171,-6.380179484245266,0.019462644572146557
105.038768840112,-6.328858033200862,0.012224918384927664
105.03202235543687,-6.277801125718544,0.009428164507257683
105.035990875834,-6.228397615499256,0.01088564153498403
105.03559402379429,-6.177803659250587,0.013972419649256242
105.033212911556,-6.131733397913564,0.01674706838310303
105.03321291155599,-6.07793846456367,0.011862559671224267
105.030434947278,-6.027013828862398,0.010995596069155133
105.03202235543687,-5.97780872631467,0.010904796928276886
105.03136093537067,-5.927016362394438,0.011387768408928623
105.03842159457724,-5.877364842585694,0.015100764370573725
105.03228692346333,-5.8288707008610725,0.021224189769270332
105.03202235543687,-5.782575577496275,0.2542643184584926
105.008211233054,-5.74090996646796,0.00512268740654213
105.058214590058,-2.365995473174365,0.00362544886662323
105.035990875834,-2.328496423248885,0.00362544886662323
105.029045965139,-2.278497690014905,0.005477260541810971
105.03700104466236,-2.2273626219346983,0.01640402334608368
105.033212911556,-2.1753753027198215,0.0333145818110818
105.03217117495174,-2.127459850037259,0.05691045815129511
105.0311294383475,-2.0785027570789887,0.0830834883234148
105.03425464816024,-2.025379103017885,0.1541571306462546
105.0311294383475,-1.9764220100596126,0.162769468215165
105.03217117495176,-1.9285065573770512,0.09964266709791322
105.033212911556,-1.8774661838673636,0.06943698404185988
105.03169765831345,-1.8281303126270163,0.0644094913205552
105.0311294383475,-1.77434379657228,0.06416102313314108
105.02964124319857,-1.7302972934852057,0.06110685851403613
105.03797513603257,-1.6755367761337043,0.057067375202607046
105.0323795222726,-1.627680845752609,0.041410279567341154
105.037379857973,-1.5774737844634887,0.04256538908973509
105.033212911556,-1.5303023605492871,0.03742525386588066
105.033212911556,-1.4789809095048867,0.03334952916431676
105.03228692346333,-1.4289821762709067,0.03037785162517
105.0311294383475,-1.3795621320789888,0.0313554826305654
105.03440346767515,-1.3255456434958501,0.030376642122676458
105.03559402379429,-1.2779278023206315,0.028820512347900142
105.031823929417,-1.2285242921013417,0.029113065173730933
105.03559402379429,-1.177930335852673,0.02854328571574593
105.03136093537067,-1.127137971932441,0.0251971885911409
105.03506488774133,-1.0808428485676445,0.024510032165358787
105.034601893695,-1.028529359165425,0.028738062114435168
105.03136093537067,-0.9771417722305028,0.030074314636733046
105.03633812136874,-0.9285318926974675,0.031074230336093574
105.03571307940621,-0.8760332228017894,0.030947428854190318
105.03228692346333,-0.829923279930453,0.028130576209703443
105.03245528493473,-0.7766418015851521,0.023262647150527654
105.03797513603257,-0.7279417367468606,0.02525827210112533
105.03425464816026,-0.6764549459761562,0.03369875610380212
105.033212911556,-0.6280765420599449,0.046438748091267176
105.033212911556,-0.5779455370449232,0.05063348296832513
105.03425464816024,-0.5243754657228026,0.06609257624974388
105.033212911556,-0.4785432935916551,0.09734955260823173
105.03506488774133,-0.43178521899321176,0.08871759346885233
105.033212911556,-0.37993468082464077,0.08041247231486892
105.033212911556,-0.32854709388971787,0.043573433329679674
105.030434947278,-0.2790113118893863,0.05194043724133803
105.033212911556,-0.22854962742175933,0.048967200617731015
105.0311294383475,-0.17855089418778036,0.052916347432240954
105.03654646868961,-0.1277188487332351,0.0581394023960421
105.02950895918534,-0.07994228142076605,0.06582343196793286
105.03691686392666,-0.02994354818678681,0.0746158905215995
105.09050842479013,-9.980385888599107,0.003998702665702994
105.09247614948711,-9.929692728514658,0.00400129562632668
105.09062417330178,-9.876916287878787,0.004026010588802636
105.09259189799874,-9.82622312779434,0.00405868637760925
105.09155016139437,-9.778307675111774,0.004089817985015473
105.09050842479013,-9.730392222429213,0.004076288628949617
105.09247614948711,-9.67969906234476,0.004027195288355592
105.09062417330178,-9.626922621708893,0.003993146165055586
105.09259189799874,-9.576229461624441,0.0039572033098413265
105.09155016139437,-9.528314008941878,0.003912827306841641
105.09050842479013,-9.480398556259319,0.0038861261005937323
105.09247614948711,-9.429705396174864,0.003890911090366642
105.09062417330178,-9.376928955538997,0.003883299852962771
105.09259189799874,-9.326235795454547,0.003834040299024844
105.09155016139437,-9.278320342771982,0.0037943844368979237
105.09050842479013,-9.2304048900894209,0.0038155542064753725
105.09247614948711,-9.17971173000497,0.0037813716792089243
105.09062417330178,-9.126935289369102,0.0037671730683828146
