0.000e+00,0.000e+00
2.500e+03,2.500e+03
2.500e+03,2.500e+03
1.649e+02,0.000e+00
0.000e+00,2.500e+03
0.000e+00,0.000e+00
8.671e+02,0.000e+00
2.500e+03,0.000e+00
2.500e+03,2.500e+03
1.839e+03,0.000e+00
5.171e+02,8.034e+02
2.500e+03,0.000e+00
1.869e+03,0.000e+00
1.438e+03,1.260e+01
1.325e+03,0.000e+00
2.486e+00,0.000e+00
1.260e+03,0.000e+00
2.500e+03,1.565e+02
1.233e+03,0.000e+00
1.186e+03,2.260e-02
2.500e+03,2.812e+00
1.368e+03,1.567e+02
1.233e+03,2.149e-01
2.349e+03,3.270e-01
2.500e+03,2.824e+01
1.987e+03,3.531e+02
1.081e+03,1.488e-02
4.511e+02,1.880e+01
2.500e+03,6.700e+01
2.500e+03,3.705e-01
2.500e+03,0.000e+00
2.500e+03,2.511e-02
2.500e+03,6.986e+00
9.129e+02,3.056e+02
4.843e+01,1.390e+02
1.030e+03,2.270e+00
2.500e+03,4.929e+02
1.484e+03,5.721e+02
7.560e+02,3.024e-01
2.930e+00,4.919e+02
2.937e+01,2.500e+03
4.178e+02,1.871e+02
3.663e+01,0.000e+00
1.007e+02,7.328e+02
2.308e+02,2.500e+03
1.533e+03,2.233e+00
1.073e+01,2.410e+01
2.500e+03,9.086e+02
9.487e+01,2.500e+03
7.865e+02,9.594e+01
2.500e+03,3.145e+02
1.263e+03,5.528e-01
2.500e+03,4.260e+02
1.123e+03,4.262e+02
1.357e+03,2.864e+02
2.500e+03,5.556e+00
1.565e+02,4.762e+01
4.126e+02,4.233e+02
0.000e+00,1.437e+03
8.134e+02,4.430e+02
1.684e+03,4.425e+02
1.225e+03,6.201e-01
1.429e+03,3.230e-01
1.366e+03,8.724e-01
1.234e+03,1.470e-01
1.592e+03,1.096e+00
2.117e+03,1.453e+00
3.056e+00,1.576e+03
9.731e+02,2.500e+03
1.234e+03,6.136e-01
1.225e+03,2.063e-01
0.000e+00,1.263e+02
1.267e+03,2.441e+00
1.081e+03,3.248e-01
1.136e+03,0.000e+00
1.284e+03,1.182e+03
1.234e+03,2.531e-02
1.147e+03,1.328e+00
9.886e+01,3.167e+02
1.225e+03,1.288e+00
1.248e+03,2.402e+00
4.786e+02,1.773e+03
1.110e+03,1.290e+00
1.398e+03,3.065e+00
1.136e+03,2.389e+00
4.112e+02,0.000e+00
1.152e+03,1.486e+00
1.152e+03,9.955e-01
1.664e+02,7.119e+00
1.267e+03,1.245e+00
1.264e+03,2.323e+00
1.136e+03,1.606e+00
7.024e+02,2.248e+02
2.500e+03,2.416e+02
2.194e+03,1.626e+02
5.096e+02,2.979e+02
1.135e+03,9.074e-01
2.494e+03,6.123e+02
1.175e+03,3.857e+00
1.141e+03,9.731e-01
1.097e+03,5.740e+02
4.906e+00,1.567e+02
2.061e+02,1.850e+02
1.329e+03,6.857e+01
2.439e+01,4.251e+02
2.500e+03,1.058e+01
8.270e+02,1.576e+01
2.500e+03,3.388e+02
3.060e+02,6.182e+01
8.985e+02,8.454e+02
1.079e+03,4.810e-01
9.619e+02,1.796e+02
1.218e+03,1.903e+00
1.185e+03,1.361e+00
