lon,lat,value
-150,40,0.28558534383773804
-149.75,40,0.29980891942977905
-149.5,40,0.30479663610458374
-149.25,40,0.30758658051490784
-149,40,0.3061560392379761
-148.75,40,0.2947880029678345
-148.5,40,0.30705922842025757
-148.25,40,0.3151470720767975
-148,40,0.3167998790740967
-147.75,40,0.3110767900943756
-147.5,40,0.30740004777908325
-147.25,40,0.30229049921035767
-147,40,0.30000150203704834
-146.75,40,0.296191543340683
-146.5,40,0.29569828510284424
-146.25,40,0.2925298511981964
-146,40,0.2805355191230774
-145.75,40,0.281237930059433
-145.5,40,0.27039220929145813
-145.25,40,0.2747526168823242
-145,40,0.2903122007846832
-144.75,40,0.29268065094947815
-144.5,40,0.2943352162837982
-144.25,40,0.2830277979373932
-144,40,0.27437469363212585
-143.75,40,0.28053104877471924
-143.5,40,0.2843749225139618
-143.25,40,0.2878783345222473
-143,40,0.28107503056526184
-142.75,40,0.27064329385757446
-142.5,40,0.2828863859176636
-142.25,40,0.2838192582130432
-142,40,0.27672192454338074
-141.75,40,0.2751982510089874
-141.5,40,0.2825287878513336
-141.25,40,0.28905242681503296
-141,40,0.28496700525283813
-140.75,40,0.286338210105896
-140.5,40,0.29058605432510376
-140.25,40,0.308013916015625
-140,40,0.31227540969848633
-139.75,40,0.3020486533641815
-139.5,40,0.2898117005825043
-139.25,40,0.2795523405075073
-139,40,0.27588385343551636
-138.75,40,0.2637638747692108
-138.5,40,0.2701182961463928
-138.25,40,0.272053599357605
-138,40,0.26200908422470093
-137.75,40,0.26165637373924255
-137.5,40,0.27661511301994324
-137.25,40,0.27666911482810974
-137,40,0.26523369550704956
-136.75,40,0.2597700357437134
-136.5,40,0.2519014775753021
-136.25,40,0.23619118332862854
-136,40,0.22262875735759735
-135.75,40,0.22118790447711945
-135.5,40,0.21636375784873962
-135.25,40,0.20248004794120789
-135,40,0.20971719920635223
-134.75,40,0.22049789130687714
-134.5,40,0.22739319503307343
-134.25,40,0.24741730093955994
-134,40,0.24747508764266968
-133.75,40,0.24201442301273346
-133.5,40,0.23994790017604828
-133.25,40,0.22943881154060364
-133,40,0.23497150838375092
-132.75,40,0.2341446578502655
-132.5,40,0.220389723777771
-132.25,40,0.21927253901958466
-132,40,0.22085323929786682
-131.75,40,0.2190971076488495
-131.5,40,0.2220996469259262
-131.25,40,0.22169001400470734
-131,40,0.20940282940864563
-130.75,40,0.20304852724075317
-130.5,40,0.19097372889518738
-130.25,40,0.18725493550300598
-130,40,0.17972369492053986
-129.75,40,0.18516159057617188
-129.5,40,0.18801924586296082
-129.25,40,0.18390867114067078
-129,40,0.17800460755825043
-128.75,40,0.17837348580360413
-128.5,40,0.16644471883773804
-128.25,40,0.15641842782497406
-128,40,0.14107739925384521
-127.75,40,0.13918881118297577
-127.5,40,0.1558716595172882
-127.25,40,0.16081306338310242
-127,40,0.17345182597637177
-126.75,40,0.18144842982292175
-126.5,40,0.20108731091022491
-126.25,40,0.17986394464969635
-126,40,0.16576194763183594
-125.75,40,0.1567848026752472
-125.5,40,0.14452840387821198
-125.25,40,0.11529966443777084
-125,40,0.09874673187732697
-124.75,40,0.08326742798089981
-124.5,40,0.06555535644292831
-124.25,40,0.053517766296863556
-124,40,0.05738713964819908
-123.75,40,0.060085806995630264
-123.5,40,0.4606096148490906
-123.25,40,0.4606096148490906
-123,40,0.4606096148490906
-122.75,40,0.4606096148490906
-122.5,40,0.4606096148490906
-122.25,40,0.4606096148490906
-122,40,0.4606096148490906
