lon,lat,value
-150,-40,0.37087955077489215
-150,-39,0.3037853605217404
-150,-38,0.2714132050673167
-150,-37,0.22818667027685377
-150,-36,0.13118852873643239
-150,-35,0.09591787474022971
-150,-34,0.07508547231554985
-150,-33,0.07704452632202043
-150,-32,0.08682795614004135
-150,-31,0.12340358644723892
-150,-30,0.1257585922876994
-150,-29,0.13684672282801735
-150,-28,0.18818261325359345
-150,-27,0.289714515209198
-150,-26,0.3653201937675476
-150,-25,0.4755070176389482
-150,-24,0.544481082757314
-150,-23,0.611511210600535
-150,-22,0.6953919490178426
-150,-21,0.7569143573443095
-150,-20,0.7964016318321228
-150,-19,0.856025775273641
-150,-18,0.8991058150927226
-150,-17,0.8857372204462687
-150,-16,0.8808767398198446
-150,-15,0.8941240443123711
-150,-14,0.8991517583529155
-150,-13,0.9129649268256294
-150,-12,0.925968333085378
-150,-11,0.9310581021838717
-150,-10,0.9266036987304688
-150,-9,0.9159444371859232
-150,-8,0.9026821772257487
-150,-7,0.8704393108685812
-150,-6,0.8742128928502401
-150,-5,0.8932433658175998
-150,-4,0.9021950761477152
-150,-3,0.9052983588642545
-150,-2,0.9106374700864156
-150,-1,0.9084528883298238
-150,0,0.8962166388829549
-150,1,0.8958923882908292
-150,2,0.8984327197074891
-150,3,0.9035494261317782
-150,4,0.9102959990501404
-150,5,0.9138717187775506
-150,6,0.9112313628196717
-150,7,0.9052434629864163
-150,8,0.9019775867462159
-150,9,0.8972465263472663
-150,10,0.8846337000528971
-150,11,0.8898241056336297
-150,12,0.9047845403353373
-150,13,0.9142059021525912
-150,14,0.9212168176968892
-150,15,0.9252038134468926
-150,16,0.91629745165507
-150,17,0.9084090789159139
-150,18,0.8984834353129069
-150,19,0.8791370855437385
-150,20,0.8633345444997151
-150,21,0.8494419786665175
-150,22,0.8091814478238424
-150,23,0.771117647488912
-150,24,0.7068118254343668
-150,25,0.6091348595089383
-150,26,0.5387436072031657
-150,27,0.43996453947491115
-150,28,0.3786577840646108
-150,29,0.2921735511885749
-150,30,0.2602214068174362
-150,31,0.2327706731028027
-150,32,0.2207815319299698
-150,33,0.2261533174249861
-150,34,0.26357254286607107
-150,35,0.3135845561822255
-150,36,0.33346288800239565
-150,37,0.35101075636016
-150,38,0.39203272461891175
-150,39,0.41463571455743575
-150,40,0.4063013692696889
-149,-40,0.3426925506856706
-149,-39,0.26449156800905865
-149,-38,0.23018875817457835
-149,-37,0.17874116036627027
-149,-36,0.09695511261622111
-149,-35,0.08078838139772415
-149,-34,0.06436787496010463
-149,-33,0.06375642245014508
