lon,lat,value
-150,-40,0.8107790483368768
-150,-39,0.8637402256329855
-150,-38,0.8359925667444865
-150,-37,0.7811330556869507
-150,-36,0.684329605102539
-150,-35,0.6683060791757371
-150,-34,0.7043020606040955
-150,-33,0.6860258513026767
-150,-32,0.6802604953447978
-150,-31,0.6529826919237772
-150,-30,0.6429803768793741
-150,-29,0.6531906260384454
-150,-28,0.6751794139544169
-150,-27,0.6291391849517822
-150,-26,0.6363460620244344
-150,-25,0.6787309447924296
-150,-24,0.662936540444692
-150,-23,0.6993925637669034
-150,-22,0.7615646600723267
-150,-21,0.7792488204108344
-150,-20,0.7489480098088582
-150,-19,0.7182780636681451
-150,-18,0.6879023830095927
-150,-17,0.5840099387698703
-150,-16,0.6654578804969787
-150,-15,0.6162752442889743
-150,-14,0.6171349485715231
-150,-13,0.6179324520958794
-150,-12,0.6019025603930156
-150,-11,0.5988143550025092
-150,-10,0.5976394772529602
-150,-9,0.6378800471623739
-150,-8,0.699702795346578
-150,-7,0.7404652833938599
-150,-6,0.7623779058456421
-150,-5,0.7729292114575704
-150,-4,0.7779260993003845
-150,-3,0.7874092923270332
-150,-2,0.821548068523407
-150,-1,0.8502598272429572
-150,0,0.8618889371554057
-150,1,0.8778236707051595
-150,2,0.884102976322174
-150,3,0.8832947346899245
-150,4,0.8853485584259033
-150,5,0.8833515312936571
-150,6,0.8713080565134684
-150,7,0.8698127865791321
-150,8,0.8596147378285726
-150,9,0.852465119626787
-150,10,0.8763699372609456
-150,11,0.8847386373413934
-150,12,0.8854495247205099
-150,13,0.8789897892210219
-150,14,0.8724614143371582
-150,15,0.8702965180079142
-150,16,0.8878991802533468
-150,17,0.8882287343343099
-150,18,0.8801332473754883
-150,19,0.8937337464756436
-150,20,0.8607728123664856
-150,21,0.8311949306064181
-150,22,0.8332355618476868
-150,23,0.8146768940819634
-150,24,0.8287974953651428
-150,25,0.8270150091913011
-150,26,0.7985449155171712
-150,27,0.7971160742971632
-150,28,0.7548315723737081
-150,29,0.7286570601993136
-150,30,0.7167413989702861
-150,31,0.6997340520222982
-150,32,0.7096442182858785
-150,33,0.7640801933076646
-150,34,0.7584272940953573
-150,35,0.7227372858259413
-150,36,0.7259503324826558
-150,37,0.7716489301787482
-150,38,0.7303257505098979
-150,39,0.6703405777613322
-150,40,0.6126987934112549
-149,-40,0.8479301664564345
-149,-39,0.8920273648367988
-149,-38,0.8241565624872843
-149,-37,0.7327544887860616
-149,-36,0.6530054529507955
-149,-35,0.6759411692619324
-149,-34,0.6998530109723409
-149,-33,0.6913397775755988
-149,-32,0.6941481788953145
-149,-31,0.6679389079411825
-149,-30,0.6441066662470499
-149,-29,0.6650047368473477
-149,-28,0.6714768807093302
-149,-27,0.6313901477389865
-149,-26,0.63712104956309
-149,-25,0.6861992014778985
-149,-24,0.6717715740203858
-149,-23,0.6943550705909729
-149,-22,0.7502737601598104
-149,-21,0.7482476168208652
-149,-20,0.7413150747617085
-149,-19,0.7215339408980476
-149,-18,0.7225672562917074
-149,-17,0.6934148934152391
-149,-16,0.6710311690966289
-149,-15,0.6231355468432108
-149,-14,0.5888248046239217
-149,-13,0.6182156602541605
-149,-12,0.5823408047358195
-149,-11,0.5579070183965895
-149,-10,0.6062589724858601
-149,-9,0.6500693360964457
-149,-8,0.7282902677853902
-149,-7,0.78427654504776
-149,-6,0.8019396742184957
-149,-5,0.803628318839603
-149,-4,0.8061690171559651
-149,-3,0.8108658062087165
-149,-2,0.83477889696757
-149,-1,0.8533043199115329
-149,0,0.8712607979774475
-149,1,0.889460927910275
-149,2,0.8942070682843526
-149,3,0.8959183494249979
-149,4,0.8956714312235514
-149,5,0.8980518182118734
-149,6,0.8893213828404745
-149,7,0.8847059077686734
-149,8,0.8781254808108012
-149,9,0.8686086667908562
-149,10,0.888117520014445
-149,11,0.8951885633998447
-149,12,0.8912808259328207
-149,13,0.8868026203579373
-149,14,0.8836736043294271
-149,15,0.8763806290096707
-149,16,0.8899537801742554
-149,17,0.885347048441569
-149,18,0.8817209521929423
-149,19,0.8868551850318909
-149,20,0.857896645863851
-149,21,0.8467548290888468
-149,22,0.8356236020723978
-149,23,0.8287187549802992
-149,24,0.8351291537284851
-149,25,0.8344179458088345
-149,26,0.7951949079831441
