lon,lat,value
-150,40,0.6542217135429382
-149.75,40,0.6563652157783508
-149.5,40,0.6674126386642456
-149.25,40,0.6926581263542175
-149,40,0.7122223973274231
-148.75,40,0.7096661329269409
-148.5,40,0.7045409083366394
-148.25,40,0.7113741636276245
-148,40,0.7171392440795898
-147.75,40,0.7191802263259888
-147.5,40,0.7132751941680908
-147.25,40,0.7314597368240356
-147,40,0.7197693586349487
-146.75,40,0.7183659672737122
-146.5,40,0.7229439616203308
-146.25,40,0.7263084650039673
-146,40,0.7529597282409668
-145.75,40,0.7362853288650513
-145.5,40,0.7770564556121826
-145.25,40,0.8066640496253967
-145,40,0.8230761289596558
-144.75,40,0.8225234150886536
-144.5,40,0.8105766773223877
-144.25,40,0.8169649839401245
-144,40,0.8002414107322693
-143.75,40,0.770675539970398
-143.5,40,0.7622866034507751
-143.25,40,0.7639403343200684
-143,40,0.7643327116966248
-142.75,40,0.7620548009872437
-142.5,40,0.764145016670227
-142.25,40,0.7541114091873169
-142,40,0.7497143745422363
-141.75,40,0.7612998485565186
-141.5,40,0.7666225433349609
-141.25,40,0.7868015170097351
-141,40,0.8033282160758972
-140.75,40,0.824690580368042
-140.5,40,0.8271923661231995
-140.25,40,0.8171042799949646
-140,40,0.8035438656806946
-139.75,40,0.7944076061248779
-139.5,40,0.7704733610153198
-139.25,40,0.7776430249214172
-139,40,0.7714839577674866
-138.75,40,0.769335150718689
-138.5,40,0.7725654244422913
-138.25,40,0.7829142808914185
-138,40,0.7867371439933777
-137.75,40,0.80125892162323
-137.5,40,0.8030946850776672
-137.25,40,0.805486798286438
-137,40,0.797525942325592
-136.75,40,0.7936769723892212
-136.5,40,0.7829093337059021
-136.25,40,0.7702917456626892
-136,40,0.7779138088226318
-135.75,40,0.776986837387085
-135.5,40,0.7920295000076294
-135.25,40,0.8074040412902832
-135,40,0.8149122595787048
-134.75,40,0.8242360353469849
-134.5,40,0.8267388939857483
-134.25,40,0.8315250873565674
-134,40,0.8348092436790466
-133.75,40,0.8365567326545715
-133.5,40,0.8201625347137451
-133.25,40,0.8053308725357056
-133,40,0.8204205632209778
-132.75,40,0.8219436407089233
-132.5,40,0.8184090256690979
-132.25,40,0.8069705367088318
-132,40,0.8107402324676514
-131.75,40,0.8137691617012024
-131.5,40,0.8242120742797852
-131.25,40,0.823718786239624
-131,40,0.819745659828186
-130.75,40,0.8078962564468384
-130.5,40,0.8078053593635559
-130.25,40,0.8155691027641296
-130,40,0.8232890963554382
-129.75,40,0.8356285691261292
-129.5,40,0.8444338440895081
-129.25,40,0.8374662399291992
-129,40,0.8356775045394897
-128.75,40,0.8398301601409912
-128.5,40,0.8328250646591187
-128.25,40,0.8317537307739258
-128,40,0.8382577300071716
-127.75,40,0.8377987146377563
-127.5,40,0.8257207870483398
-127.25,40,0.8343678116798401
-127,40,0.8381510376930237
-126.75,40,0.8356085419654846
-126.5,40,0.8323765993118286
-126.25,40,0.8292410969734192
-126,40,0.8212370276451111
-125.75,40,0.8151811957359314
-125.5,40,0.7926605343818665
-125.25,40,0.797804594039917
-125,40,0.7785434722900391
-124.75,40,0.7723301649093628
-124.5,40,0.7619568705558777
-124.25,40,0.7191504240036011
-124,40,0.731218159198761
-123.75,40,0.7283428907394409
-123.5,40,0.719648003578186
-123.25,40,0.719648003578186
-123,40,0.719648003578186
-122.75,40,0.719648003578186
-122.5,40,0.719648003578186
-122.25,40,0.719648003578186
-122,40,0.719648003578186
-121.75,40,0.719648003578186
-121.5,40,0.719648003578186
-121.25,40,0.719648003578186
-121,40,0.719648003578186
-120.75,40,0.719648003578186
-120.5,40,0.719648003578186
-120.25,40,0.719648003578186
-120,40,0.719648003578186
-119.75,40,0.719648003578186
-119.5,40,0.719648003578186
-119.25,40,0.719648003578186
-119,40,0.719648003578186
-118.75,40,0.719648003578186
-118.5,40,0.719648003578186
-118.25,40,0.719648003578186
-118,40,0.719648003578186
-117.75,40,0.719648003578186
-117.5,40,0.719648003578186
-117.25,40,0.719648003578186
-117,40,0.719648003578186
-116.75,40,0.719648003578186
-116.5,40,0.719648003578186
-116.25,40,0.719648003578186
-116,40,0.719648003578186
-115.75,40,0.719648003578186
-115.5,40,0.719648003578186
-115.25,40,0.719648003578186
-115,40,0.719648003578186
-114.75,40,0.719648003578186
-114.5,40,0.719648003578186
-114.25,40,0.719648003578186
-114,40,0.719648003578186
-113.75,40,0.719648003578186
-113.5,40,0.719648003578186
-113.25,40,0.719648003578186
-113,40,0.719648003578186
-112.75,40,0.719648003578186
-112.5,40,0.719648003578186
-112.25,40,0.719648003578186
-112,40,0.719648003578186
-111.75,40,0.719648003578186
-111.5,40,0.719648003578186
-111.25,40,0.719648003578186
-111,40,0.719648003578186
-110.75,40,0.719648003578186
-110.5,40,0.719648003578186
-110.25,40,0.719648003578186
-110,40,0.719648003578186
-109.75,40,0.719648003578186
-109.5,40,0.719648003578186
-109.25,40,0.719648003578186
-109,40,0.719648003578186
-108.75,40,0.719648003578186
-108.5,40,0.719648003578186
-108.25,40,0.719648003578186
-108,40,0.719648003578186
-107.75,40,0.719648003578186
-107.5,40,0.719648003578186
-107.25,40,0.719648003578186
-107,40,0.719648003578186
-106.75,40,0.719648003578186
-106.5,40,0.719648003578186
-106.25,40,0.719648003578186
-106,40,0.719648003578186
-105.75,40,0.719648003578186
-105.5,40,0.719648003578186
-105.25,40,0.719648003578186
-105,40,0.719648003578186
-104.75,40,0.719648003578186
-104.5,40,0.719648003578186
-104.25,40,0.719648003578186
-104,40,0.719648003578186
-103.75,40,0.719648003578186
-103.5,40,0.719648003578186
-103.25,40,0.719648003578186
-103,40,0.719648003578186
-102.75,40,0.719648003578186
-102.5,40,0.719648003578186
-102.25,40,0.719648003578186
-102,40,0.719648003578186
-101.75,40,0.719648003578186
-101.5,40,0.719648003578186
-101.25,40,0.719648003578186
-101,40,0.719648003578186
-100.75,40,0.719648003578186
-100.5,40,0.719648003578186
-100.25,40,0.719648003578186
-100,40,0.719648003578186
-99.75,40,0.719648003578186
-99.5,40,0.719648003578186
-99.25,40,0.719648003578186
-99,40,0.719648003578186
-98.75,40,0.719648003578186
-98.5,40,0.719648003578186
-98.25,40,0.719648003578186
-98,40,0.719648003578186
-97.75,40,0.719648003578186
-97.5,40,0.719648003578186
-97.25,40,0.719648003578186
-97,40,0.719648003578186
-96.75,40,0.719648003578186
-96.5,40,0.719648003578186
-96.25,40,0.719648003578186
-96,40,0.719648003578186
-95.75,40,0.719648003578186
-95.5,40,0.719648003578186
-95.25,40,0.719648003578186
-95,40,0.719648003578186
-94.75,40,0.719648003578186
-94.5,40,0.719648003578186
-94.25,40,0.719648003578186
-94,40,0.719648003578186
-93.75,40,0.719648003578186
-93.5,40,0.719648003578186
-93.25,40,0.719648003578186
-93,40,0.719648003578186
-92.75,40,0.719648003578186
-92.5,40,0.719648003578186
-92.25,40,0.719648003578186
-92,40,0.719648003578186
-91.75,40,0.719648003578186
-91.5,40,0.719648003578186
-91.25,40,0.719648003578186
-91,40,0.719648003578186
-90.75,40,0.719648003578186
-90.5,40,0.719648003578186
-90.25,40,0.719648003578186
-90,40,0.719648003578186
-89.75,40,0.719648003578186
-89.5,40,0.719648003578186
-89.25,40,0.719648003578186
-89,40,0.719648003578186
-88.75,40,0.719648003578186
-88.5,40,0.719648003578186
-88.25,40,0.719648003578186
-88,40,0.719648003578186
-87.75,40,0.719648003578186
-87.5,40,0.719648003578186
-87.25,40,0.719648003578186
-87,40,0.719648003578186
-86.75,40,0.719648003578186
-86.5,40,0.719648003578186
-86.25,40,0.719648003578186
-86,40,0.719648003578186
-85.75,40,0.719648003578186
-85.5,40,0.719648003578186
-85.25,40,0.719648003578186
-85,40,0.719648003578186
-84.75,40,0.719648003578186
-84.5,40,0.719648003578186
-84.25,40,0.719648003578186
-84,40,0.719648003578186
-83.75,40,0.719648003578186
-83.5,40,0.719648003578186
-83.25,40,0.719648003578186
-83,40,0.719648003578186
-82.75,40,0.719648003578186
-82.5,40,0.719648003578186
-82.25,40,0.719648003578186
-82,40,0.719648003578186
-81.75,40,0.719648003578186
-81.5,40,0.719648003578186
-81.25,40,0.719648003578186
-81,40,0.719648003578186
-80.75,40,0.719648003578186
-80.5,40,0.719648003578186
-80.25,40,0.719648003578186
