habit,distance
0.0922976103842,-0.00437638678731
0.089228847995,-0.00374647661469
0.0943596925308,-0.00411035191921
0.0843219535506,-0.00425490454385
0.101020186381,-0.00351973268648
0.10722965717,-0.00332252278463
0.0855282440931,-0.00465164564163
0.111903168486,-0.00427672552447
0.104620671462,-0.00332888998916
0.0891671895016,-0.00385732014357
0.10758532643,-0.00385199432882
0.126065944661,-0.00512412911738
0.0870008193097,-0.00424920970376
0.0930697289153,-0.00377626091398
0.0978691801088,-0.00414276637548
0.0924110608788,-0.00514409567112
0.109993205493,-0.00359783778047
0.106623767566,-0.00379628842737
0.101703825485,-0.00482844551747
0.117928919425,-0.00428763650731
0.0958021161412,-0.00433704532541
0.0940418403813,-0.00372011859706
0.0864617245244,-0.00595022102265
0.124201163179,-0.00343372447227
0.113864648708,-0.00388746671528
0.103178402901,-0.00369298884614
0.0868402419514,-0.00395834537124
0.0862554814618,-0.00372829905746
0.0914632244126,-0.00340014013029
0.0985356713602,-0.00367943149731
0.0920924593282,-0.0046415163997
0.0873756690893,-0.00446264219696
0.100729714157,-0.00393109199745
0.105758107732,-0.00399023097139
0.118946588567,-0.00347312009808
0.0800680240088,-0.00396163490535
0.125401206312,-0.00402369573389
0.10282316734,-0.00470283332843
0.104152490903,-0.00411724039423
0.0840696474643,-0.00623341855247
0.103685436325,-0.00362624738155
0.0947356412525,-0.00409515702867
0.103928517428,-0.00326915694413
0.0907938907824,-0.00642301436816
0.103137873718,-0.00308642367525
0.109335862828,-0.00363011612632
0.128348470183,-0.00357457896687
0.0883414421808,-0.00431067671359
0.10775894483,-0.00439364820887
0.0909628965211,-0.00384841359637
0.100135237559,-0.00498635489133
0.105953720211,-0.00373125545604
0.107010277526,-0.00374832791152
0.0979020628528,-0.00456456206532
0.116787011586,-0.00271744254358
0.0903014377436,-0.00461038756835
0.0948258612295,-0.00423520215525
0.0927365980504,-0.00364201685642
0.0851851578119,-0.00434816404528
0.097117595797,-0.00477230544973
0.0903650029494,-0.00426256381604
0.093895080082,-0.00592334122516
0.0970229110833,-0.00378190561685
0.10728330712,-0.00434284564649
0.0908648007085,-0.00492936080428
0.107660936808,-0.00338675280934
0.0940212450259,-0.00635639391267
0.10825987264,-0.00484191821734
0.0920413204636,-0.0057487168965
0.0902007956248,-0.00348172769363
0.0924411629713,-0.00403631192164
0.0860765991118,-0.00536354735687
0.0999449177735,-0.00363414107981
0.091963142702,-0.00408381334651
0.114790413691,-0.00413813317086
0.0955056267205,-0.00491996762936
0.103793504752,-0.00428452568857
0.0868729241243,-0.00402937656693
0.115912195206,-0.004587827938
0.0851999685743,-0.00374493588644
0.103276558584,-0.00357939937409
0.118901875038,-0.00333482362417
0.109485802071,-0.00449646818837
0.0862797946744,-0.00447536838398
0.0904292541099,-0.00515715211027
0.104098007145,-0.00401183278228
0.103681520228,-0.00396591529188
0.0881382263412,-0.00521058979952
0.111280008769,-0.00403412029731
0.0937959977254,-0.00426009681479
0.104742041409,-0.00361875497207
0.120863622296,-0.00406150602904
0.093665725643,-0.00500985358183
0.09394476389,-0.00483817318506
0.103631878004,-0.00394170141015
0.110079266045,-0.00258982569587
0.106992367923,-0.00411501359199
0.103811213661,-0.00426488230475
0.0983378490182,-0.00446198583662
0.102282057558,-0.00448807230174
