Species 0 Landings,Species 1 Landings,Species 0 Recruitment,Species 1 Recruitment,Average Cash-Flow,Total Effort,Biomass Species 0,Biomass Species 1
337687.41000000003,376596.2800000001,748464.3373187082,732934.6954837808,23018.405016144916,399869.0,2897391.7162786433,2760189.999433703
318280.36,310409.6999999999,631585.1147473878,636878.0594672827,20002.63397364999,315518.0,3185920.741026032,3060860.9889009874
296802.9199999999,319704.3700000001,436131.85240047926,453030.6830175198,19476.451751045555,243384.0,3298880.433426512,3163699.811918507
275175.25999999995,359008.31999999995,272606.47855111904,282028.8534439717,19989.16682517254,196228.0,3264940.821977631,3047946.1853624783
348043.82,256998.75000000003,194601.95098689222,207373.5359102629,18993.93803827333,185576.0,3071432.5529645234,2965389.3112727413
283309.32,313581.2000000002,180858.70350250803,172608.9356053154,18698.320067880515,172869.0,2932829.1464670314,2789755.6968780565
310214.26000000007,253279.4699999999,170742.89010997384,188129.23450482922,17620.72494283664,198665.0,2761813.176577005,2690958.521382885
246503.78999999995,301213.76,200601.7346943315,178778.09974434946,17098.67127312295,203620.0,2682976.2412713366,2539452.9711272344
269833.81,257923.03000000006,201776.67650335445,208442.57269352698,16455.03600479496,218425.0,2589086.707774691,2457076.743820762
216482.81000000006,299367.38999999996,189597.28287864145,199638.34098478395,16169.425883656279,289595.0,2545313.8906533327,2329583.2348055453
302776.17999999993,149829.34000000003,164548.63911771082,188318.21737194184,14025.504348280589,272991.0,2375382.979771043,2362815.2821774874
347287.6,144342.07,166321.74495398768,202569.58449923142,15215.646448296622,201462.0,2154914.464725031,2407124.8166767186
113556.72,374082.6899999999,185043.56121809245,195188.83831857014,15111.572281499375,220594.0,2215345.9659431237,2188231.9749952885
122206.75999999998,350845.5999999999,222799.14680118236,168394.06238938455,14631.337267167373,225588.0,2298698.422744306,1973323.4373846734
283910.2499999999,194204.84,222441.3741581456,180850.70455768236,14828.962304601948,242563.0,2208831.1469024513,1939798.2219423554
341364.38,109452.07000000002,174805.38899033595,205997.52447217904,13985.447283660298,287070.0,2014375.2358927873,2027727.8264145344
296442.38,154327.90000000008,162785.84261735078,229113.1916819265,13837.363174939268,195768.0,1850533.4385101383,2085583.4880964607
156848.81999999995,323212.05,169859.53434428308,193513.4561327475,14913.490934018071,255833.0,1849977.3428544216,1933024.364229208
97617.23999999999,324866.94999999995,200515.359638066,169759.54043356088,12980.63878644676,253153.0,1939486.2224924876,1750108.5146627692
253063.05999999997,215863.17,219566.57891994144,182889.9274618419,14415.310241853476,178240.0,1874165.2014124293,1696468.182124611
