Species 0 Landings,Species 1 Landings,Species 0 Recruitment,Species 1 Recruitment,Average Cash-Flow,Total Effort,Biomass Species 0,Biomass Species 1
528019.6199999999,0.0,700268.117714739,833728.719967354,16790.731070774484,302150.0,2666580.40457197,3307119.697326883
450224.3599999999,0.0,568299.92036408,765958.4616852286,14085.797530680975,250686.0,2748011.0749360505,4073078.159012112
441422.99,0.0,386709.49033076304,521283.41259633785,13703.548873200927,198698.0,2652053.7052668137,4594361.571608449
423251.58,0.0,261206.38764761353,259052.5105668203,13045.506701530394,168772.0,2443940.142914427,4853414.08217527
391280.8999999999,0.0,217678.00016482463,99324.29884789501,12028.097119023952,201678.0,2223526.193079252,4952738.381023164
393523.4100000001,0.0,201183.39718014354,32741.874102658014,12044.107280041153,166969.0,1985741.4802593954,4985480.2551258225
381855.08999999997,0.0,208853.6938162076,10131.820405596129,11645.99982488647,163331.0,1767443.4140756032,4995612.075531418
355757.7099999999,0.0,224895.82551705925,3068.6454230913805,10802.420091322596,182965.0,1598247.7195926623,4998680.720954509
339319.1099999999,0.0,241936.07173088266,923.2347069396837,10276.445047550438,197923.0,1463655.601323545,4999603.95566145
354147.28999999986,0.0,258265.1539294803,277.20767731503656,10747.41888569511,183550.0,1329940.5452530254,4999881.163338765
333815.96999999986,0.0,254235.99496185643,83.18356923364354,10087.385898809387,197035.0,1218569.8302148813,4999964.346907998
334086.42,0.0,261540.90608756762,24.956976123226013,10076.14380459041,183651.0,1116391.8663024493,4999989.303884122
320994.65,0.0,254533.5909083782,7.487264169357331,9703.195876123444,226000.0,1021982.4472108274,4999996.791148291
318133.0699999999,0.0,254528.7873638206,2.246194671331068,9528.70487177368,176864.0,930720.5545746479,4999999.037342962
315214.56999999995,0.0,237031.6094348994,0.673859789263588,9530.58948966128,235856.0,831686.3140095471,4999999.711202751
269434.67999999993,0.0,217365.43273282386,0.20215806169380812,7998.588488738125,237908.0,763854.1767423706,4999999.913360813
252466.78999999998,0.0,206964.51436257546,0.0606474297492241,7428.4057244853875,234096.0,704196.2211049461,4999999.974008243
269252.8900000001,0.0,195490.62480186028,0.01819422993958142,7973.433354493657,225685.0,610753.6359068064,4999999.992202473
256850.84999999998,0.0,186542.4128899471,0.005458269063637999,7485.480062565092,180563.0,523883.7487967536,4999999.997660742
200534.12,0.0,172144.04707193648,0.0016374807419197168,5671.276193300941,219317.0,487205.72586868965,4999999.999298222
